headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_f1,ret_f2,ret_f3,ret_f4,ret_f5,ret_f6,ret_f7,ret_f8,ret_f9,ret_f10,date1,date2,date3,date4,date5,date6,date7,date8,date9,date10,Mkt-RF,SMB,HML,RF,Mkt-RF_1,SMB_1,HML_1,RF_1,date_1,Mkt-RF_2,SMB_2,HML_2,RF_2,date_2,Mkt-RF_3,SMB_3,HML_3,RF_3,date_3,Mkt-RF_4,SMB_4,HML_4,RF_4,date_4,Mkt-RF_5,SMB_5,HML_5,RF_5,date_5,Mkt-RF_6,SMB_6,HML_6,RF_6,date_6,Mkt-RF_7,SMB_7,HML_7,RF_7,date_7,Mkt-RF_8,SMB_8,HML_8,RF_8,date_8,Mkt-RF_9,SMB_9,HML_9,RF_9,date_9,Mkt-RF_10,SMB_10,HML_10,RF_10,date_10,index,b_mkt,b_smb,b_hml,er_FF3,ar_FF3,er_FF3_1,ar_FF3_1,er_FF3_2,ar_FF3_2,er_FF3_3,ar_FF3_3,er_FF3_4,ar_FF3_4,er_FF3_5,ar_FF3_5,er_FF3_6,ar_FF3_6,er_FF3_7,ar_FF3_7,er_FF3_8,ar_FF3_8,er_FF3_9,ar_FF3_9,er_FF3_10,ar_FF3_10,FF3_CAR_1,FF3_CAR_2,FF3_CAR_3,FF3_CAR_5,FF3_CAR_10
"UPDATE: Paragon To Assume Leases To 2 Novavax Project Development, Manufacturing Facilities In Maryland",2019-06-27,NVAX,2019-06-27 11:00:00+00:00,NOVAVAX INC,82779.0,67000240,0.111913338303566,,,,,,,,,,,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,0.6,1.42,-0.09,0.009,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,0.53,0.18,0.41,0.009,2019-07-12,884798.0,1.9921,2.3763,-0.0352,4.581773999999999,-4.469860661696433,2.862988,,0.22444899999999976,,-1.560871,,1.479402,,0.15796600000000005,,-2.2175130000000003,,0.026269000000000004,,0.462067,,-1.4911860000000001,,1.478115,,,,,,
Novavax Reports Arrangement With Catalent Biologics' Paragon Gene Therapy Unit,2019-06-27,NVAX,2019-06-27 10:59:00+00:00,NOVAVAX INC,82779.0,67000240,0.111913338303566,,,,,,,,,,,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,0.6,1.42,-0.09,0.009,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,0.53,0.18,0.41,0.009,2019-07-12,884798.0,1.9921,2.3763,-0.0352,4.581773999999999,-4.469860661696433,2.862988,,0.22444899999999976,,-1.560871,,1.479402,,0.15796600000000005,,-2.2175130000000003,,0.026269000000000004,,0.462067,,-1.4911860000000001,,1.478115,,,,,,
Novavax shares are trading lower after the FDA recommended that Novavax conducted an additional phase 3 trial on ResVax.,2019-06-10,NVAX,2019-06-10 17:21:00+00:00,NOVAVAX INC,82779.0,67000240,-0.122549019753933,,,,,,,,,,,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,0.53,-0.04,0.08,0.009,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,790538.0,1.9858,2.1016,-0.1024,0.969218,-1.091767019753933,-0.811016,,0.5748719999999998,,2.453784,,-2.220198,,1.7455659999999997,,2.376696,,0.937072,,1.043338,,-1.3926979999999998,,-2.5658040000000004,,,,,,
FDA Recommends Novavax Conduct Added Phase 3 Trial On ResVax,2019-06-10,NVAX,2019-06-10 13:00:00+00:00,NOVAVAX INC,82779.0,67000240,-0.122549019753933,,,,,,,,,,,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,0.53,-0.04,0.08,0.009,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,790538.0,1.9858,2.1016,-0.1024,0.969218,-1.091767019753933,-0.811016,,0.5748719999999998,,2.453784,,-2.220198,,1.7455659999999997,,2.376696,,0.937072,,1.043338,,-1.3926979999999998,,-2.5658040000000004,,,,,,
Novavax Offers Updates On Pursuit Of Global Licensure for ResVax Following Prepare Phase 3 Trial,2019-06-10,NVAX,2019-06-10 11:00:00+00:00,NOVAVAX INC,82779.0,67000240,-0.122549019753933,,,,,,,,,,,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,0.53,-0.04,0.08,0.009,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,790538.0,1.9858,2.1016,-0.1024,0.969218,-1.091767019753933,-0.811016,,0.5748719999999998,,2.453784,,-2.220198,,1.7455659999999997,,2.376696,,0.937072,,1.043338,,-1.3926979999999998,,-2.5658040000000004,,,,,,
NVIDIA shares are trading higher after Wedbush initiated coverage on the stock with an Outperform rating and announced a $184 price target.,2019-06-27,NVDA,2019-06-27 14:07:00+00:00,NVIDIA CORP,86580.0,67066G10,0.02492779865860939,,,,,,,,,,,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,0.6,1.42,-0.09,0.009,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,0.53,0.18,0.41,0.009,2019-07-12,885210.0,1.877,0.2938,-0.7058,1.615918,-1.5909902013413906,1.0428540000000002,,1.3498519999999998,,0.611376,,1.6942220000000001,,-0.77397,,-1.24716,,0.606284,,0.969818,,0.105296,,0.7673160000000001,,,,,,
"Wedbush Initiates Coverage On NVIDIA with Outperform Rating, Announces $184 Price Target",2019-06-27,NVDA,2019-06-27 12:08:00+00:00,NVIDIA CORP,86580.0,67066G10,0.02492779865860939,,,,,,,,,,,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,2019-07-10,2019-07-11,2019-07-12,0.6,1.42,-0.09,0.009,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,0.4,-0.15,-0.36,0.009,2019-07-10,0.19,-0.79,0.04,0.009,2019-07-11,0.53,0.18,0.41,0.009,2019-07-12,885210.0,1.877,0.2938,-0.7058,1.615918,-1.5909902013413906,1.0428540000000002,,1.3498519999999998,,0.611376,,1.6942220000000001,,-0.77397,,-1.24716,,0.606284,,0.969818,,0.105296,,0.7673160000000001,,,,,,
Nvidia To Partner With Volvo On Self-Driving Trucks,2019-06-18,NVDA,2019-06-18 18:22:00+00:00,NVIDIA CORP,86580.0,67066G10,0.05412677675485611,,,,,,,,,,,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,1.04,0.16,0.33,0.009,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,834450.0,1.8869,0.2553,-0.7607,1.7611930000000002,-1.7070662232451441,1.097311,,1.7713939999999997,,-0.48441899999999993,,-0.9231720000000001,,-2.293457,,-0.30715400000000004,,1.5721289999999999,,0.991457,,1.385204,,0.687646,,,,,,
Volvo Group Partners With NVIDIA to Develop Advanced AI Platform for Autonomous Trucks,2019-06-18,NVDA,2019-06-18 08:22:00+00:00,NVIDIA CORP,86580.0,67066G10,0.05412677675485611,,,,,,,,,,,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,1.04,0.16,0.33,0.009,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,834450.0,1.8869,0.2553,-0.7607,1.7611930000000002,-1.7070662232451441,1.097311,,1.7713939999999997,,-0.48441899999999993,,-0.9231720000000001,,-2.293457,,-0.30715400000000004,,1.5721289999999999,,0.991457,,1.385204,,0.687646,,,,,,
Nvidia Announces Support For Arm CPUs: Why It Matters,2019-06-17,NVDA,2019-06-17 16:26:00+00:00,NVIDIA CORP,86580.0,67066G10,0.002696345327422023,,,,,,,,,,,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,0.15,0.63,-1.12,0.009,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,827199.0,1.8643,0.2423,-0.7923,1.32867,-1.325973654672578,1.725181,,1.107609,,1.7632279999999998,,-0.47261499999999995,,-0.906316,,-2.298165,,-0.313048,,1.5429529999999998,,0.9484929999999998,,1.379382,,,,,,
NVIDIA Announces Support for Arm CPUs,2019-06-17,NVDA,2019-06-17 08:11:00+00:00,NVIDIA CORP,86580.0,67066G10,0.002696345327422023,,,,,,,,,,,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,0.15,0.63,-1.12,0.009,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,827199.0,1.8643,0.2423,-0.7923,1.32867,-1.325973654672578,1.725181,,1.107609,,1.7632279999999998,,-0.47261499999999995,,-0.906316,,-2.298165,,-0.313048,,1.5429529999999998,,0.9484929999999998,,1.379382,,,,,,
"Oppenheimer Bullish On Nvidia, Cautious On AMD, Intel",2019-06-13,NVDA,2019-06-13 15:17:00+00:00,NVIDIA CORP,86580.0,67066G10,0.01409027073532343,,,,,,,,,,,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,0.52,0.67,-0.04,0.009,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,812699.0,1.8598,0.2386,-0.8063,1.16821,-1.1541197292646765,-0.939656,,1.341344,,1.7152889999999998,,1.1141619999999999,,1.7637749999999999,,-0.4695109999999999,,-0.902576,,-2.3049530000000003,,-0.316093,,1.536259,,,,,,
Analyst: AMD's New Graphics Cards Make 'Meaningful Improvement' But Cost More Than Expected,2019-06-11,NVDA,2019-06-11 18:23:00+00:00,NVIDIA CORP,86580.0,67066G10,0.01563031412661076,,,,,,,,,,,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,-0.12,-0.25,0.55,0.009,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,798197.0,1.8442,0.2475,-0.8444,-0.738599,0.7542293141266108,0.577591,,1.167585,,-0.954667,,1.387283,,1.687916,,1.133009,,1.7554500000000002,,-0.469275,,-0.9083300000000001,,-2.3136900000000002,,,,,,
"Super Micro Computer Reports Support for NVIDIA EGX Platform On Co.'s NGC-Ready Industry-Leading 1U, 2U GPU Servers, Edge Computing Servers",2019-06-11,NVDA,2019-06-11 13:31:00+00:00,NVIDIA CORP,86580.0,67066G10,0.01563031412661076,,,,,,,,,,,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,-0.12,-0.25,0.55,0.009,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,798197.0,1.8442,0.2475,-0.8444,-0.738599,0.7542293141266108,0.577591,,1.167585,,-0.954667,,1.387283,,1.687916,,1.133009,,1.7554500000000002,,-0.469275,,-0.9083300000000001,,-2.3136900000000002,,,,,,
"Morgan Stanley Upgrades AMD, Says 'Table Is Set Well' For 2020",2019-06-06,NVDA,2019-06-06 13:45:00+00:00,NVIDIA CORP,86580.0,67066G10,0.0176953561604023,,,,,,,,,,,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,0.55,-1.04,0.01,0.009,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,776471.0,1.8342,0.2504,-0.879,0.7486040000000002,-0.7309086438395979,2.9838880000000003,,0.90079,,-0.7571540000000001,,0.615034,,1.1657120000000003,,-0.96533,,1.4263620000000001,,1.666562,,1.1508880000000001,,1.753464,,,,,,
"Barclays Maintains Overweight on NVIDIA, Lowers Price Target to $180",2019-06-06,NVDA,2019-06-06 12:58:00+00:00,NVIDIA CORP,86580.0,67066G10,0.0176953561604023,,,,,,,,,,,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,0.55,-1.04,0.01,0.009,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,776471.0,1.8342,0.2504,-0.879,0.7486040000000002,-0.7309086438395979,2.9838880000000003,,0.90079,,-0.7571540000000001,,0.615034,,1.1657120000000003,,-0.96533,,1.4263620000000001,,1.666562,,1.1508880000000001,,1.753464,,,,,,
Nvidia to Adopt Samsung 7nm EUV Process in Next-gen GPU Production,2019-06-05,NVDA,2019-06-05 08:28:00+00:00,NVIDIA CORP,86580.0,67066G10,-0.01202798075973988,,,,,,,,,,,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,0.7,-0.98,-0.97,0.009,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,769235.0,1.83,0.2637,-0.8773,1.8825549999999998,-1.8945829807597396,0.732479,,2.978145,,0.8981680000000001,,-0.7590399999999999,,0.6196439999999999,,1.172371,,-0.974159,,1.432207,,1.6648830000000001,,1.1499869999999999,,,,,,
NV5 Wins a $3M Contract From the California Energy Commission,2019-06-24,NVEE,2019-06-24 12:08:00+00:00,N V 5 GLOBAL INC,14166.0,62945V10,0.005184014327824116,,,,,,,,,,,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,2019-07-08,2019-07-09,-0.34,-0.9,0.08,0.009,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,-0.58,-0.45,0.05,0.009,2019-07-08,0.18,-0.15,-0.43,0.009,2019-07-09,859120.0,1.483,0.7407,0.2013,-1.1457460000000004,1.1509300143278245,-1.0495790000000003,,-0.06669,,1.932477,,1.614281,,0.6951029999999998,,-0.531586,,1.069683,,0.162395,,-1.17439,,0.07827600000000001,,,,,,
NV5 Acquires Air Quality Consulting Firm Alta Environmental; Terms Not Disclosed,2019-06-05,NVEE,2019-06-05 12:04:00+00:00,N V 5 GLOBAL INC,14166.0,62945V10,0.03565196320414543,,,,,,,,,,,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,0.7,-0.98,-0.97,0.009,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,764930.0,1.4817,0.7742,0.1645,0.127909,-0.09225703679585456,0.02041200000000009,,1.391278,,0.776493,,-0.2718789999999999,,-0.132773,,1.2916180000000002,,-0.950037,,0.534761,,1.728125,,0.46960599999999997,,,,,,
"NV5 Reports Purchase Of Page One Consultants, No Terms Disclosed",2019-06-04,NVEE,2019-06-04 20:20:00+00:00,N V 5 GLOBAL INC,14166.0,62945V10,0.02780266664922237,,,,,,,,,,,2019-06-05,2019-06-06,2019-06-07,2019-06-10,2019-06-11,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2.33,0.42,-0.03,0.009,0.7,-0.98,-0.97,0.009,2019-06-05,0.55,-1.04,0.01,0.009,2019-06-06,1.04,0.05,-1.2,0.009,2019-06-07,0.53,-0.04,0.08,0.009,2019-06-10,-0.12,-0.25,0.55,0.009,2019-06-11,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,757695.0,1.476,0.8357,0.205,3.792924,-3.765121333350778,0.02436399999999983,,-0.04627799999999993,,1.3398249999999998,,0.7742519999999999,,-0.26429499999999995,,-0.14651300000000003,,1.328239,,-0.984123,,0.527291,,1.745402,,,,,,
Nova Lifestyle shares are trading higher after the company announced a $2 million buyback.,2019-06-11,NVFY,2019-06-11 11:15:00+00:00,NOVA LIFESTYLE INC,14435.0,66979P30,0.1437416225671768,,,,,,,,,,,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,-0.12,-0.25,0.55,0.009,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,794031.0,0.7744,1.8822,0.2718,-0.404988,0.5487296225671768,0.35674,,1.66189,,-1.6000500000000002,,1.00653,,1.205222,,0.30077,,-0.041890000000000024,,-1.046412,,-1.9265320000000001,,0.08301400000000014,,,,,,
"Nova LifeStyle, Inc. Announces $2M Buyback",2019-06-11,NVFY,2019-06-11 11:09:00+00:00,NOVA LIFESTYLE INC,14435.0,66979P30,0.1437416225671768,,,,,,,,,,,2019-06-12,2019-06-13,2019-06-14,2019-06-17,2019-06-18,2019-06-19,2019-06-20,2019-06-21,2019-06-24,2019-06-25,-0.12,-0.25,0.55,0.009,-0.2,0.41,-0.99,0.009,2019-06-12,0.52,0.67,-0.04,0.009,2019-06-13,-0.27,-0.79,0.32,0.009,2019-06-14,0.15,0.63,-1.12,0.009,2019-06-17,1.04,0.16,0.33,0.009,2019-06-18,0.32,0.11,-0.6,0.009,2019-06-19,0.89,-0.36,-0.23,0.009,2019-06-20,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,794031.0,0.7744,1.8822,0.2718,-0.404988,0.5487296225671768,0.35674,,1.66189,,-1.6000500000000002,,1.00653,,1.205222,,0.30077,,-0.041890000000000024,,-1.046412,,-1.9265320000000001,,0.08301400000000014,,,,,,
Novo Nordisk shares are trading lower after Deutsche Bank downgraded the stock from Buy to Hold.,2019-06-20,NVO,2019-06-20 17:50:00+00:00,NOVO NORDISK A S,63263.0,67010020,-0.02479968033730984,,,,,,,,,,,2019-06-21,2019-06-24,2019-06-25,2019-06-26,2019-06-27,2019-06-28,2019-07-01,2019-07-02,2019-07-03,2019-07-05,0.89,-0.36,-0.23,0.009,-0.21,-0.47,-0.03,0.009,2019-06-21,-0.34,-0.9,0.08,0.009,2019-06-24,-0.98,0.34,0.71,0.009,2019-06-25,-0.06,-0.05,0.25,0.009,2019-06-26,0.6,1.42,-0.09,0.009,2019-06-27,0.68,0.64,0.61,0.009,2019-06-28,0.75,-0.54,-0.13,0.009,2019-07-01,0.14,-0.79,-0.81,0.009,2019-07-02,0.78,-0.04,-0.33,0.009,2019-07-03,-0.1,0.16,0.91,0.009,2019-07-05,847662.0,0.3679,0.0469,-0.207,0.367157,-0.39195668033730985,-0.084092,,-0.17485599999999998,,-0.48256599999999994,,-0.06716899999999999,,0.31496799999999997,,0.162918,,0.28650899999999996,,0.19112500000000002,,0.362396,,-0.208656,,,,,,
