headline type,magnitude,confidence,custom_id,company_name,headline,prompt_type,explanation,input_tokens,output_tokens,headline type num,date,permno,ret_fd1,ret_fd5,ret_fd10,ret_ld1,ret_ld2,ret_ld3,ret,exret,b_mkt,mkt-rf,smb,hml,rf,sum_exret_1,sum_exret_5,sum_exret_10
uncertain,0.4,0.6,1796,GLOBAL PAYMENTS INC,"Nomura Maintains Reduce on Global Payments, Raises Price Target to $94",1,,119,12,1.0,2019-02-11,88873.0,1.2066898867487907,7.197040603460181,10.6705721222905,1.6814172267913818,0.5073493308833887,-0.3469224667850268,0.9748,0.7902,1.2366,0.14,0.66,0.23,0.01,0.3052,4.4266000000000005,7.016300000000001
decrease,0.6,0.8,2564,ORACLE CORP,"Nomura Maintains Reduce on Oracle, Lowers Price Target to $41",1,,119,12,0.0,2019-12-16,10104.0,-2.1300269290804863,-0.5186194391403443,-1.8707207903094656,-3.4708745777606964,-3.1965956661461847,-2.3468315576866794,-0.9539,-1.6975,0.9951,0.74,0.02,-0.04,0.007,-3.934,-3.2919,-4.7763
decrease,0.4,0.7,3492,ULTA BEAUTY INC,"Nomura Maintains Reduce on Ulta Beauty, Raises Price Target to $230",1,,122,12,0.0,2019-12-06,92322.0,-3.64607647061348,-3.3180823589787356,-4.462247082907211,-1.4221567660570145,-0.4555048522495664,-0.1058112316260184,11.0923,10.1279,1.0914,0.91,0.24,0.37,0.007,6.835000000000001,6.163800000000001,3.349200000000001
decrease,0.7,0.8,4009,WESTLAKE CORP,"Nomura Maintains Reduce on Westlake Chemical, Lowers Price Target to $51",1,,123,12,0.0,2019-09-18,90312.0,1.5769891440868378,-0.2782936943624636,-6.478043949229139,-4.919695481657982,-0.2883193481738599,2.256453368980571,-1.5675,-1.5121,1.2864,-0.05,-0.76,0.06,0.009,0.12020000000000008,-0.6235999999999999,-2.2841000000000005
uncertain,0.4,0.6,2963,NVIDIA CORP,"Nomura On Semiconductors: Analyst Eyes Data Center, PC Trends",1,,116,12,1.0,2019-08-20,86580.0,2.0015493035316467,-3.615888614476437,0.6299412301657981,7.031838595867157,14.794645877749058,13.800220745495784,-1.7039,-0.1315,2.1115,-0.75,0.3,-0.5,0.007,0.06819999999999998,-0.9204999999999999,-1.3015999999999999
increase,0.7,0.8,328,ACTIVISION BLIZZARD INC,"Nomura Upgrades Activision Blizzard to Buy, Raises Price Target to $64",1,,124,11,2.0,2019-09-12,79678.0,0.9017132222652436,-0.7935120617691083,-2.218213682574499,-1.9989272579550743,-0.5073361049398595,0.6046134000469383,0.9834,0.6961,1.2575,0.22,-0.3,-0.13,0.009,1.6014,0.0763999999999998,0.15849999999999986
increase,0.6,0.8,325,ACTIVISION BLIZZARD INC,"Nomura Upgrades Activision Blizzard, Bullish On 'WoW Classic' And 'Overwatch'",1,,128,11,2.0,2019-09-12,79678.0,0.9017132222652436,-0.7935120617691083,-2.218213682574499,-1.9989272579550743,-0.5073361049398595,0.6046134000469383,0.9834,0.6961,1.2575,0.22,-0.3,-0.13,0.009,1.6014,0.0763999999999998,0.15849999999999986
increase,0.7,0.8,311,APPLIED MATERIALS INC,"Nomura Upgrades Applied Materials to Buy, Raises Price Target to $68",1,,121,11,2.0,2019-11-15,14702.0,0.4672850482165813,-9.544092429702555,-8.315156361132258,-0.2801117720082402,0.9571090911211444,0.6538238926808049,8.9537,7.8324,1.5318,0.74,-0.26,-0.34,0.006,8.263,-1.7559000000000005,-0.7097000000000004
increase,0.6,0.8,325,ARAMARK,Nomura Upgrades Aramark to Buy,1,,111,11,2.0,2019-08-19,14329.0,-2.0159317180514336,2.53857764733858,2.5883547149283315,-0.107703055255115,-0.1614676327618136,-1.872830543817572,8.3019,7.2471,0.9488,1.14,0.01,0.22,0.007,5.9357,11.342099999999999,10.715299999999997
increase,0.7,0.8,175,ARISTA NETWORKS INC,"Nomura Upgrades Arista Networks to Buy, Announces $260 Price Target",1,,121,11,2.0,2019-01-18,14714.0,-3.9167512208223343,-7.22164528250151,-5.881596336073736,-0.0949225795920938,-0.8166960871913487,2.5280625140055024,4.9993,2.9895,1.5631,1.29,-0.36,0.12,0.01,1.4543000000000001,-2.6790000000000003,-6.0058
increase,0.7,0.8,1177,EASTMAN CHEMICAL CO,"Nomura Upgrades Eastman Chemical to Buy, Raises Price Target to $93",1,,124,11,2.0,2019-04-15,80080.0,0.679056067019701,-0.7148035925059637,-6.028121414120635,2.7543149888515472,2.829848400839841,3.4635834547054323,0.0,0.0912,1.1236,-0.09,-0.22,-0.53,0.01,0.6142000000000001,-1.7879999999999996,-7.6320999999999986
increase,0.7,0.8,1861,HUNTSMAN CORP,"Nomura Upgrades Huntsman to Buy, Raises Price Target to $30",1,,123,11,2.0,2019-04-15,90558.0,1.7543872818350792,-1.2647875945929088,-9.26152745275819,2.910606190562248,3.426659775484864,4.4744594282484895,-0.9697,-0.8509,1.4328,-0.09,-0.22,-0.53,0.01,0.7072,-3.5512999999999995,-12.277899999999999
increase,0.6,0.8,2449,J D COM INC,"Nomura Upgrades JD.com, Inc. - American Depositary Shares to Buy",1,,120,11,2.0,2019-05-15,14655.0,0.0656982592772692,-7.260186980468597,-13.436268238117163,5.28743714094162,5.324813727245359,7.851689770106618,2.5952,1.6009,1.7026,0.58,0.05,-0.96,0.009,0.10820000000000007,-5.8445,-8.3274
increase,0.4,0.7,1858,KEYCORP NEW,Nomura Upgrades KeyCorp to Neutral,1,,112,11,2.0,2019-03-29,64995.0,3.809526190161705,5.333334243401633,7.174597826750939,2.1470392122864723,1.8818946587896068,4.66666538443099,0.3185,-0.3003,0.924,0.66,-0.22,-0.92,0.009,2.3996,2.9612,4.184699999999999
increase,0.7,0.8,2335,LYONDELLBASELL INDUSTRIES N V,"Nomura Upgrades LyondellBasell Industries to Buy, Raises Price Target to $113",1,,135,11,2.0,2019-04-15,12345.0,-0.0542214838787913,-0.2277153456895719,-4.3266080048219635,1.9666321575641632,3.0482396567107495,2.2603888141482287,-0.0758,0.0034,0.9913,-0.09,-0.22,-0.53,0.01,-0.1897,-1.2581,-5.747
increase,0.7,0.8,2813,N X P SEMICONDUCTORS N V,"Nomura Upgrades NXP Semiconductors to Buy, Announces $95",1,,129,11,2.0,2019-01-18,12084.0,-2.1042264997959137,6.027977224500458,9.790810856751486,1.0211936198174951,1.3705644715171328,0.6742128755440779,2.0849,0.693,1.075,1.29,-0.36,0.12,0.01,0.22349999999999998,7.874799999999999,7.986799999999999
increase,0.6,0.8,2895,OLIN CORP,"Nomura Upgrades Olin to Neutral, Raises Price Target to $25",1,,119,11,2.0,2019-04-15,13610.0,-0.714286882430315,-5.198417951454792,-13.928571787225597,2.0550761371850967,2.6457188632218465,2.6033023060002547,1.4901,1.5978,1.3063,-0.09,-0.22,-0.53,0.01,0.7037000000000001,-5.0561,-15.002600000000001
increase,0.6,0.8,3118,PENN ENTERTAINMENT INC,Nomura Upgrades Penn National Gaming to Buy,1,,117,11,2.0,2019-01-17,80563.0,1.0266940109431744,-0.6570834928131264,2.0123195077335287,1.314113847911358,0.7588545878147945,-3.8616289278560423,1.8828,0.9256,1.2635,0.75,0.11,-0.24,0.01,0.3124,-1.0601,-0.3774000000000004
increase,0.5,0.8,2762,REGIONS FINANCIAL CORP NEW,Nomura Upgrades Regions Financial to Neutral,1,,120,11,2.0,2019-03-29,35044.0,3.674915060400963,6.996471765114376,10.247355559827165,1.431637816131115,1.722898514011573,4.730231700810372,-0.1411,-0.7495,0.9072,0.66,-0.22,-0.92,0.009,1.8358999999999999,4.1197,6.606
increase,0.6,0.8,4247,WESTLAKE CORP,"Nomura Upgrades Westlake Chemical to Neutral, Raises Price Target to $79",1,,122,11,2.0,2019-04-15,90312.0,-0.8380530402064323,-2.5786488888350667,-10.069620549283188,2.33056228607893,1.9618327044335528,2.3579879227099365,1.5183,1.6183,1.2222,-0.09,-0.22,-0.53,0.01,0.6114000000000002,-2.2382,-10.546600000000002
increase,0.6,0.8,629,BORGWARNER INC,Nomura: BorgWarner Is 'Attractively Priced' At Current Levels,1,,123,11,2.0,2019-08-27,79545.0,2.183687686920166,7.203023313663048,26.280706862993995,0.5829025525599718,-2.3270433490407805,-3.119157365202141,0.2576,0.8095,1.2124,-0.46,-0.88,-0.67,0.007,2.1618,5.0855,18.6513
uncertain,0.3,0.6,85,AUTOMATIC DATA PROCESSING INC,Non-Farm Payrolls Preview: When The Facts Change So Will The Perception,1,,124,12,1.0,2019-02-01,44644.0,1.4192979782819748,3.664738404545176,5.684227711828149,0.3084374591708183,4.35820619801528,3.20294928884739,1.2729,1.1175,1.0392,0.14,-0.14,0.43,0.01,1.7786,4.6014,3.6684
increase,0.5,0.7,2328,NOODLES & CO,Noodles & Co Names Stacey Pool As Chief Marketing Officer,1,,117,11,2.0,2019-12-09,13959.0,-1.2110755778849125,-4.152253132885175,-6.055369538110822,-4.448105022311211,-4.132231300680522,-4.761904037356501,-0.3448,-0.0542,0.8879,-0.33,0.37,0.11,0.007,-1.2012,-5.8858999999999995,-8.6886
increase,0.6,0.8,2647,NOODLES & CO,Noodles & Co Shows New 6.1% Stake From Woodson Capital Management,1,,123,11,2.0,2019-04-01,13959.0,-7.237810641527176,-6.203842032142282,-2.5110797288965925,2.409643493592739,3.030307407702715,2.7190378849565544,-0.4412,-1.7388,1.0678,1.19,-0.3,0.99,0.01,-8.9332,-8.5681,-5.087399999999999
increase,0.7,0.9,3150,NOODLES & CO,Noodles & Co shares are trading higher after the company reported better-than-expected Q1 EPS and sales results; the company also raised its FY19 EPS and sales guidance.,1,,140,11,2.0,2019-05-10,13959.0,-2.1077319979667664,-5.620603758028642,-8.665102981107964,2.406414784491062,2.9569863819218334,0.6570264858286823,11.4883,11.0874,1.1432,0.35,-0.37,0.08,0.009,12.023100000000001,6.546700000000001,4.6835
increase,0.7,0.8,3151,NOODLES & CO,Noodles & Co shares are trading higher after the company reported better-than-expected Q1 EPS and sales results; the company also raised its FY2019 EPS and sales guidance.,1,,141,11,2.0,2019-05-09,13959.0,11.488252133131027,5.7441319702097315,2.2193217005262555,0.5376338958740234,-1.7082799962715889,1.355012220559071,2.4064,2.712,1.1196,-0.28,0.08,0.12,0.009,13.7994,8.962399999999999,8.039699999999998
increase,0.7,0.8,2830,NOODLES & CO,Noodles & Co shares are trading higher after the company reported better-than-expected Q2 EPS and sales results. The company also issued FY19 sales guidance on the high-end of analyst estimates.,1,,144,11,2.0,2019-08-06,13959.0,-9.778357297182083,-11.734030094826398,-25.03259541700006,-2.1192096173763275,-0.1351383545274642,-0.2699054071448548,3.7889,2.3054,1.1604,1.29,-0.42,-0.59,0.007,-7.5611999999999995,-11.149899999999999,-26.2551
decrease,0.7,0.8,2303,NOODLES & CO,Noodles & Co shares are trading lower after the company reported worse-than-expected Q4 results and issued FY19 EPS guidance on the low-end of estimates.,1,,137,12,0.0,2019-03-15,13959.0,5.660371854901314,3.9308176030357966,6.9182398119910005,-1.7310267314314842,1.9337065715596236,3.072629589654219,-13.8211,-14.3657,1.0841,0.48,-0.26,-0.25,0.009,-9.213000000000001,-9.189300000000001,-7.744300000000001
uncertain,0.2,0.6,2831,NOODLES & CO,"Noodles Sees FY19 Adj. EPS $0.08-$0.16 vs $0.15 Estimate, Sales $466M-$474M vs $468.1M Est.",1,,144,12,1.0,2019-08-06,13959.0,-9.778357297182083,-11.734030094826398,-25.03259541700006,-2.1192096173763275,-0.1351383545274642,-0.2699054071448548,3.7889,2.3054,1.1604,1.29,-0.42,-0.59,0.007,-7.5611999999999995,-11.149899999999999,-26.2551
uncertain,0.2,0.5,2730,NORTH AMERICAN CONSTRCTN GRP INC,Nordic American Offshore Reports Deal With Lenders For Co.'s Revolving Credit Facility,1,,133,12,1.0,2019-04-08,91584.0,-0.1663931529037654,1.1647203504659087,7.986681026579712,-1.7298189923167229,-2.691679564114746,-3.867844832052758,0.7544,0.6718,0.9308,0.08,-0.29,0.1,0.01,1.1005,1.4252,7.045
increase,0.6,0.8,2285,NORDIC AMERICAN TANKERS LTD,Nordic American Tankers Reports Alexander Hansson Purchased 25K Shares In Open Market At $2.04/Share,1,,138,11,2.0,2019-03-07,85346.0,-2.843599393963814,-0.4739333379249144,0.9478777185916608,-3.3175326883792877,-7.272731205918181,-11.3043478635684,3.4314,4.3587,1.1316,-0.82,-0.07,-0.33,0.009,1.7550999999999997,1.616299999999999,1.4087999999999987
increase,0.6,0.8,2286,NORDIC AMERICAN TANKERS LTD,"Nordic American Tankers Reports Alexander Hansson Purchased 25K Shares Of Co. In Open Market At $2.11/Share; Release Highlights His Purchased Of 110K Shares At $2.31/Share, 50K Shares At $2.27/Share Last Week",1,,172,11,2.0,2019-03-05,85346.0,-3.3175326883792877,2.843610301091104,-0.4739333374353283,-4.347822070121765,-3.0836975804889644,-0.939531966785423,-4.0909,-3.9033,1.1471,-0.17,-0.31,-0.23,0.009,-6.2663,-0.7328999999999999,-5.4409
increase,0.6,0.8,2796,NORDIC AMERICAN TANKERS LTD,"Nordic American Tankers Sends Letter To Shareholders Announce It Entered 5-Year $306M Senior Secured Credit Deal With CSG Investments, Inc., and funded by Beal Bank",1,,153,11,2.0,2019-02-12,85346.0,1.4285814948379991,8.571432504785225,7.6190524549833105,9.34065654873848,7.56756661095237,3.108811492515473,5.5276,3.8662,1.2426,1.36,0.02,-0.16,0.01,4.9369,10.2818,9.188500000000001
increase,0.7,0.8,596,NORDIC AMERICAN TANKERS LTD,Nordic American Tankers shares are trading higher despite no company-specific news. The stock has rallied approximately 102% over the past month.,1,,141,11,2.0,2019-10-23,85346.0,-9.478670358657835,-9.715636933883976,-18.957340571478664,1.2690342962741852,-0.2499997695047717,1.0126572853188742,5.7644,5.4552,1.2123,0.25,-0.09,0.26,0.007,-4.333500000000001,-6.155100000000001,-18.022
increase,0.6,0.8,605,NORDIC AMERICAN TANKERS LTD,Nordic American Tankers shares are trading higher on continued momentum after the stock has increased roughly 30% in the last month.,1,,139,11,2.0,2019-10-04,85346.0,10.39426401257515,48.02868015497483,43.369178513608865,5.429859086871147,6.880727270527287,7.870362646112294,19.7425,17.9459,1.3608,1.39,-0.47,-0.07,0.007,28.8911,59.133,55.7057
increase,0.4,0.7,2610,NORDIC AMERICAN TANKERS LTD,Nordic American Tankers shares are trading higher on higher-than-average volume despite no company-specific news.,1,,133,11,2.0,2019-09-25,85346.0,2.403855323791504,6.2500056960463235,83.65385037982762,-8.653844147920609,-5.47263762160537,-5.000001260454989,9.4737,8.5627,1.3258,0.69,0.36,0.53,0.009,11.501199999999999,19.3087,77.03790000000001
uncertain,0.3,0.6,2311,NORDIC AMERICAN TANKERS LTD,Nordic American Tankers shares are trading higher. Not currently seeing any company-specific news. NOTE: The stock and other lower-priced peers in the marine shipping sector tend to experience high volatility.,1,,151,12,1.0,2019-12-19,85346.0,0.2057562116533517,-0.8230446677515713,3.4979437894074428,5.9382423758506775,5.437352833706943,9.582306187244605,8.9686,8.4093,1.3151,0.43,-0.02,-0.42,0.007,7.9768,6.446899999999999,10.413499999999999
increase,0.5,0.7,2103,NORDSON CORP,Nordson Announces Sundaram Nagarajan President and CEO,1,,116,11,2.0,2019-06-14,57809.0,-0.6455551367253065,4.303724575003476,8.599756323737772,0.4578209016472101,0.2321497754468104,-0.5350384014828125,-2.7867,-2.4913,1.1281,-0.27,-0.79,0.32,0.009,-3.3150999999999997,-0.7435999999999998,3.4110000000000005
decrease,0.6,0.8,3155,NORDSON CORP,"Nordson Q2 Adj. EPS $1.54 Misses $1.6 Estimate, Sales $551.119M Miss $559.3M Estimate",1,,138,12,0.0,2019-05-20,57809.0,2.5040235370397568,-2.559860047811424,-0.632555518340916,-2.1915223449468613,-1.9717297416196768,-1.8151455510879375,-3.4312,-2.7103,1.1302,-0.65,-0.23,0.72,0.009,-1.2325000000000002,-3.67,-1.6882
decrease,0.4,0.7,2334,NORDSON CORP,"Nordson Q4 Adj. EPS $1.79, Inline, Sales $585.451M Miss $598.26M Estimate",1,,133,12,0.0,2019-12-11,57809.0,-2.3952096700668335,-1.8862240338626268,-2.252595209801689,-0.3729294054210186,-1.2107829797019076,-0.2048540603095006,0.8271,0.4871,1.1882,0.28,-0.07,0.13,0.007,-2.9845,-3.3455000000000004,-5.5831
increase,0.5,0.8,2836,NORDSON CORP,Nordson Raises Qtr. Dividend From $0.35 To $0.38/Share,1,,125,11,2.0,2019-08-16,57809.0,0.2630814211443066,-4.38468302045899,-0.3557239946707757,-0.8767315186560154,-4.7523082898056845,-2.8852562272769333,3.4472,1.6545,1.1619,1.55,0.52,0.61,0.007,0.5860000000000001,-1.0555999999999996,-0.0021999999999997577
uncertain,0.3,0.6,2332,NORDSON CORP,"Nordson Reports CFO Gregory Thaxton To Retire; Co. Has Initiated Search Of Internal, External Candidates For Successor",1,,131,12,1.0,2019-12-12,57809.0,-0.9079728275537492,0.6318980320994205,0.1092204129650831,0.8271418511867523,0.4511277905781208,-0.3936560212673079,-2.3952,-3.4716,1.1739,0.9,-0.14,1.14,0.007,-4.3514,-4.244800000000001,-5.984
increase,0.5,0.7,3279,NORDSON CORP,"Nordson Reports Purchase Of Optical Control GMBH, No Terms Disclosed",1,,121,11,2.0,2019-07-01,57809.0,-1.1509601026773453,-4.554439415641587,-1.2286330728117467,1.8891016021370888,3.942626488027567,5.031964156684898,0.2194,-0.6478,1.1413,0.75,-0.54,-0.13,0.009,-1.9675000000000002,-5.7944,-3.2472000000000003
decrease,0.7,0.8,3154,NORDSON CORP,Nordson shares are trading lower after the company reported worse-than-expected Q2 EPS and sales results.,1,,126,12,0.0,2019-05-20,57809.0,2.5040235370397568,-2.559860047811424,-0.632555518340916,-2.1915223449468613,-1.9717297416196768,-1.8151455510879375,-3.4312,-2.7103,1.1302,-0.65,-0.23,0.72,0.009,-1.2325000000000002,-3.67,-1.6882
decrease,0.7,0.8,2333,NORDSON CORP,Nordson shares are trading lower after the company reported worse-than-expected Q4 sales results.,1,,124,12,0.0,2019-12-11,57809.0,-2.3952096700668335,-1.8862240338626268,-2.252595209801689,-0.3729294054210186,-1.2107829797019076,-0.2048540603095006,0.8271,0.4871,1.1882,0.28,-0.07,0.13,0.007,-2.9845,-3.3455000000000004,-5.5831
decrease,0.6,0.8,2052,NORDSTROM INC,Nordstrom 8-K Confirms Death Of Co-Pres Blake Nordstrom,1,,121,12,0.0,2019-01-02,57817.0,-1.0109510272741318,3.8121343492584225,-5.202192723340593,1.2160724960267544,-0.1071565283432218,-0.2994639383849029,1.8665,1.6546,0.879,0.23,0.59,1.11,0.01,2.7871,2.3998,-7.4874
increase,0.6,0.8,2249,NORDSTROM INC,"Nordstrom Appoints Two New Members To Its Board Of Directors: Kirsten Green, Forerunner Ventures Founder And Managing Director And Andglenda Mcneal, American Express Company Enterprise Strategic Partnerships President",1,,145,11,2.0,2019-02-27,57817.0,0.0423200574005022,-5.374517935579737,-5.110076727793378,1.7406800761818886,3.519525871239493,2.47246217024113,3.6631,3.5871,0.7464,0.09,0.2,-0.12,0.01,3.8508,-1.1056000000000004,-1.8875000000000004
decrease,0.7,0.8,2505,NORDSTROM INC,Nordstrom Cuts FY19 Guidance,1,,112,12,0.0,2019-05-21,57817.0,-9.247028082609177,-14.346104331345554,-14.563269940356747,0.9975706227123736,1.4351442950087945,0.0801463629442444,1.0411,0.3484,0.7505,0.9,0.43,-0.35,0.009,-8.6074,-12.3747,-13.644400000000001
increase,0.7,0.8,2623,NORDSTROM INC,Nordstrom Family Prepares New Proposal To Increase Stake In Retailer; Proposal Could Involve Share Buyback At A Premium; Board Has Been Seeking To Replace Family Executives,1,,140,11,2.0,2019-07-31,57817.0,-6.886138767004013,-8.939899889577374,-21.4134702103122,-0.8080154657363892,0.6229526250760342,1.253715229572805,7.8853,8.729,0.748,-1.09,0.12,0.61,0.009,2.6137999999999995,2.3885999999999994,-10.450299999999999
uncertain,0.4,0.6,1843,NORDSTROM INC,"Nordstrom Files For Potential Mixed Shelf Offering, Size Not Disclosed",1,,119,12,1.0,2019-03-18,57817.0,0.8372997865080833,-1.4709159528354054,1.6067049384805188,-1.619427464902401,-1.6415550977127324,-1.5530016914393263,1.0288,0.6757,0.7486,0.46,0.16,0.44,0.009,1.5714000000000001,0.41300000000000003,1.5418000000000005
decrease,0.7,0.8,2040,NORDSTROM INC,Nordstrom Issues Weak Holiday Sales Report: The Sell-Side Reacts,1,,120,12,0.0,2019-01-16,57817.0,1.9329098984599111,3.799162202616202,3.1104231384061487,-0.0423021527240052,-0.2532772224749791,-0.0845685460886591,-4.7609,-5.001,0.8127,0.28,0.04,0.92,0.01,-3.6877000000000004,-1.9417000000000006,-4.508100000000001
uncertain,0.2,0.6,2537,NORDSTROM INC,Nordstrom Narrows FY19 EPS From $3.25-$3.50 To $3.30-$3.50 vs $3.29 Estimate,1,,137,12,1.0,2019-11-21,57817.0,10.576926171779633,12.291812767150525,10.497271246370964,-4.366195201873779,-10.351197104802168,-10.751840467758344,1.0898,1.2416,1.1394,-0.14,-0.35,0.1,0.006,11.5391,11.779499999999999,10.090499999999999
decrease,0.4,0.8,2264,NORDSTROM INC,Nordstrom Narrows FY19 EPS Guidance From $3.25-$3.65 To $3.25-$3.50,1,,132,12,0.0,2019-08-21,57817.0,15.8628448843956,8.13865845689643,18.5555394763681,-3.639849647879601,-0.6714063738521014,-0.788957698847581,5.5268,4.8153,0.8405,0.85,0.05,-0.3,0.007,20.7552,15.271199999999999,21.949099999999998
increase,0.5,0.7,2247,NORDSTROM INC,Nordstrom Option Alert: Fri $50 Calls Sweep (2) near the Ask: 562 @ $1.031 vs 90 OI; Earnings 2/28 After Close Ref=$47.26,1,,148,11,2.0,2019-02-28,57817.0,-1.0575296357274055,-5.351097355669077,-5.171550702401406,3.6630798131227498,5.467522389786317,7.311528726069261,0.0423,0.2637,0.7384,-0.31,0.02,-0.24,0.01,-1.3345,-4.0264999999999995,-5.431099999999999
uncertain,0.4,0.6,2266,NORDSTROM INC,Nordstrom Option Alert: Oct 18 $30 Calls at the Ask: 500 @ $0.72 vs 5313 OI; Earnings 8/21 After Close Ref=$26.065,1,,147,12,1.0,2019-08-21,57817.0,15.8628448843956,8.13865845689643,18.5555394763681,-3.639849647879601,-0.6714063738521014,-0.788957698847581,5.5268,4.8153,0.8405,0.85,0.05,-0.3,0.007,20.7552,15.271199999999999,21.949099999999998
decrease,0.7,0.9,2502,NORDSTROM INC,"Nordstrom Plummets After Q1 Earnings Miss, Guidance Cut",1,,119,12,0.0,2019-05-21,57817.0,-9.247028082609177,-14.346104331345554,-14.563269940356747,0.9975706227123736,1.4351442950087945,0.0801463629442444,1.0411,0.3484,0.7505,0.9,0.43,-0.35,0.009,-8.6074,-12.3747,-13.644400000000001
uncertain,0.4,0.6,2265,NORDSTROM INC,"Nordstrom Q2 Adj. EPS $0.9 Beats $0.77 Estimate, Sales $3.78B Miss $3.94B Estimate",1,,137,12,1.0,2019-08-21,57817.0,15.8628448843956,8.13865845689643,18.5555394763681,-3.639849647879601,-0.6714063738521014,-0.788957698847581,5.5268,4.8153,0.8405,0.85,0.05,-0.3,0.007,20.7552,15.271199999999999,21.949099999999998
increase,0.3,0.7,2047,NORDSTROM INC,Nordstrom Reports Holiday Comps Up 1.3% Year Over Year,1,,121,11,2.0,2019-01-15,57817.0,-4.760897159576416,-1.3330453813020005,-3.977988428389523,-0.2110643545165658,-0.042284280525584,-4.077910403043883,-0.0423,-0.9333,0.8216,1.06,0.0,-0.88,0.01,-5.9343,-2.8699000000000003,-6.955100000000001
decrease,0.4,0.7,2046,NORDSTROM INC,Nordstrom Sees FY18 Adj. EPS $3.55-$3.65 At Low End Of Range,1,,128,12,0.0,2019-01-15,57817.0,-4.760897159576416,-1.3330453813020005,-3.977988428389523,-0.2110643545165658,-0.042284280525584,-4.077910403043883,-0.0423,-0.9333,0.8216,1.06,0.0,-0.88,0.01,-5.9343,-2.8699000000000003,-6.955100000000001
increase,0.7,0.9,2263,NORDSTROM INC,Nordstrom Shares Soar After Q2 Earnings Beat,1,,116,11,2.0,2019-08-21,57817.0,15.8628448843956,8.13865845689643,18.5555394763681,-3.639849647879601,-0.6714063738521014,-0.788957698847581,5.5268,4.8153,0.8405,0.85,0.05,-0.3,0.007,20.7552,15.271199999999999,21.949099999999998
uncertain,0.4,0.6,2267,NORDSTROM INC,Nordstrom Shares Volatile As $30 Level In Play On Spike In Volume; Shares Down 1.9% For Session,1,,131,12,1.0,2019-08-09,57817.0,-2.3890746757388115,-13.583616772868224,-2.491465945386695,-0.0663365120999515,-1.3747957309183545,-0.2317934266289234,-2.7547,-2.1761,0.7568,-0.78,-0.42,-0.22,0.007,-3.5731,-15.4245,-0.4342000000000006
increase,0.7,0.8,2621,NORDSTROM INC,Nordstrom Spikes On Report Of Increased Stake From The Family,1,,118,11,2.0,2019-07-31,57817.0,-6.886138767004013,-8.939899889577374,-21.4134702103122,-0.8080154657363892,0.6229526250760342,1.253715229572805,7.8853,8.729,0.748,-1.09,0.12,0.61,0.009,2.6137999999999995,2.3885999999999994,-10.450299999999999
increase,0.7,0.8,2534,NORDSTROM INC,Nordstrom shares are trading higher after the company reported better-than-expected Q3 EPS results. The company also raised the lower end of FY19 EPS guidance above analyst estimates.,1,,140,11,2.0,2019-11-22,57817.0,1.080368459224701,-0.1252468189359978,3.5196201183683273,1.0898347944021225,-3.3239447219731932,-9.374173258085328,10.5769,10.2975,1.1429,0.24,0.06,0.22,0.006,10.3204,9.875399999999999,12.814799999999998
increase,0.7,0.8,2536,NORDSTROM INC,Nordstrom shares are trading higher after the company reported better-than-expected Q3 EPS results. The company also raised the lower end of FY19 EPS guidance.,1,,137,11,2.0,2019-11-21,57817.0,10.576926171779633,12.291812767150525,10.497271246370964,-4.366195201873779,-10.351197104802168,-10.751840467758344,1.0898,1.2416,1.1394,-0.14,-0.35,0.1,0.006,11.5391,11.779499999999999,10.090499999999999
decrease,0.6,0.8,2048,NORDSTROM INC,Nordstrom shares are trading lower after Macy's and Kohl's announced worse than expected holiday sales results.,1,,125,12,0.0,2019-01-10,57817.0,0.1691370620392263,-3.0021102487137297,-0.4651107399907705,0.5507965106517076,2.3463476523519766,4.939322193906492,-4.0373,-4.4,0.834,0.42,0.03,-0.46,0.01,-4.2325,-8.5739,-6.8047
decrease,0.7,0.8,3089,NORDSTROM INC,Nordstrom shares are trading lower after UBS downgraded the stock from Neutral to Sell.,1,,123,12,0.0,2019-10-30,57817.0,1.9596775993704796,4.3169568614235265,5.595005095862615,-2.4447957053780556,-0.3223179132218146,2.2877669169817816,-5.1199,-5.4119,1.0619,0.27,-0.37,-1.16,0.007,-3.0557000000000003,-2.204,-1.672
decrease,0.7,0.8,2501,NORDSTROM INC,Nordstrom shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results. The company also cut its FY19 EPS guidance below analyst estimates.,1,,139,12,0.0,2019-05-22,57817.0,-1.5720440074801445,-5.473063498105657,-8.538441345283033,1.0411089286208153,2.049065348155543,2.4911946390235196,-9.247,-8.9558,0.7638,-0.4,-0.52,-0.6,0.009,-9.4904,-12.685599999999999,-17.2749
decrease,0.7,0.8,2503,NORDSTROM INC,Nordstrom shares are trading lower after the company reported worse-than-expected Q1 sales results and cut FY19 EPS guidance.,1,,130,12,0.0,2019-05-21,57817.0,-9.247028082609177,-14.346104331345554,-14.563269940356747,0.9975706227123736,1.4351442950087945,0.0801463629442444,1.0411,0.3484,0.7505,0.9,0.43,-0.35,0.009,-8.6074,-12.3747,-13.644400000000001
