"","question","return","model","prompt","mag_v_conf","ret","up.coef","down.coef","up.se","down.se","group_id","id","return_type"
"639","q3",0.633134136190222,"gpt-4o-mini","persona4","confidence","10",0.232354753414642,-1.27671014536567,1.62717893975228,1.91873647283805,"q3_confidence_10_persona4",171,"realized_fe"
"640","q3",0.633134136190222,"gpt-4o-mini","base_blanks","no_interaction","10",0.403493488914132,0.225443082969049,0.160588741946032,0.16704278282158,"q3_no_interaction_10_base_blanks",217,"realized_fe"
"641","q3",0.633134136190222,"gpt-4o-mini","base_json","no_interaction","10",0.288518605342439,0.135916275370325,0.132328981440027,0.145722353704008,"q3_no_interaction_10_base_json",218,"realized_fe"
"642","q3",0.633134136190222,"gpt-4o-mini","cot1","no_interaction","10",0.253882127698455,0.123731825906561,0.136606829406073,0.148338267257367,"q3_no_interaction_10_cot1",219,"realized_fe"
"643","q3",0.633134136190222,"gpt-4o-mini","cot2","no_interaction","10",0.0376926935017386,-0.0270316078292268,999899.234368265,999899.234368264,"q3_no_interaction_10_cot2",220,"realized_fe"
"644","q3",0.633134136190222,"gpt-4o-mini","cot3","no_interaction","10",0.221935122488639,0.122509005773573,0.134473218220477,0.146702895977139,"q3_no_interaction_10_cot3",221,"realized_fe"
"645","q3",0.633134136190222,"gpt-4o-mini","persona1","no_interaction","10",0.320741375350113,0.180071852768213,947804.685578584,947804.685578592,"q3_no_interaction_10_persona1",222,"realized_fe"
"646","q3",0.633134136190222,"gpt-4o-mini","persona2","no_interaction","10",0.211324005610695,0.0511234350861971,0.134022534903979,0.148092316763133,"q3_no_interaction_10_persona2",223,"realized_fe"
"647","q3",0.633134136190222,"gpt-4o-mini","persona3","no_interaction","10",0.255940173495439,0.111114108627116,0.13518944871871,0.148305113332183,"q3_no_interaction_10_persona3",224,"realized_fe"
"648","q3",0.633134136190222,"gpt-4o-mini","persona4","no_interaction","10",0.222425691148227,0.0818471499203694,0.137055777386827,0.149381528506231,"q3_no_interaction_10_persona4",225,"realized_fe"
"649","q3",0.0231622223389257,"gpt-4o","base_blanks","magnitude","1",-0.300048002428862,-0.553455250563268,0.226588876677008,0.253803792243268,"q3_magnitude_1_base_blanks",199,"realized_fe"
"650","q3",0.0231622223389257,"gpt-4o","base_json","magnitude","1",0.104478817849881,1.27710245030861,444287.405349143,444287.40534903,"q3_magnitude_1_base_json",200,"realized_fe"
"651","q3",0.0231622223389257,"gpt-4o","cot1","magnitude","1",-1.19800758642218,0.670483262142254,0.292592608430282,0.333584746510193,"q3_magnitude_1_cot1",201,"realized_fe"
"652","q3",0.0231622223389257,"gpt-4o","cot2","magnitude","1",-1.01287509803475,0.9290301559288,0.28071865862466,0.324924274650898,"q3_magnitude_1_cot2",202,"realized_fe"
"653","q3",0.0231622223389257,"gpt-4o","cot3","magnitude","1",-0.62599660734705,0.821164095915999,0.246804123592825,0.282198980014999,"q3_magnitude_1_cot3",203,"realized_fe"
"654","q3",0.0231622223389257,"gpt-4o","persona1","magnitude","1",-0.606317593394608,0.611555661459605,310118.275417361,310118.275417365,"q3_magnitude_1_persona1",204,"realized_fe"
"655","q3",0.0231622223389257,"gpt-4o","persona2","magnitude","1",0.111484056570664,1.45860972935263,374073.953610994,374073.953611066,"q3_magnitude_1_persona2",205,"realized_fe"
"656","q3",0.0231622223389257,"gpt-4o","persona3","magnitude","1",-1.14705515464666,0.0608009310861941,0.328718397420181,0.355305015131823,"q3_magnitude_1_persona3",206,"realized_fe"
"657","q3",0.0231622223389257,"gpt-4o","persona4","magnitude","1",-0.838992553903244,0.320755382468003,0.311747305014896,0.334171649524213,"q3_magnitude_1_persona4",207,"realized_fe"
"658","q3",0.0231622223389257,"gpt-4o","base_blanks","confidence","1",-1.45933546665449,2.5294065900606,0.640932428596193,0.759367054353113,"q3_confidence_1_base_blanks",172,"realized_fe"
"659","q3",0.0231622223389257,"gpt-4o","base_json","confidence","1",-3.6431016667415,0.923471136132268,444231.360863921,444231.360863218,"q3_confidence_1_base_json",173,"realized_fe"
"660","q3",0.0231622223389257,"gpt-4o","cot1","confidence","1",-3.08389419325518,2.39886803804412,0.606371929879567,0.683536678331698,"q3_confidence_1_cot1",174,"realized_fe"
"661","q3",0.0231622223389257,"gpt-4o","cot2","confidence","1",-3.03394691570101,2.6554639895049,0.586081451694108,0.67394465063565,"q3_confidence_1_cot2",175,"realized_fe"
"662","q3",0.0231622223389257,"gpt-4o","cot3","confidence","1",-1.9740223105745,2.90067403422314,0.494685388792799,0.597005819452628,"q3_confidence_1_cot3",176,"realized_fe"
"663","q3",0.0231622223389257,"gpt-4o","persona1","confidence","1",1.01458026143179,6.68396521844125,310035.205740785,310035.205741843,"q3_confidence_1_persona1",177,"realized_fe"
"664","q3",0.0231622223389257,"gpt-4o","persona2","confidence","1",-3.25314718173365,2.32143575134124,374035.144812035,374035.14481181,"q3_confidence_1_persona2",178,"realized_fe"
"665","q3",0.0231622223389257,"gpt-4o","persona3","confidence","1",-2.33287029025455,3.22402340941579,0.668578955593146,0.752656135441141,"q3_confidence_1_persona3",179,"realized_fe"
"666","q3",0.0231622223389257,"gpt-4o","persona4","confidence","1",-1.91932853394413,3.37183142602218,0.659070027722548,0.753684709986176,"q3_confidence_1_persona4",180,"realized_fe"
"667","q3",0.0231622223389257,"gpt-4o","base_blanks","no_interaction","1",0.294993554211761,-0.590372130619759,0.0623165186560986,0.0691324996898101,"q3_no_interaction_1_base_blanks",226,"realized_fe"
"668","q3",0.0231622223389257,"gpt-4o","base_json","no_interaction","1",2.02853952611901,1.21116643483988,444489.245825898,444489.245825895,"q3_no_interaction_1_base_json",227,"realized_fe"
"669","q3",0.0231622223389257,"gpt-4o","cot1","no_interaction","1",0.266247680917997,-0.583326394831112,0.062906671651784,0.0691708844290998,"q3_no_interaction_1_cot1",228,"realized_fe"
"670","q3",0.0231622223389257,"gpt-4o","cot2","no_interaction","1",0.221007576675578,-0.601720898547894,0.063950217914688,0.0702614193443205,"q3_no_interaction_1_cot2",229,"realized_fe"
"671","q3",0.0231622223389257,"gpt-4o","cot3","no_interaction","1",0.296414444457165,-0.529754328556868,0.0648640931198251,0.0710380297467236,"q3_no_interaction_1_cot3",230,"realized_fe"
"672","q3",0.0231622223389257,"gpt-4o","persona1","no_interaction","1",0.472197672213005,-0.332652076635204,310297.682894889,310297.682894891,"q3_no_interaction_1_persona1",231,"realized_fe"
"673","q3",0.0231622223389257,"gpt-4o","persona2","no_interaction","1",0.887616485579009,0.0596852224342148,374287.306539799,374287.306539804,"q3_no_interaction_1_persona2",232,"realized_fe"
"674","q3",0.0231622223389257,"gpt-4o","persona3","no_interaction","1",0.262629957726627,-0.544741739269554,0.063409906831696,0.0699577453756741,"q3_no_interaction_1_persona3",233,"realized_fe"
"675","q3",0.0231622223389257,"gpt-4o","persona4","no_interaction","1",0.226798860265844,-0.599265263559358,0.0643821038759835,0.0707989735810389,"q3_no_interaction_1_persona4",234,"realized_fe"
"676","q3",0.317265429156027,"gpt-4o","base_blanks","magnitude","5",-0.263739221622766,-0.798532096116622,0.452108547972045,0.506409960028482,"q3_magnitude_5_base_blanks",208,"realized_fe"
"677","q3",0.317265429156027,"gpt-4o","base_json","magnitude","5",-0.80002688964428,-0.0535864755620848,886581.352959275,886581.352959049,"q3_magnitude_5_base_json",209,"realized_fe"
"678","q3",0.317265429156027,"gpt-4o","cot1","magnitude","5",-0.927748457052241,-0.721880312865967,0.584045445958783,0.665870040551681,"q3_magnitude_5_cot1",210,"realized_fe"
"679","q3",0.317265429156027,"gpt-4o","cot2","magnitude","5",-0.875040650578761,-0.409187249944834,0.560282935083798,0.648512383085985,"q3_magnitude_5_cot2",211,"realized_fe"
"680","q3",0.317265429156027,"gpt-4o","cot3","magnitude","5",-0.866059603304044,-0.538128015409851,0.492612427590782,0.5632593272152,"q3_magnitude_5_cot3",212,"realized_fe"
"681","q3",0.317265429156027,"gpt-4o","persona1","magnitude","5",-0.593335498762059,0.368608287529965,618877.114119564,618877.114119572,"q3_magnitude_5_persona1",213,"realized_fe"
"682","q3",0.317265429156027,"gpt-4o","persona2","magnitude","5",-0.884772943265391,-1.16238788656564,746486.377192854,746486.377192998,"q3_magnitude_5_persona2",214,"realized_fe"
"683","q3",0.317265429156027,"gpt-4o","persona3","magnitude","5",-1.32141385263826,-1.45018923011849,0.655928618101033,0.708979872768983,"q3_magnitude_5_persona3",215,"realized_fe"
"684","q3",0.317265429156027,"gpt-4o","persona4","magnitude","5",-1.14289520503561,-1.14462168109768,0.622164679574768,0.666917705156326,"q3_magnitude_5_persona4",216,"realized_fe"
"685","q3",0.317265429156027,"gpt-4o","base_blanks","confidence","5",-1.2968996145379,0.0939404826986935,1.27913580411615,1.51550076786839,"q3_confidence_5_base_blanks",181,"realized_fe"
"686","q3",0.317265429156027,"gpt-4o","base_json","confidence","5",0.693281828578667,1.24722107443904,886572.822214587,886572.822213183,"q3_confidence_5_base_json",182,"realized_fe"
"687","q3",0.317265429156027,"gpt-4o","cot1","confidence","5",-2.91901749151239,-1.24338556109238,1.21039785925717,1.36442881242996,"q3_confidence_5_cot1",183,"realized_fe"
"688","q3",0.317265429156027,"gpt-4o","cot2","confidence","5",-2.40847539916409,-0.184851464072537,1.16987892362268,1.34526291556894,"q3_confidence_5_cot2",184,"realized_fe"
"689","q3",0.317265429156027,"gpt-4o","cot3","confidence","5",-1.98973297552861,0.0446035647996467,0.987463903850332,1.19171034854434,"q3_confidence_5_cot3",185,"realized_fe"
"690","q3",0.317265429156027,"gpt-4o","persona1","confidence","5",1.21511116303074,4.08912622062612,618862.758027403,618862.758029515,"q3_confidence_5_persona1",186,"realized_fe"
"691","q3",0.317265429156027,"gpt-4o","persona2","confidence","5",-3.03239732258011,-1.78761602255293,746514.204624782,746514.204624333,"q3_confidence_5_persona2",187,"realized_fe"
"692","q3",0.317265429156027,"gpt-4o","persona3","confidence","5",-1.32173558288336,0.865840965213336,1.33424641013325,1.50203463386936,"q3_confidence_5_persona3",188,"realized_fe"
"693","q3",0.317265429156027,"gpt-4o","persona4","confidence","5",-0.570489057338792,1.00225022516815,1.31536964139228,1.50420129120893,"q3_confidence_5_persona4",189,"realized_fe"
"694","q3",0.317265429156027,"gpt-4o","base_blanks","no_interaction","5",0.272114623328685,-0.062069834187733,0.124322226897923,0.137920193518641,"q3_no_interaction_5_base_blanks",235,"realized_fe"
"695","q3",0.317265429156027,"gpt-4o","base_json","no_interaction","5",0.0699674228988091,-0.263683104236319,886601.465673721,886601.465673716,"q3_no_interaction_5_base_json",236,"realized_fe"
"696","q3",0.317265429156027,"gpt-4o","cot1","no_interaction","5",0.339380665505112,-0.0298317049016543,0.125480692409609,0.137975992765822,"q3_no_interaction_5_cot1",237,"realized_fe"
"697","q3",0.317265429156027,"gpt-4o","cot2","no_interaction","5",0.24817367880096,-0.0868902199479119,0.127554036446258,0.140142253397277,"q3_no_interaction_5_cot2",238,"realized_fe"
"698","q3",0.317265429156027,"gpt-4o","cot3","no_interaction","5",0.249988728908636,-0.109309755296998,0.129383600263245,0.141698674908775,"q3_no_interaction_5_cot3",239,"realized_fe"
"699","q3",0.317265429156027,"gpt-4o","persona1","no_interaction","5",0.112770904578365,-0.210033984815506,618894.600103566,618894.60010357,"q3_no_interaction_5_persona1",240,"realized_fe"
"700","q3",0.317265429156027,"gpt-4o","persona2","no_interaction","5",-0.0855544879937043,-0.426510533461159,746516.145395469,746516.145395479,"q3_no_interaction_5_persona2",241,"realized_fe"
"701","q3",0.317265429156027,"gpt-4o","persona3","no_interaction","5",0.246062484567413,-0.0569821399971961,0.126465500365223,0.139524590326872,"q3_no_interaction_5_persona3",242,"realized_fe"
"702","q3",0.317265429156027,"gpt-4o","persona4","no_interaction","5",0.310309305106677,-0.0424986094621015,0.128417911141413,0.141217135677118,"q3_no_interaction_5_persona4",243,"realized_fe"
"703","q3",0.633134136190223,"gpt-4o","base_blanks","magnitude","10",-0.35762731012775,-1.58323222231892,0.490418561378693,0.549321275120783,"q3_magnitude_10_base_blanks",190,"realized_fe"
"704","q3",0.633134136190223,"gpt-4o","base_json","magnitude","10",-0.388646762303689,0.116172763584872,961830.438543942,961830.438543696,"q3_magnitude_10_base_json",191,"realized_fe"
"705","q3",0.633134136190223,"gpt-4o","cot1","magnitude","10",-0.698076376632194,-0.975980234787646,0.633622386588122,0.722392695930139,"q3_magnitude_10_cot1",192,"realized_fe"
"706","q3",0.633134136190223,"gpt-4o","cot2","magnitude","10",-0.935821484801267,-0.881575537104081,0.607840071752472,0.703558485871775,"q3_magnitude_10_cot2",193,"realized_fe"
"707","q3",0.633134136190223,"gpt-4o","cot3","magnitude","10",-1.63268767062954,-1.21995264002855,0.534404472932008,0.611044884426925,"q3_magnitude_10_cot3",194,"realized_fe"
"708","q3",0.633134136190223,"gpt-4o","persona1","magnitude","10",-0.227504276196265,0.326072447180517,671422.433896793,671422.433896802,"q3_magnitude_10_persona1",195,"realized_fe"
"709","q3",0.633134136190223,"gpt-4o","persona2","magnitude","10",-0.822385824755096,-1.42116523287514,809813.41349223,809813.413492386,"q3_magnitude_10_persona2",196,"realized_fe"
"710","q3",0.633134136190223,"gpt-4o","persona3","magnitude","10",-1.35814063718203,-1.49364515542652,0.711600496345027,0.769154471139925,"q3_magnitude_10_persona3",197,"realized_fe"
"711","q3",0.633134136190223,"gpt-4o","persona4","magnitude","10",-1.09196161288993,-1.30734533351762,0.67496023201893,0.723510902800695,"q3_magnitude_10_persona4",198,"realized_fe"
"712","q3",0.633134136190223,"gpt-4o","base_blanks","confidence","10",-1.04853097230879,-0.835334534447827,1.38772862512335,1.64415990092668,"q3_confidence_10_base_blanks",163,"realized_fe"
"713","q3",0.633134136190223,"gpt-4o","base_json","confidence","10",0.700746278423856,0.950277569577542,961848.965218111,961848.965216588,"q3_confidence_10_base_json",164,"realized_fe"
"714","q3",0.633134136190223,"gpt-4o","cot1","confidence","10",-2.07997338547699,-1.36216802122246,1.31319295762086,1.48030525166133,"q3_confidence_10_cot1",165,"realized_fe"
"715","q3",0.633134136190223,"gpt-4o","cot2","confidence","10",-1.60517745371576,-0.141777921657118,1.2692385232164,1.45951814484114,"q3_confidence_10_cot2",166,"realized_fe"
"716","q3",0.633134136190223,"gpt-4o","cot3","confidence","10",-2.32969968370675,-0.418599453034494,1.07131952534561,1.29291061675656,"q3_confidence_10_cot3",167,"realized_fe"
"717","q3",0.633134136190223,"gpt-4o","persona1","confidence","10",1.07435318925873,3.44164492672758,671409.735192786,671409.735195078,"q3_confidence_10_persona1",168,"realized_fe"
"718","q3",0.633134136190223,"gpt-4o","persona2","confidence","10",-1.89164977001336,-1.59933232179996,809875.86785705,809875.867856563,"q3_confidence_10_persona2",169,"realized_fe"
"719","q3",0.633134136190223,"gpt-4o","persona3","confidence","10",-0.431037935923665,1.45208195016242,1.44749642553017,1.62952641059104,"q3_confidence_10_persona3",170,"realized_fe"
"720","q3",0.633134136190223,"gpt-4o","persona4","confidence","10",0.193305065589237,1.47290706577371,1.42702393718143,1.63188443867559,"q3_confidence_10_persona4",171,"realized_fe"
"721","q3",0.633134136190223,"gpt-4o","base_blanks","no_interaction","10",0.264482040160751,0.125347644556531,0.134875565497941,0.149627822462397,"q3_no_interaction_10_base_blanks",217,"realized_fe"
"722","q3",0.633134136190223,"gpt-4o","base_json","no_interaction","10",-0.128241959091872,-0.238044007758372,961852.59940939,961852.599409384,"q3_no_interaction_10_base_json",218,"realized_fe"
"723","q3",0.633134136190223,"gpt-4o","cot1","no_interaction","10",0.366863192097536,0.216095729663926,0.136132262599836,0.149688240628736,"q3_no_interaction_10_cot1",219,"realized_fe"
"724","q3",0.633134136190223,"gpt-4o","cot2","no_interaction","10",0.258613423388447,0.152664934002954,0.138382164686427,0.152039001896422,"q3_no_interaction_10_cot2",220,"realized_fe"
"725","q3",0.633134136190223,"gpt-4o","cot3","no_interaction","10",0.145131282037005,-0.00373385381023705,0.140372025101055,0.153733007201928,"q3_no_interaction_10_cot3",221,"realized_fe"
"726","q3",0.633134136190223,"gpt-4o","persona1","no_interaction","10",0.0732112882194113,-0.0145329430254999,671425.478905584,671425.478905589,"q3_no_interaction_10_persona1",222,"realized_fe"
"727","q3",0.633134136190223,"gpt-4o","persona2","no_interaction","10",0.0280633938060363,-0.0996918030493202,809866.773045769,809866.77304578,"q3_no_interaction_10_persona2",223,"realized_fe"
"728","q3",0.633134136190223,"gpt-4o","persona3","no_interaction","10",0.257501028163223,0.156446226465644,0.137199246042163,0.15136672485307,"q3_no_interaction_10_persona3",224,"realized_fe"
"729","q3",0.633134136190223,"gpt-4o","persona4","no_interaction","10",0.366751455231476,0.256234873426909,0.139317319831712,0.153202872418494,"q3_no_interaction_10_persona4",225,"realized_fe"
"730","q4",0.0241263533310143,"gpt-3.5-turbo","base_blanks","magnitude","1",-2.46977611530395,-1.47961254826706,2.16451442487145,2.17276393264924,"q4_magnitude_1_base_blanks",280,"realized_fe"
"731","q4",0.0241263533310143,"gpt-3.5-turbo","base_json","magnitude","1",-0.642636465157553,-1.31061297719797,0.313191240414452,0.401614190039961,"q4_magnitude_1_base_json",281,"realized_fe"
"732","q4",0.0241263533310143,"gpt-3.5-turbo","cot1","magnitude","1",-0.333831603144811,-0.16634112306902,0.534786845849722,0.525971686315663,"q4_magnitude_1_cot1",282,"realized_fe"
"733","q4",0.0241263533310143,"gpt-3.5-turbo","cot2","magnitude","1",1.13341514020036,1.5834252097146,381930.517291578,381930.517292673,"q4_magnitude_1_cot2",283,"realized_fe"
"734","q4",0.0241263533310143,"gpt-3.5-turbo","cot3","magnitude","1",-0.138230924749037,0.570669110356791,0.581919802619412,0.598216027807984,"q4_magnitude_1_cot3",284,"realized_fe"
"735","q4",0.0241263533310143,"gpt-3.5-turbo","persona1","magnitude","1",-0.411359740585298,-0.55464876317005,0.342009494206398,0.422384475812261,"q4_magnitude_1_persona1",285,"realized_fe"
"736","q4",0.0241263533310143,"gpt-3.5-turbo","persona2","magnitude","1",-0.878160637661977,-1.06780594631008,0.40447212973407,0.481075494425142,"q4_magnitude_1_persona2",286,"realized_fe"
"737","q4",0.0241263533310143,"gpt-3.5-turbo","persona3","magnitude","1",-0.432057234989257,-0.393056256965321,0.434925512226893,0.487115419239384,"q4_magnitude_1_persona3",287,"realized_fe"
"738","q4",0.0241263533310143,"gpt-3.5-turbo","persona4","magnitude","1",-0.280755406376259,-0.609281233778477,0.496573842556434,0.612442131141463,"q4_magnitude_1_persona4",288,"realized_fe"
"739","q4",0.0241263533310143,"gpt-3.5-turbo","base_blanks","confidence","1",-1.65603715564176,5.25358593835043,2.64486013317376,3.23723672476718,"q4_confidence_1_base_blanks",253,"realized_fe"
"740","q4",0.0241263533310143,"gpt-3.5-turbo","base_json","confidence","1",-1.86352674371816,-2.34314988706215,1.07990733883671,8.3354874860549,"q4_confidence_1_base_json",254,"realized_fe"
"741","q4",0.0241263533310143,"gpt-3.5-turbo","cot1","confidence","1",-5.63460409096082,5.91575000985253,2.04341070790176,9.14131702843411,"q4_confidence_1_cot1",255,"realized_fe"
"742","q4",0.0241263533310143,"gpt-3.5-turbo","cot2","confidence","1",6.64582510685008,-4.73741595387208,381996.817553736,381996.817533064,"q4_confidence_1_cot2",256,"realized_fe"
"743","q4",0.0241263533310143,"gpt-3.5-turbo","cot3","confidence","1",-31.6992139397915,-6.82212217117199,4.37394729235479,12.4743146376523,"q4_confidence_1_cot3",257,"realized_fe"
"744","q4",0.0241263533310143,"gpt-3.5-turbo","persona1","confidence","1",-6.23206740199312,0.436594659986224,1.76156241730591,7.47743965245755,"q4_confidence_1_persona1",258,"realized_fe"
"745","q4",0.0241263533310143,"gpt-3.5-turbo","persona2","confidence","1",-5.24195178731282,3.13426909406288,2.1209514315323,9.94559387553852,"q4_confidence_1_persona2",259,"realized_fe"
"746","q4",0.0241263533310143,"gpt-3.5-turbo","persona3","confidence","1",-25.5844820337155,-2.40312592915487,2.81024615730581,13.0955892049365,"q4_confidence_1_persona3",260,"realized_fe"
"747","q4",0.0241263533310143,"gpt-3.5-turbo","persona4","confidence","1",-2.33765424370235,-1.12941358687982,1.22836112302296,1.49944014963691,"q4_confidence_1_persona4",261,"realized_fe"
"748","q4",0.0241263533310143,"gpt-3.5-turbo","base_blanks","no_interaction","1",0.327412192614749,-0.335970562402635,0.160641231679375,0.161826935572923,"q4_no_interaction_1_base_blanks",307,"realized_fe"
"749","q4",0.0241263533310143,"gpt-3.5-turbo","base_json","no_interaction","1",0.410262017806844,-0.528459439483955,0.0562901653738434,0.0716830552792589,"q4_no_interaction_1_base_json",308,"realized_fe"
"750","q4",0.0241263533310143,"gpt-3.5-turbo","cot1","no_interaction","1",0.418710409448247,-0.47447088955196,0.0580414051507419,0.0721385047378337,"q4_no_interaction_1_cot1",309,"realized_fe"
"751","q4",0.0241263533310143,"gpt-3.5-turbo","cot2","no_interaction","1",0.495492525989905,-0.40090626156053,382002.853061148,382002.85306115,"q4_no_interaction_1_cot2",310,"realized_fe"
"752","q4",0.0241263533310143,"gpt-3.5-turbo","cot3","no_interaction","1",0.371812706559493,-0.50867313673113,0.0590880823429833,0.0717768713915975,"q4_no_interaction_1_cot3",311,"realized_fe"
"753","q4",0.0241263533310143,"gpt-3.5-turbo","persona1","no_interaction","1",0.375752724445945,-0.569944185654416,0.056475759987546,0.0727004284906581,"q4_no_interaction_1_persona1",312,"realized_fe"
"754","q4",0.0241263533310143,"gpt-3.5-turbo","persona2","no_interaction","1",0.445817720731795,-0.504062492592013,0.0576691240032009,0.0745665342618296,"q4_no_interaction_1_persona2",313,"realized_fe"
"755","q4",0.0241263533310143,"gpt-3.5-turbo","persona3","no_interaction","1",0.432343059625385,-0.4847007848339,0.0573376203436478,0.0748065437026057,"q4_no_interaction_1_persona3",314,"realized_fe"
"756","q4",0.0241263533310143,"gpt-3.5-turbo","persona4","no_interaction","1",0.429849222828965,-0.525487916206149,0.0586699096829983,0.0745375604726917,"q4_no_interaction_1_persona4",315,"realized_fe"
"757","q4",0.327269263942172,"gpt-3.5-turbo","base_blanks","magnitude","5",-0.891126258772738,0.692755141033234,4.20731265981271,4.22334778441707,"q4_magnitude_5_base_blanks",289,"realized_fe"
"758","q4",0.327269263942172,"gpt-3.5-turbo","base_json","magnitude","5",0.589165775424335,0.462251977424378,0.608899892007736,0.780809950560873,"q4_magnitude_5_base_json",290,"realized_fe"
"759","q4",0.327269263942172,"gpt-3.5-turbo","cot1","magnitude","5",1.75149651194277,3.83924180879481,1.03941909325048,1.0222858275375,"q4_magnitude_5_cot1",291,"realized_fe"
"760","q4",0.327269263942172,"gpt-3.5-turbo","cot2","magnitude","5",-0.0730081480784401,1.62656714994994,742240.165512887,742240.165515015,"q4_magnitude_5_cot2",292,"realized_fe"
"761","q4",0.327269263942172,"gpt-3.5-turbo","cot3","magnitude","5",1.27445768273443,2.84617908240628,1.13111520714674,1.16279123543605,"q4_magnitude_5_cot3",293,"realized_fe"
"762","q4",0.327269263942172,"gpt-3.5-turbo","persona1","magnitude","5",1.13477572887066,2.60312762414028,0.664715892456347,0.820929472881286,"q4_magnitude_5_persona1",294,"realized_fe"
"763","q4",0.327269263942172,"gpt-3.5-turbo","persona2","magnitude","5",0.191334099860758,1.73580996967661,0.786431050228485,0.935373981314104,"q4_magnitude_5_persona2",295,"realized_fe"
"764","q4",0.327269263942172,"gpt-3.5-turbo","persona3","magnitude","5",0.142953940466282,2.6237209764532,0.845387451873027,0.946831702123775,"q4_magnitude_5_persona3",296,"realized_fe"
"765","q4",0.327269263942172,"gpt-3.5-turbo","persona4","magnitude","5",1.77645020027567,4.33060950951312,0.965176731991245,1.19038669380112,"q4_magnitude_5_persona4",297,"realized_fe"
"766","q4",0.327269263942172,"gpt-3.5-turbo","base_blanks","confidence","5",-1.99419712139668,6.89107525664827,5.14037267872075,6.2916760723284,"q4_confidence_5_base_blanks",262,"realized_fe"
"767","q4",0.327269263942172,"gpt-3.5-turbo","base_json","confidence","5",3.65831862109458,-9.12640612174493,2.09911713091871,16.2024684408428,"q4_confidence_5_base_json",263,"realized_fe"
"768","q4",0.327269263942172,"gpt-3.5-turbo","cot1","confidence","5",3.58691129327212,-25.0498763438449,3.97191541577725,17.7685953613443,"q4_confidence_5_cot1",264,"realized_fe"
"769","q4",0.327269263942172,"gpt-3.5-turbo","cot2","confidence","5",20.3147089153155,-14.8887306867757,742414.920186971,742414.920146794,"q4_confidence_5_cot2",265,"realized_fe"
"770","q4",0.327269263942172,"gpt-3.5-turbo","cot3","confidence","5",-11.7838140923161,-17.5378968336141,8.50661470232076,24.2605091477679,"q4_confidence_5_cot3",266,"realized_fe"
"771","q4",0.327269263942172,"gpt-3.5-turbo","persona1","confidence","5",3.82110228848867,-5.63494493823487,3.42414123940118,14.5347160154968,"q4_confidence_5_persona1",267,"realized_fe"
"772","q4",0.327269263942172,"gpt-3.5-turbo","persona2","confidence","5",1.38017973393479,-15.6247614272234,4.12295470307994,19.3334144452567,"q4_confidence_5_persona2",268,"realized_fe"
"773","q4",0.327269263942172,"gpt-3.5-turbo","persona3","confidence","5",-13.8088628394375,-20.48946686101,5.46680840720232,25.4750200357712,"q4_confidence_5_persona3",269,"realized_fe"
"774","q4",0.327269263942172,"gpt-3.5-turbo","persona4","confidence","5",-1.46159630296911,-5.12741114867536,2.3878994205199,2.91486941202658,"q4_confidence_5_persona4",270,"realized_fe"
"775","q4",0.327269263942172,"gpt-3.5-turbo","base_blanks","no_interaction","5",0.246547210013793,-0.127492486683348,0.312173587768232,0.314477762322984,"q4_no_interaction_5_base_blanks",316,"realized_fe"
"776","q4",0.327269263942172,"gpt-3.5-turbo","base_json","no_interaction","5",0.293335503607462,-0.268092408344465,0.109413510552917,0.139333304018094,"q4_no_interaction_5_base_json",317,"realized_fe"
"777","q4",0.327269263942172,"gpt-3.5-turbo","cot1","no_interaction","5",0.266976213837708,-0.337425173688693,0.112808303850769,0.140207190723081,"q4_no_interaction_5_cot1",318,"realized_fe"
"778","q4",0.327269263942172,"gpt-3.5-turbo","cot2","no_interaction","5",-0.241309292866666,-0.820759650881692,742424.94876165,742424.948761654,"q4_no_interaction_5_cot2",319,"realized_fe"
"779","q4",0.327269263942172,"gpt-3.5-turbo","cot3","no_interaction","5",0.428937031521537,0.0332136207037081,0.114847831760622,0.139510671577326,"q4_no_interaction_5_cot3",320,"realized_fe"
"780","q4",0.327269263942172,"gpt-3.5-turbo","persona1","no_interaction","5",0.332297807318631,-0.323674536727798,0.109763646452665,0.141297153532162,"q4_no_interaction_5_persona1",321,"realized_fe"
"781","q4",0.327269263942172,"gpt-3.5-turbo","persona2","no_interaction","5",0.345565920493478,-0.298096654288318,0.112095239650206,0.144939838647474,"q4_no_interaction_5_persona2",322,"realized_fe"
"782","q4",0.327269263942172,"gpt-3.5-turbo","persona3","no_interaction","5",0.327566985823615,-0.217671416325055,0.11144115505918,0.145393680209245,"q4_no_interaction_5_persona3",323,"realized_fe"
"783","q4",0.327269263942172,"gpt-3.5-turbo","persona4","no_interaction","5",0.395926175742099,-0.237662003717132,0.114049296383024,0.144894655061674,"q4_no_interaction_5_persona4",324,"realized_fe"
"784","q4",0.630484119877051,"gpt-3.5-turbo","base_blanks","magnitude","10",-2.68024962565264,-1.433643213717,4.53388883691198,4.55116862529961,"q4_magnitude_10_base_blanks",271,"realized_fe"
"785","q4",0.630484119877051,"gpt-3.5-turbo","base_json","magnitude","10",1.11033476007358,0.387938377193682,0.656173122045566,0.841429781329741,"q4_magnitude_10_base_json",272,"realized_fe"
"786","q4",0.630484119877051,"gpt-3.5-turbo","cot1","magnitude","10",1.85346527684479,2.13660122895978,1.12027402202216,1.10180798400603,"q4_magnitude_10_cot1",273,"realized_fe"
