,headline_,confidence_mean,confidence_std,magnitude_mean,magnitude_std,headline type num_mean,headline type num_std,headline type num_nunique
2124,"Morgan Stanley Downgrades Baxter International to Equal-Weight, Lowers Price Target to $88",0.8333333333333334,0.05,0.7333333333333333,0.05000000000000005,0.0,0.0,1
2125,"Morgan Stanley Downgrades Dow to Equal-Weight, Announces $58 Price Target",0.8222222222222223,0.04409585518440985,0.5444444444444444,0.505250213040804,0.0,0.0,1
2126,Morgan Stanley Downgrades PepsiCo to Equal-Weight,0.8222222222222223,0.04409585518440985,0.7222222222222222,0.04409585518440987,0.0,0.0,1
2127,"Morgan Stanley Downgrades Progressive to Equal-Weight, Lowers Price Target to $74",0.8333333333333334,0.05,0.7333333333333333,0.05000000000000005,0.0,0.0,1
2128,Morgan Stanley Downgrades Regency Centers to Equal-Weight,0.8444444444444446,0.05270462766947298,0.7444444444444445,0.05270462766947306,0.0,0.0,1
2129,"Morgan Stanley Earlier Maintained Equal-Weight on FedEx, Lowered Price Target to $109",0.8111111111111112,0.03333333333333333,0.711111111111111,0.03333333333333336,0.0,0.0,1
2130,"Morgan Stanley Initiates Coverage On Advanced Drainage Systems with Equal-Weight Rating, Announces $42 Price Target",0.7777777777777778,0.04409585518440988,0.07777777777777778,0.1715938356831167,1.0,0.0,1
2131,"Morgan Stanley Initiates Coverage On Avery Dennison with Equal-Weight Rating, Announces $137 Price Target",0.7333333333333333,0.0866025403784439,0.15555555555555556,0.23511226632776475,1.1111111111111112,0.3333333333333333,2
2132,"Morgan Stanley Initiates Coverage On Fidelity National Info with Equal-Weight Rating, Announces $146 Price Target",0.7555555555555555,0.052704627669473036,0.14444444444444446,0.24037008503093263,1.1111111111111112,0.3333333333333333,2
2133,"Morgan Stanley Initiates Coverage On Seattle Genetics with Equal-Weight Rating, Announces $123 Price Target",0.8,0.05000000000000002,0.3111111111111111,0.33333333333333337,1.4444444444444444,0.5270462766947299,2
2134,Morgan Stanley Is Cutting Roughly 2% Of Its Workforce Due To An Uncertain Global Economic Outlook,0.8333333333333334,0.049999999999999996,0.7333333333333333,0.050000000000000044,0.0,0.0,1
2135,"Morgan Stanley Likes New Michaels CEO, But Still Bearish On Near-Term Stock Prospects",0.6888888888888889,0.07817359599705716,0.1111111111111111,0.24209731743889915,0.8888888888888888,0.3333333333333333,2
2136,"Morgan Stanley Maintains Equal-Weight on AES, Raises Price Target to $19",0.8111111111111112,0.03333333333333333,0.6111111111111112,0.07817359599705717,1.8888888888888888,0.3333333333333333,2
2137,"Morgan Stanley Maintains Equal-Weight on Allegion, Raises Price Target to $121",0.8111111111111112,0.03333333333333333,0.5777777777777778,0.15634719199411432,1.8888888888888888,0.3333333333333333,2
2138,"Morgan Stanley Maintains Equal-Weight on Allison Transmission, Raises Price Target to $50",0.8111111111111112,0.03333333333333333,0.6111111111111112,0.07817359599705717,1.8888888888888888,0.3333333333333333,2
2139,"Morgan Stanley Maintains Equal-Weight on Altria Group, Raises Price Target to $48",0.8222222222222223,0.04409585518440984,0.5888888888888889,0.1615893285805443,1.8888888888888888,0.3333333333333333,2
2140,"Morgan Stanley Maintains Equal-Weight on Ameren, Lowers Price Target to $83",0.7333333333333333,0.07071067811865478,0.07777777777777778,0.2333333333333333,0.8888888888888888,0.3333333333333333,2
2141,"Morgan Stanley Maintains Equal-Weight on Analog Devices, Raises Price Target to $118",0.8444444444444446,0.052704627669472974,0.6333333333333333,0.18708286933869706,1.8888888888888888,0.3333333333333333,2
2142,"Morgan Stanley Maintains Equal-Weight on Applied Materials, Raises Price Target to $68",0.8222222222222223,0.04409585518440984,0.6222222222222222,0.08333333333333336,1.8888888888888888,0.3333333333333333,2
2143,"Morgan Stanley Maintains Equal-Weight on Asbury Automotive Group, Lowers Price Target to $111",0.7222222222222222,0.04409585518440988,0.16666666666666666,0.23979157616563596,0.8888888888888888,0.3333333333333333,2
2144,"Morgan Stanley Maintains Equal-Weight on AutoZone, Raises Price Target to $1.2K",0.8444444444444446,0.05270462766947298,0.6888888888888889,0.11666666666666668,1.8888888888888888,0.3333333333333333,2
2145,"Morgan Stanley Maintains Equal-Weight on AutoZone, Raises Price Target to $1.3K",0.8555555555555556,0.05270462766947297,0.6777777777777777,0.10929064207170004,1.8888888888888888,0.3333333333333333,2
2146,"Morgan Stanley Maintains Equal-Weight on BOK Financial, Raises Price Target to $90",0.8111111111111112,0.03333333333333333,0.6111111111111112,0.07817359599705717,1.8888888888888888,0.3333333333333333,2
2147,"Morgan Stanley Maintains Equal-Weight on BankUnited, Raises Price Target to $39",0.8222222222222223,0.04409585518440984,0.6222222222222222,0.08333333333333336,1.8888888888888888,0.3333333333333333,2
2148,"Morgan Stanley Maintains Equal-Weight on Becton, Raises Price Target to $287",0.8111111111111112,0.03333333333333333,0.6111111111111112,0.07817359599705717,1.8888888888888888,0.3333333333333333,2
2149,"Morgan Stanley Maintains Equal-Weight on CACI International, Raises Price Target to $256",0.8222222222222223,0.04409585518440984,0.5888888888888889,0.16158932858054428,1.8888888888888888,0.3333333333333333,2
2150,"Morgan Stanley Maintains Equal-Weight on CF Industries Holdings, Lowers Price Target to $45",0.7777777777777778,0.044095855184409886,0.4222222222222222,0.31928740101113356,0.3333333333333333,0.5,2
2151,"Morgan Stanley Maintains Equal-Weight on CMS Energy, Lowers Price Target to $64",0.7555555555555555,0.052704627669473036,0.07777777777777778,0.1715938356831167,1.0,0.0,1
2152,"Morgan Stanley Maintains Equal-Weight on Caterpillar, Raises Price Target to $137",0.8222222222222223,0.04409585518440984,0.5888888888888889,0.1615893285805443,1.8888888888888888,0.3333333333333333,2
2153,"Morgan Stanley Maintains Equal-Weight on Cheesecake Factory, Lowers Price Target to $44",0.7777777777777778,0.044095855184409886,0.5,0.23452078799117146,0.2222222222222222,0.4409585518440985,2
2154,"Morgan Stanley Maintains Equal-Weight on Chipotle Mexican Grill, Raises Price Target to $831",0.8222222222222223,0.04409585518440985,0.6444444444444444,0.0881917103688197,2.0,0.0,1
2155,"Morgan Stanley Maintains Equal-Weight on Ciena, Raises Price Target to $47",0.8333333333333334,0.05,0.6111111111111112,0.17638342073763938,1.8888888888888888,0.3333333333333333,2
2156,"Morgan Stanley Maintains Equal-Weight on Comerica, Raises Price Target to $77",0.8333333333333334,0.05,0.6111111111111112,0.17638342073763938,1.8888888888888888,0.3333333333333333,2
2157,"Morgan Stanley Maintains Equal-Weight on Cummins, Raises Price Target to $180",0.8333333333333334,0.05,0.6111111111111112,0.17638342073763938,1.8888888888888888,0.3333333333333333,2
2158,"Morgan Stanley Maintains Equal-Weight on DISH Network, Raises Price Target to $29",0.8111111111111112,0.03333333333333333,0.5666666666666667,0.14142135623730948,1.8888888888888888,0.3333333333333333,2
2159,"Morgan Stanley Maintains Equal-Weight on Darden Restaurants, Lowers Price Target to $126",0.7,0.05,0.13333333333333333,0.23979157616563596,0.8888888888888888,0.3333333333333333,2
2160,"Morgan Stanley Maintains Equal-Weight on Darden Restaurants, Raises Price Target to $128",0.8111111111111112,0.03333333333333333,0.5777777777777778,0.15634719199411432,1.8888888888888888,0.3333333333333333,2
2161,"Morgan Stanley Maintains Equal-Weight on DexCom, Raises Price Target to $225",0.8666666666666667,0.049999999999999975,0.6888888888888889,0.20275875100994067,1.8888888888888888,0.3333333333333333,2
2162,"Morgan Stanley Maintains Equal-Weight on Dover, Raises Price Target to $114",0.8222222222222223,0.04409585518440984,0.5888888888888889,0.1615893285805443,1.8888888888888888,0.3333333333333333,2
2163,"Morgan Stanley Maintains Equal-Weight on Duke Energy, Lowers Price Target to $95",0.7444444444444445,0.05270462766947305,0.2111111111111111,0.2713136766016617,0.7777777777777778,0.44095855184409843,2
2164,"Morgan Stanley Maintains Equal-Weight on EastGroup Properties, Raises Price Target to $130",0.8333333333333334,0.05,0.6222222222222222,0.18559214542766742,1.8888888888888888,0.3333333333333333,2
2165,"Morgan Stanley Maintains Equal-Weight on Eaton, Raises Price Target to $94",0.8111111111111112,0.03333333333333333,0.5666666666666667,0.14142135623730948,1.8888888888888888,0.3333333333333333,2
2166,"Morgan Stanley Maintains Equal-Weight on Energizer Holdings, Raises Price Target to $50",0.8111111111111112,0.03333333333333333,0.6111111111111112,0.07817359599705717,1.8888888888888888,0.3333333333333333,2
2167,"Morgan Stanley Maintains Equal-Weight on Entergy, Lowers Price Target to $115",0.7333333333333333,0.0707106781186548,0.07777777777777778,0.1715938356831167,1.0,0.0,1
2168,"Morgan Stanley Maintains Equal-Weight on Equinix, Raises Price Target to $520",0.8333333333333334,0.04999999999999998,0.6888888888888889,0.10540925533894602,1.8888888888888888,0.3333333333333333,2
2169,"Morgan Stanley Maintains Equal-Weight on FedEx, Lowers Price Target to $111",0.8111111111111112,0.03333333333333333,0.6444444444444444,0.05270462766947296,0.0,0.0,1
2170,"Morgan Stanley Maintains Equal-Weight on FirstEnergy, Raises Price Target to $51",0.8111111111111112,0.03333333333333333,0.6111111111111112,0.07817359599705717,1.8888888888888888,0.3333333333333333,2
2171,"Morgan Stanley Maintains Equal-Weight on Globus Medical, Raises Price Target to $60",0.8222222222222223,0.04409585518440984,0.5888888888888889,0.1615893285805443,1.8888888888888888,0.3333333333333333,2
2172,"Morgan Stanley Maintains Equal-Weight on Highwoods Properties, Raises Price Target to $47",0.8111111111111112,0.03333333333333333,0.6,0.04999999999999999,1.8888888888888888,0.3333333333333333,2
2173,"Morgan Stanley Maintains Equal-Weight on Insulet, Raises Price Target to $181",0.8555555555555556,0.05270462766947297,0.6666666666666666,0.19364916731037085,1.8888888888888888,0.3333333333333333,2
2174,"Morgan Stanley Maintains Equal-Weight on Lam Research, Raises Price Target to $287",0.8777777777777778,0.04409585518440983,0.6888888888888889,0.19649710204252666,1.8888888888888888,0.3333333333333333,2
2175,"Morgan Stanley Maintains Equal-Weight on Leidos Holdings, Raises Price Target to $98",0.8333333333333334,0.04999999999999999,0.6222222222222222,0.17873008824606015,1.8888888888888888,0.3333333333333333,2
2176,"Morgan Stanley Maintains Equal-Weight on Lockheed Martin, Raises Price Target to $375",0.8111111111111112,0.03333333333333333,0.6,0.16583123951776996,1.8888888888888888,0.3333333333333333,2
2177,"Morgan Stanley Maintains Equal-Weight on M&T Bank, Raises Price Target to $175",0.8222222222222223,0.04409585518440984,0.6,0.16583123951777,1.8888888888888888,0.3333333333333333,2
2178,"Morgan Stanley Maintains Equal-Weight on Marvell Technology Group, Raises Price Target to $24",0.8111111111111112,0.03333333333333333,0.6,0.04999999999999999,1.8888888888888888,0.3333333333333333,2
2179,"Morgan Stanley Maintains Equal-Weight on Medtronic, Raises Price Target to $123",0.8111111111111112,0.03333333333333333,0.5777777777777778,0.15634719199411432,1.8888888888888888,0.3333333333333333,2
2180,"Morgan Stanley Maintains Equal-Weight on Microchip Technology, Raises Price Target to $102",0.8444444444444446,0.05270462766947298,0.6333333333333333,0.1870828693386971,1.8888888888888888,0.3333333333333333,2
2181,"Morgan Stanley Maintains Equal-Weight on Micron Technology, Raises Price Target to $56",0.8222222222222223,0.04409585518440984,0.6222222222222222,0.08333333333333336,1.8888888888888888,0.3333333333333333,2
2182,"Morgan Stanley Maintains Equal-Weight on Moelis & Co, Lowers Price Target to $35",0.788888888888889,0.060092521257733185,0.3888888888888889,0.47813294292603503,0.2222222222222222,0.44095855184409843,2
2183,"Morgan Stanley Maintains Equal-Weight on NuVasive, Raises Price Target to $82",0.8222222222222223,0.04409585518440984,0.6111111111111112,0.16914819275153695,1.8888888888888888,0.3333333333333333,2
2184,"Morgan Stanley Maintains Equal-Weight on Oshkosh, Raises Price Target to $109",0.8222222222222223,0.04409585518440984,0.6,0.16583123951777,1.8888888888888888,0.3333333333333333,2
2185,"Morgan Stanley Maintains Equal-Weight on PNC Financial Services Gr, Raises Price Target to $162",0.8111111111111112,0.03333333333333333,0.5777777777777778,0.15634719199411432,1.8888888888888888,0.3333333333333333,2
2186,"Morgan Stanley Maintains Equal-Weight on Parker Hannifin, Raises Price Target to $209",0.8111111111111112,0.03333333333333333,0.5666666666666667,0.14142135623730948,1.8888888888888888,0.3333333333333333,2
2187,"Morgan Stanley Maintains Equal-Weight on Public Storage, Lowers Price Target to $200",0.7777777777777778,0.04409585518440988,0.4444444444444444,0.29202359113225385,0.3333333333333333,0.5,2
2188,"Morgan Stanley Maintains Equal-Weight on Qorvo, Raises Price Target to $112",0.8222222222222223,0.04409585518440984,0.6111111111111112,0.17638342073763938,1.8888888888888888,0.3333333333333333,2
2189,"Morgan Stanley Maintains Equal-Weight on Sempra Energy, Raises Price Target to $159",0.8111111111111112,0.03333333333333333,0.6111111111111112,0.07817359599705717,1.8888888888888888,0.3333333333333333,2
2190,"Morgan Stanley Maintains Equal-Weight on Simon Property Group, Lowers Price Target to $150",0.8,0.0,0.47777777777777775,0.4352521619066865,0.1111111111111111,0.33333333333333337,2
2191,"Morgan Stanley Maintains Equal-Weight on Starbucks, Raises Price Target to $95",0.8111111111111112,0.03333333333333333,0.5777777777777778,0.15634719199411432,1.8888888888888888,0.3333333333333333,2
2192,"Morgan Stanley Maintains Equal-Weight on T. Rowe Price Group, Raises Price Target to $131",0.8111111111111112,0.03333333333333333,0.6,0.16583123951776996,1.8888888888888888,0.3333333333333333,2
2193,"Morgan Stanley Maintains Equal-Weight on Tesla, Maintains $250 Price Target; Raises Bull Case Price Target From $440 To $500",0.8222222222222223,0.044095855184409845,0.6000000000000001,0.17320508075688773,1.8888888888888888,0.3333333333333333,2
2194,"Morgan Stanley Maintains Equal-Weight on Texas Instruments, Raises Price Target to $119",0.8111111111111112,0.03333333333333333,0.5777777777777778,0.15634719199411432,1.8888888888888888,0.3333333333333333,2
2195,"Morgan Stanley Maintains Equal-Weight on Texas Roadhouse, Raises Price Target to $61",0.8111111111111112,0.03333333333333333,0.5777777777777778,0.15634719199411432,1.8888888888888888,0.3333333333333333,2
2196,"Morgan Stanley Maintains Equal-Weight on Timken, Raises Price Target to $57",0.8222222222222223,0.04409585518440984,0.5888888888888889,0.1615893285805443,1.8888888888888888,0.3333333333333333,2
2197,"Morgan Stanley Maintains Equal-Weight on Ventas, Lowers Price Target to $60",0.8111111111111112,0.03333333333333333,0.6444444444444444,0.052704627669472974,0.0,0.0,1
2198,"Morgan Stanley Maintains Equal-Weight on Virtus Investment, Raises Price Target to $117",0.8111111111111112,0.03333333333333333,0.6111111111111112,0.07817359599705717,1.8888888888888888,0.3333333333333333,2
2199,"Morgan Stanley Maintains Equal-Weight on Wayfair, Lowers Price Target to $75",0.8111111111111112,0.03333333333333333,0.6555555555555554,0.0726483157256779,0.0,0.0,1
2200,"Morgan Stanley Maintains Equal-Weight on Wells Fargo, Lowers Price Target to $56",0.8,0.05000000000000001,0.4444444444444444,0.4333333333333333,0.1111111111111111,0.33333333333333337,2
2201,"Morgan Stanley Maintains Equal-Weight on Wendy's, Raises Price Target to $24",0.8222222222222223,0.04409585518440984,0.5888888888888889,0.16158932858054428,1.8888888888888888,0.3333333333333333,2
2202,"Morgan Stanley Maintains Equal-Weight on Western Digital, Raises Price Target to $64",0.8111111111111112,0.03333333333333333,0.5666666666666667,0.14142135623730948,1.8888888888888888,0.3333333333333333,2
2203,"Morgan Stanley Maintains Equal-Weight on Yum Brands, Raises Price Target to $113",0.8111111111111112,0.03333333333333333,0.6111111111111112,0.07817359599705717,1.8888888888888888,0.3333333333333333,2
2204,"Morgan Stanley Maintains Equal-Weight, $180 Target On Workday Notes 'the realities of a maturing HCM business weighed heavily on initial FY21 targets – with subscription growth expected to slow to 21%'",0.8111111111111112,0.03333333333333333,0.711111111111111,0.03333333333333336,0.0,0.0,1
2205,"Morgan Stanley Maintains On Workday Notes 'With estimates moving lower, WDAY likely remains range bound in the near-term'",0.8111111111111112,0.03333333333333333,0.36666666666666664,0.55,0.0,0.0,1
2206,"Morgan Stanley Maintains Overweight on AMETEK, Raises Price Target to $109",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2207,"Morgan Stanley Maintains Overweight on Adobe, Raises Price Target to $410",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2208,"Morgan Stanley Maintains Overweight on Alnylam Pharmaceuticals, Raises Price Target to $150",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2209,"Morgan Stanley Maintains Overweight on Amphenol, Raises Price Target to $112",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2210,"Morgan Stanley Maintains Overweight on Boston Scientific, Raises Price Target to $51",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2211,"Morgan Stanley Maintains Overweight on CarMax, Raises Price Target to $107",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2212,"Morgan Stanley Maintains Overweight on CarMax, Raises Price Target to $112",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2213,"Morgan Stanley Maintains Overweight on Dollar General, Raises Price Target to $174",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2214,"Morgan Stanley Maintains Overweight on Domino's Pizza, Raises Price Target to $333",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2215,"Morgan Stanley Maintains Overweight on Edwards Lifesciences, Raises Price Target to $270",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2216,"Morgan Stanley Maintains Overweight on Emerson Electric, Raises Price Target to $85",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2217,"Morgan Stanley Maintains Overweight on Horizon Therapeutics, Raises Price Target to $38",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2218,"Morgan Stanley Maintains Overweight on Hudson Pacific Properties, Raises Price Target to $39",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2219,"Morgan Stanley Maintains Overweight on Mastercard, Raises Price Target to $338",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2220,"Morgan Stanley Maintains Overweight on McDonald's, Raises Price Target to $230",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2221,"Morgan Stanley Maintains Overweight on NRG Energy, Lowers Price Target to $54",0.6777777777777777,0.06666666666666667,0.022222222222222223,0.06666666666666668,1.0,0.0,1
2222,"Morgan Stanley Maintains Overweight on NXP Semiconductors, Raises Price Target to $140",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2223,"Morgan Stanley Maintains Overweight on Neurocrine Biosciences, Raises Price Target to $120",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2224,"Morgan Stanley Maintains Overweight on Nevro, Raises Price Target to $125",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2225,"Morgan Stanley Maintains Overweight on NextEra Energy, Lowers Price Target to $240",0.7222222222222222,0.12018504251546636,0.23333333333333334,0.2872281323269014,1.2222222222222223,0.44095855184409843,2
2226,"Morgan Stanley Maintains Overweight on Northrop Grumman, Raises Price Target to $449",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2227,"Morgan Stanley Maintains Overweight on Restaurant Brands Intl, Lowers Price Target to $77",0.6777777777777777,0.06666666666666667,0.1,0.17320508075688773,1.0,0.0,1
2228,"Morgan Stanley Maintains Overweight on Sage Therapeutics, Lowers Price Target to $125",0.6888888888888888,0.06009252125773316,0.15555555555555556,0.2351122663277647,0.8888888888888888,0.3333333333333333,2
2229,"Morgan Stanley Maintains Overweight on Salesforce.com, Raises Price Target to $197",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2230,"Morgan Stanley Maintains Overweight on Spirit Realty Capital, Raises Price Target to $56",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2231,"Morgan Stanley Maintains Overweight on Stanley Black & Decker, Raises Price Target to $171",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2232,"Morgan Stanley Maintains Overweight on Stryker, Raises Price Target to $242",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2233,"Morgan Stanley Maintains Overweight on Teleflex, Raises Price Target to $405",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2234,"Morgan Stanley Maintains Overweight on Ultragenyx Pharmaceutical, Lowers Price Target to $73",0.6888888888888889,0.07817359599705716,0.08888888888888889,0.10540925533894599,1.0,0.0,1
2235,"Morgan Stanley Maintains Overweight on United Rentals, Raises Price Target to $170",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2236,"Morgan Stanley Maintains Overweight on United Rentals, Raises Price Target to $196",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2237,"Morgan Stanley Maintains Overweight on Voya Financial, Raises Price Target to $67",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2238,"Morgan Stanley Maintains Underweight on Bank of New York Mellon, Raises Price Target to $53",0.6666666666666666,0.07071067811865477,0.07777777777777778,0.2333333333333333,0.8888888888888888,0.3333333333333333,2
2239,"Morgan Stanley Maintains Underweight on Brinker International, Raises Price Target to $41",0.6666666666666666,0.07071067811865477,0.09999999999999999,0.23452078799117146,0.8888888888888888,0.3333333333333333,2
2240,"Morgan Stanley Maintains Underweight on Cintas, Raises Price Target to $235",0.6666666666666666,0.07071067811865477,0.09999999999999999,0.23452078799117146,0.8888888888888888,0.3333333333333333,2
2241,"Morgan Stanley Maintains Underweight on Commerce Bancshares, Lowers Price Target to $52.38",0.8111111111111112,0.03333333333333333,0.7,0.05000000000000002,0.0,0.0,1
2242,"Morgan Stanley Maintains Underweight on Commerce Bancshares, Raises Price Target to $54",0.6777777777777777,0.06666666666666667,0.12222222222222223,0.23333333333333328,0.8888888888888888,0.3333333333333333,2
2243,"Morgan Stanley Maintains Underweight on Consolidated Edison, Lowers Price Target to $88",0.8222222222222223,0.04409585518440985,0.711111111111111,0.06009252125773319,0.0,0.0,1
2244,"Morgan Stanley Maintains Underweight on Extra Space Storage, Lowers Price Target to $94",0.8333333333333334,0.050000000000000024,0.7333333333333333,0.050000000000000044,0.0,0.0,1
2245,"Morgan Stanley Maintains Underweight on General Dynamics, Raises Price Target to $175",0.6777777777777777,0.06666666666666667,0.09999999999999999,0.23452078799117146,0.8888888888888888,0.3333333333333333,2
2246,"Morgan Stanley Maintains Underweight on Hologic, Raises Price Target to $50",0.7,0.05000000000000001,0.07777777777777778,0.2333333333333333,0.8888888888888888,0.3333333333333333,2
2247,"Morgan Stanley Maintains Underweight on Kohl's, Lowers Price Target to $41",0.8777777777777778,0.044095855184409824,0.7777777777777778,0.04409585518440987,0.0,0.0,1
2248,"Morgan Stanley Maintains Underweight on Lennox International, Lowers Price Target to $209",0.8222222222222223,0.04409585518440985,0.7,0.07071067811865478,0.0,0.0,1
2249,"Morgan Stanley Maintains Underweight on Macy's, Lowers Price Target to $13",0.8999999999999999,0.0,0.8,0.0,0.0,0.0,1
2250,"Morgan Stanley Maintains Underweight on Northern Trust, Raises Price Target to $108",0.6777777777777777,0.06666666666666667,0.15555555555555556,0.2650995620097811,1.0,0.5,3
2251,"Morgan Stanley Maintains Underweight on ONE Gas, Lowers Price Target to $81",0.8222222222222223,0.04409585518440985,0.711111111111111,0.06009252125773319,0.0,0.0,1
2252,Morgan Stanley Notes 'Clearance levels ticked slightly higher y/y at only two retailers: Kohl's and Victoria's Secret',0.8111111111111112,0.03333333333333333,0.5666666666666667,0.14142135623730948,1.8888888888888888,0.3333333333333333,2
2253,Morgan Stanley On Biogen Alzheimer's Presentation Says 'The cumulative data presented today is not significantly different from the data previously presented.' And Notes 'there were no significant baseline imbalances which could have influenced results',0.8,0.0,0.044444444444444446,0.08819171036881969,1.0,0.0,1
2254,"Morgan Stanley On Broadcom Also Notes 'This, combined with an undemanding valuation and a 4% dividend yield, presents a stock that should find its way into more portfolios'",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2255,"Morgan Stanley Raises Tesla's Stock Bull Case On China, Cybertruck Opportunities",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2256,"Morgan Stanley Reinstates Equal-Weight on Sabre, Announces $26 Price Target",0.7333333333333333,0.050000000000000044,0.08888888888888888,0.20275875100994065,1.1111111111111112,0.3333333333333333,2
2257,"Morgan Stanley Reinstates Overweight on Amgen, Announces $280 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2258,"Morgan Stanley Reinstates Overweight on LyondellBasell Industries, Announces $110 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2259,"Morgan Stanley Reiterates Overweight, $367 Target On Broadcom Notes 'We think the company framed FY20 guidance well. Importantly, relative to a year ago we now see more of an upward bias to initial guidance'",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2260,"Morgan Stanley Says 'The effect size of the drug is small. In EMERGE, the change in CDR-SB was 0.40 well below what has been noted as a clinically meaningful effect of 1'",0.8555555555555556,0.05270462766947299,0.7777777777777778,0.06666666666666672,0.0,0.0,1
2261,"Morgan Stanley Says Tesla Faces Strong Competition From Rivian, Others",0.8222222222222223,0.04409585518440985,0.7222222222222222,0.04409585518440988,0.0,0.0,1
2262,"Morgan Stanley Sees Lower Truck Capacity, Higher Rates In 2020",0.8111111111111112,0.033333333333333354,0.6222222222222222,0.06666666666666667,1.7777777777777777,0.6666666666666666,2
2263,"Morgan Stanley Upgrades AGCO to Equal-Weight, Announces $88 Price Target",0.8888888888888888,0.03333333333333334,0.788888888888889,0.033333333333333375,2.0,0.0,1
2264,Morgan Stanley Upgrades Brown & Brown to Equal-Weight,0.8111111111111111,0.07817359599705717,0.43333333333333335,0.32787192621510003,1.6666666666666667,0.5,2
2265,"Morgan Stanley Upgrades Eli Lilly to Overweight, Raises Price Target to $150",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2266,"Morgan Stanley Upgrades Huazhu Group to Equal-Weight, Raises Price Target to $32.5",0.8888888888888888,0.03333333333333333,0.788888888888889,0.033333333333333375,2.0,0.0,1
2267,"Morgan Stanley Upgrades Johnson & Johnson to Overweight, Announces $170 Price Target",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2268,Morgan Stanley Upgrades Kimco Realty to Equal-Weight,0.8333333333333334,0.08660254037844388,0.48888888888888893,0.3723051317281446,1.6666666666666667,0.5,2
2269,"Morgan Stanley Upgrades Rockwell Automation to Equal-Weight, Raises Price Target to $190",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2270,Morgan Stanley Upgrades Royal Philips to Overweight,0.8888888888888888,0.03333333333333334,0.7777777777777778,0.06666666666666668,2.0,0.0,1
2271,"Morgan Stanley Upgrades W.W. Grainger to Equal-Weight, Raises Price Target to $338",0.8999999999999999,0.0,0.8,0.0,2.0,0.0,1
2272,Morgan Stanley's James Gorman Says We Would 'Always' Remain Based In London,0.7333333333333333,0.0707106781186548,0.2222222222222222,0.29059326290271154,1.3333333333333333,0.5,2
2273,Mosaic Reports Intent To Reduce Fertilizer Production Until Market Improves; Will Decrease Phosphate Production At Central Florida Facilities By ~150K Tonnes/Month,0.8555555555555556,0.052704627669472995,0.8,0.07071067811865481,0.0,0.0,1
2274,Myriad Genetics Highlights Publication Of New Study Of Its Prequel PRenatal Screen In Prenatal Diagnosis Journal,0.8777777777777778,0.04409585518440983,0.7222222222222222,0.08333333333333338,2.0,0.0,1
2275,Myriad Genetics Option Alert: May 15 $23 Puts Sweep (33) near the Bid: 557 @ $2.351 vs 11 OI; Earnings 2/4 After Close [est] Ref=$24.8099,0.8,0.0,0.6777777777777777,0.04409585518440983,0.0,0.0,1
2276,Myriad Genetics shares are trading higher on a potential rebound following the ~10% dip yesterday.,0.6777777777777777,0.06666666666666667,0.12222222222222223,0.1986062547968831,1.1111111111111112,0.3333333333333333,2
2277,"Myriad Genetics shares are trading lower. Not currently seeing any company-specific news. Traders circulate bearish Motley Fool article comparing the stock to peer Exact Sciences, which it says expects to 'deliver significantly more growth in the future.'",0.8,0.0,0.5444444444444444,0.43043905233816526,0.0,0.0,1
