headline,date,ticker,datetime_utc,company_name,permno,cusip,ret,ret_fd1,ret_fd2,ret_fd3,ret_fd5,ret_fd10,ret_fd30,ret_fd60,ret_ld1,ret_ld2,ret_ld3,ret_ld5,ret_ld10,ret_ld30,ret_ld60,Mkt-RF,SMB,HML,RF,PERMNO,n,RET,alpha,b_mkt,b_smb,b_hml,ivol,tvol,R2,exret,headline_word_count
Bank Of America Reiterates Buy And $215 Target On Alibaba As Firm Notes Co's 'commissions and customer management (online marketing) revenues derived from its Chinese online marketplaces perform better than feared',2019-01-31,BABA,2019-01-31 15:11:00+00:00,ALIBABA GROUP HOLDING LTD,14888.0,01609W10,0.01001077890396118,-0.0030862619169056416,-0.010623826481956589,0.01982311158877903,-0.009080651181102573,-0.0006528627691940736,0.07406965093419782,0.10950202802578857,0.0633605420589447,0.04971060247783843,0.04779850510626349,0.09728348441434131,0.1056468812576945,0.11959735953542228,0.1724768622658015,0.92,0.12,-1.08,0.01,14888,252,1.0011%,-0.0007,1.2384,0.1675,-0.8587,1.6265%,2.3377%,51.5893%,-1.1082%,31
Baxter Sees FY19 Adj. EPS $3.22-$3.30 vs $3.27 Estimate,2019-01-31,BAX,2019-01-31 12:15:00+00:00,BAXTER INTERNATIONAL INC,27887.0,07181310,0.01073614973574877,-0.004966210573911667,0.0011036260887904437,-0.006069731093676922,-0.019037071015066576,-0.0006896872680547395,0.06408640590505787,0.04430938773308779,0.020925283432006836,0.022089255153157072,0.019763959880768844,0.029867917725292514,0.061889254913701564,0.09162868558658199,0.15051655026869404,0.92,0.12,-1.08,0.01,27887,252,1.0736%,0.0001,0.8507,-0.2595,-0.2687,1.0615%,1.4850%,48.9021%,0.0215%,9
"Baxter International Q4 EPS $0.78 Beats $0.73 Estimate, Sales $2.8B Inline",2019-01-31,BAX,2019-01-31 12:15:00+00:00,BAXTER INTERNATIONAL INC,27887.0,07181310,0.01073614973574877,-0.004966210573911667,0.0011036260887904437,-0.006069731093676922,-0.019037071015066576,-0.0006896872680547395,0.06408640590505787,0.04430938773308779,0.020925283432006836,0.022089255153157072,0.019763959880768844,0.029867917725292514,0.061889254913701564,0.09162868558658199,0.15051655026869404,0.92,0.12,-1.08,0.01,27887,252,1.0736%,0.0001,0.8507,-0.2595,-0.2687,1.0615%,1.4850%,48.9021%,0.0215%,11
"Brunswick Q4 EPS $0.98 Beats $0.90 Estimate, Sales $1.249B Miss $1.25B Estimate",2019-01-31,BC,2019-01-31 11:54:00+00:00,BRUNSWICK CORP,10874.0,11704310,-0.007690778933465481,-0.04093802347779274,-0.006160598492340963,-0.009936405930969783,-0.019872812506543602,-0.00576313163267661,0.04859452067097858,0.01328225646599801,0.027766495943069458,0.014808841828817254,0.015621845701776715,0.04470535868466574,0.03956540116459606,0.08866459992611975,-0.020683402382965288,0.92,0.12,-1.08,0.01,10874,252,-0.7691%,-0.0006,1.0365,0.8451,0.1984,1.3854%,1.8333%,42.8989%,-1.6487%,12
"BCB Bancorp Q4 EPS $0.31, Inline",2019-01-31,BCBP,2019-01-31 21:40:00+00:00,B C B BANCORP INC,91015.0,05529810,0.01645017974078655,0.020442910492420197,0.022146527006410954,0.01788756673864489,0.03066441825266497,0.01946153405586193,0.14614021414444345,0.14786369468444183,0.031250033527612686,0.04524886735126987,0.04241879640704016,0.04809434718022687,0.05963308049805982,0.02575487913855623,-0.06073838125040798,0.92,0.12,-1.08,0.01,91015,252,1.6450%,-0.0006,0.6089,0.8303,0.7578,0.9751%,1.2107%,35.1294%,1.8150%,6
Berry Global Earlier Announced It Is Considering Possible Cash Offer For RPC,2019-01-31,BERY,2019-01-31 14:15:00+00:00,BERRY GLOBAL GROUP INC,13604.0,08579W10,-0.02859961986541748,-0.020101556554436684,0.0024365274853250796,0.01319800151395123,0.027817238193522886,0.046903582806941735,0.12974618440742658,0.18842637230931691,0.006351720541715622,-0.0019684736353884347,-0.006466745423044262,0.008152711510064803,0.010161429975381164,0.050777219707662136,0.16231091724793223,0.92,0.12,-1.08,0.01,13604,252,-2.8600%,-0.0005,0.7122,0.0431,0.0761,1.3314%,1.5473%,25.9622%,-3.4922%,12
Boston Scientific Highlights Launch Of Spectra WaveWriter Spinal Cord Stimulator System In Europe,2019-01-31,BSX,2019-01-31 12:11:00+00:00,BOSTON SCIENTIFIC CORP,77605.0,10113710,0.01950837485492229,-0.005766741931438557,-0.005766741931438557,-0.010484967225171005,0.0183485425275276,0.046395715985242836,0.05399731313185363,-0.037221545812310186,0.011078082956373692,0.015468105836644153,-0.0008011382724408822,0.0061844452098143154,0.019063095977329247,0.04525136882754199,0.03541778805846896,0.92,0.12,-1.08,0.01,77605,252,1.9508%,0.0012,1.0475,-0.2096,-0.6795,1.1550%,1.8068%,59.1383%,0.2706%,13
"Blackstone Group Q4 EPS $(0.02), Sales $504.978M",2019-01-31,BX,2019-01-31 11:58:00+00:00,BLACKSTONE INC,92108.0,09260D10,0.01689805090427399,-0.03591695756775226,-0.03494849521961341,-0.040874553364111055,0.007440718914260902,-0.027697650965642806,-0.06583399352530606,-0.23734297351486755,-0.0383183373143301,-0.024762682848615603,0.012842681784071885,0.05861594399706038,0.15768426530617208,0.027732844754120745,0.16522191936091946,0.92,0.12,-1.08,0.01,92108,252,1.6898%,0.0002,1.0011,0.449,0.1754,1.1951%,1.6327%,46.4272%,0.9058%,7
'Caterpillar unveils an all-electric 26-ton excavator with a giant 300 kWh battery pack' -Earlier Electrek Article,2019-01-31,CAT,2019-01-31 14:30:00+00:00,CATERPILLAR INC,18542.0,14912310,0.02344172634184361,-0.016896964982151874,-0.017122248692163278,-0.008711351660826039,-0.032892796044901806,-0.004055336073380933,-0.0036798217873273975,0.05027009618609379,0.028293700888752937,0.04615259257372295,-0.04932047109805349,-0.012972282274597013,0.0018298202644340122,0.03280859266313052,0.07920492822614489,0.92,0.12,-1.08,0.01,18542,252,2.3442%,-0.0003,1.5594,0.0124,0.2358,1.3691%,2.1931%,61.0263%,1.1645%,16
CB Financial Services Q4 EPS $0.45 Misses $0.47 Estimate,2019-01-31,CBFV,2019-01-31 21:00:00+00:00,C B FINANCIAL SERVICES INC,14943.0,12479G10,-0.00576374214142561,0.005797155201435089,0.0020704406481544257,-9.996925509625498e-11,0.02401656031227084,0.08074537609783894,0.04388040402071591,-0.0033596452089068585,0.00704809557646513,0.01166183562416645,-0.00041145362112604555,-0.004508143509780904,2.780125019086199e-10,-0.045579562041378585,-0.11628065292738043,0.92,0.12,-1.08,0.01,14943,252,-0.5764%,-0.0008,0.4035,0.4404,0.1154,1.5193%,1.5939%,9.1406%,-0.8954%,9
Capital City Bank Group Reports 750K Share Buyback,2019-01-31,CCBG,2019-01-31 21:50:00+00:00,CAPITAL CITY BANK GROUP,84516.0,13967410,-0.002078970428556204,-0.0004166761937085539,0.012499968515379711,0.017500003475416914,0.020416657545360817,0.029999972248298423,-0.026692147765243424,-0.02543623768358194,0.014767867513000965,0.006276134611274076,-0.003728258769611692,0.03307553764637894,0.01562495711824008,-0.03024193464564562,0.018160477669522335,0.92,0.12,-1.08,0.01,84516,252,-0.2079%,0.0006,0.9243,1.117,0.914,1.3645%,1.7231%,37.2956%,-0.2214%,8
Charter Communications shares are trading higher after the company beat Q4 sales estimates.,2019-01-31,CHTR,2019-01-31 14:06:00+00:00,CHARTER COMMUNICATIONS INC NEW,12308.0,16119P10,0.1419060528278351,0.0299049224704504,0.017973152650212043,0.029149749630181798,0.04065857850634891,0.03186835386027198,0.0751246827616856,0.12058605929436061,0.00044863304356113076,-0.0032661134266248615,-0.005147386843923463,0.018908393063066242,-0.013911551914120523,-0.06305348153196355,-0.09507753588460854,0.92,0.12,-1.08,0.01,12308,252,14.1906%,-0.0002,0.9646,0.0434,0.1322,1.9341%,2.2064%,23.1638%,13.6005%,13
"Charter Communications Q4 EPS $1.29 Misses $1.45 Estimate, Sales $11.231B Beat $11.13B Estimate",2019-01-31,CHTR,2019-01-31 12:08:00+00:00,CHARTER COMMUNICATIONS INC NEW,12308.0,16119P10,0.1419060528278351,0.0299049224704504,0.017973152650212043,0.029149749630181798,0.04065857850634891,0.03186835386027198,0.0751246827616856,0.12058605929436061,0.00044863304356113076,-0.0032661134266248615,-0.005147386843923463,0.018908393063066242,-0.013911551914120523,-0.06305348153196355,-0.09507753588460854,0.92,0.12,-1.08,0.01,12308,252,14.1906%,-0.0002,0.9646,0.0434,0.1322,1.9341%,2.2064%,23.1638%,13.6005%,13
Cigna Q4 Earnings Preview,2019-01-31,CI,2019-01-31 18:40:00+00:00,CIGNA GROUP,64186.0,12552310,5.002255420549773e-05,-0.028777338564395905,-0.038736751717143636,-0.06686352405519402,-0.06931580500512613,-0.037986066668036944,-0.16675436470968774,-0.19568893206855742,0.007107231765985489,0.024195208918111444,0.017933587040769527,0.014625253688791862,0.0165352324255732,-0.027121744401120362,-0.06552544347188316,0.92,0.12,-1.08,0.01,64186,252,0.0050%,0.0,0.781,-0.149,-0.0081,1.3925%,1.6519%,28.9472%,-0.7150%,4
Clearfield Reaffirms FY19 Sales $83M-$87M vs $85M Estimate,2019-01-31,CLFD,2019-01-31 21:58:00+00:00,CLEARFIELD INC,10547.0,18482P10,-0.02404643036425114,0.03738313913345359,0.012744231000581863,0.03568386468342122,0.03398467113456327,0.10705175770793685,0.29991499566172575,0.2608325853512137,0.01005032192915678,-0.015510168989606665,-0.007407341097974918,0.005000035366324651,0.1043956342273209,0.11666668174988315,0.0033277765936292614,0.92,0.12,-1.08,0.01,10547,252,-2.4046%,0.0002,0.7766,0.8942,0.114,2.6697%,2.8386%,11.5419%,-3.1527%,8
"Clearfield Q1 EPS $0.08 Beats $0.05 Estimate, Sales $20.089M Beat $19.8M Estimate",2019-01-31,CLFD,2019-01-31 21:58:00+00:00,CLEARFIELD INC,10547.0,18482P10,-0.02404643036425114,0.03738313913345359,0.012744231000581863,0.03568386468342122,0.03398467113456327,0.10705175770793685,0.29991499566172575,0.2608325853512137,0.01005032192915678,-0.015510168989606665,-0.007407341097974918,0.005000035366324651,0.1043956342273209,0.11666668174988315,0.0033277765936292614,0.92,0.12,-1.08,0.01,10547,252,-2.4046%,0.0002,0.7766,0.8942,0.114,2.6697%,2.8386%,11.5419%,-3.1527%,12
"Celestica Q4 EPS $0.29 Misses $0.31 Estimate, Sales $1.727B Miss $1.73B Estimate",2019-01-31,CLS,2019-01-31 21:43:00+00:00,CELESTICA INC,86115.0,15101Q10,0.01120169181376696,-0.18429002165794373,-0.19335348051530343,-0.19033235951623395,-0.17119846534707028,-0.11480366115268958,-0.10976839749116907,-0.26686807869712637,0.0010192940244451165,0.03477343872455374,0.018672131553776783,0.07322405568175983,0.083885126249849,0.07912079927052384,-0.053949943268011724,0.92,0.12,-1.08,0.01,86115,252,1.1202%,-0.0001,0.3001,0.3904,-0.0348,1.4954%,1.5498%,6.9020%,0.7609%,12
Columbus McKinnon Sees Q4 Sales Growth 4-5% Year Over Year,2019-01-31,CMCO,2019-01-31 11:35:00+00:00,COLUMBUS MCKINNON CORP NY,83120.0,19933310,0.02343316376209259,-0.03535918518900871,-0.025414416858657307,-0.02458561593364139,-0.008287268816391857,0.013535854556820048,-0.03176799326363322,0.08342543256163015,0.046071987599134445,0.04699959272576648,0.035672437413326374,0.05041509060145333,0.07921994019478995,0.160170233699243,-0.034393500145138534,0.92,0.12,-1.08,0.01,83120,252,2.3433%,-0.0001,1.3353,0.8247,0.4524,1.6818%,2.2310%,43.1751%,1.5131%,10
"Columbus McKinnon Q3 EPS $0.61 Beats $0.58 Estimate, Sales $217.415M Beat $215.04M Estimate",2019-01-31,CMCO,2019-01-31 11:35:00+00:00,COLUMBUS MCKINNON CORP NY,83120.0,19933310,0.02343316376209259,-0.03535918518900871,-0.025414416858657307,-0.02458561593364139,-0.008287268816391857,0.013535854556820048,-0.03176799326363322,0.08342543256163015,0.046071987599134445,0.04699959272576648,0.035672437413326374,0.05041509060145333,0.07921994019478995,0.160170233699243,-0.034393500145138534,0.92,0.12,-1.08,0.01,83120,252,2.3433%,-0.0001,1.3353,0.8247,0.4524,1.6818%,2.2310%,43.1751%,1.5131%,13
"CNX Resources Q4 EPS $0.50 Beats $0.29 Estimate, Sales $435.455M Beat $432.47M Estimate",2019-01-31,CNX,2019-01-31 11:50:00+00:00,C N X RESOURCES CORP,86799.0,12653C10,-0.1027346178889275,-0.08072491735219967,-0.11779244620438778,-0.11861618825870401,-0.1787479445383282,-0.18204283480631533,-0.11614503951450139,-0.13756178172847477,0.02422405034303665,0.02499999539540343,0.02577711705139696,0.06117645020528295,0.0472135975831669,0.09643432847286126,-0.1354632543034774,0.92,0.12,-1.08,0.01,86799,252,-10.2735%,0.0002,1.3693,0.4243,0.809,2.1389%,2.5717%,30.8284%,-10.8583%,13
ConocoPhillips shares are trading higher after the company reported Q4 EPS of $1.13 versus the consensus $0.97 estimate.,2019-01-31,COP,2019-01-31 15:53:00+00:00,CONOCOPHILLIPS,13928.0,20825C10,0.03044603392481804,-0.03036809414968855,-0.01689407960139966,-0.019851782349884495,-0.008678252223665361,0.002330927675701089,-0.03900816060445966,-0.06989067917895864,-0.02507126196947207,-0.02805929988801692,-0.03675196649597379,-0.019208314095138346,-0.03168657887137205,-0.08467770014417653,-0.14828139336779467,0.92,0.12,-1.08,0.01,13928,252,3.0446%,0.0011,1.1371,0.1502,0.4665,1.4673%,1.8974%,40.1977%,2.5056%,18
ConocoPhillips Q4 EPS $1.13 Beats $0.97 Estimate,2019-01-31,COP,2019-01-31 12:07:00+00:00,CONOCOPHILLIPS,13928.0,20825C10,0.03044603392481804,-0.03036809414968855,-0.01689407960139966,-0.019851782349884495,-0.008678252223665361,0.002330927675701089,-0.03900816060445966,-0.06989067917895864,-0.02507126196947207,-0.02805929988801692,-0.03675196649597379,-0.019208314095138346,-0.03168657887137205,-0.08467770014417653,-0.14828139336779467,0.92,0.12,-1.08,0.01,13928,252,3.0446%,0.0011,1.1371,0.1502,0.4665,1.4673%,1.8974%,40.1977%,2.5056%,7
Corcept Therapeutics Prelim. Q4 Sales $66.8M Up From $53.28M YoY,2019-01-31,CORT,2019-01-31 21:13:00+00:00,CORCEPT THERAPEUTICS INC,90125.0,21835210,-0.04444440454244614,-0.10286230593919743,-0.08765657559852869,-0.015205737782475137,-0.012522398530987133,0.01788906245007449,0.08855094962844001,0.11091230842568622,0.0025706712622195482,-0.02904567457903251,-0.048006522786997574,-0.21843689843033132,-0.25525144469761374,-0.2737430526873631,-0.004255339619759768,0.92,0.12,-1.08,0.01,90125,252,-4.4444%,-0.0017,1.6547,1.0909,0.7866,3.8220%,4.2202%,17.9819%,-5.3161%,10
"CORRECTION: Camden Property Trust Q4 Adj. FFO $0.99, EPS $0.41 vs $0.44 Estimate, Sales $244.919M Beat $243.21M Estimate; Initial headline incorrectly stated EPS as the adj. FFO figure",2019-01-31,CPT,2019-01-31 21:48:00+00:00,CAMDEN PROPERTY TRUST,79452.0,13313110,0.003934941254556179,-0.00268173823133111,0.0020629660345581335,0.010727188045640323,0.022692156098985672,0.01712226491779889,0.039401751106159955,0.03146621525303117,0.0058327000588178635,0.019208439624336382,0.032613378019915595,0.043323273240407634,0.07335776682898065,0.05540983052740711,0.07879327095577948,0.92,0.12,-1.08,0.01,79452,252,0.3935%,0.0007,0.4337,-0.3177,0.0073,1.1077%,1.2233%,18.0023%,0.0305%,28
"Camden Property Trust Q4 Adj. FFO $0.99, EPS $0.41 vs $0.44 Estimate, Sales $244.919M Beat $243.21M Estimate",2019-01-31,CPT,2019-01-31 21:47:00+00:00,CAMDEN PROPERTY TRUST,79452.0,13313110,0.003934941254556179,-0.00268173823133111,0.0020629660345581335,0.010727188045640323,0.022692156098985672,0.01712226491779889,0.039401751106159955,0.03146621525303117,0.0058327000588178635,0.019208439624336382,0.032613378019915595,0.043323273240407634,0.07335776682898065,0.05540983052740711,0.07879327095577948,0.92,0.12,-1.08,0.01,79452,252,0.3935%,0.0007,0.4337,-0.3177,0.0073,1.1077%,1.2233%,18.0023%,0.0305%,17
"Carpenter Technology Q2 EPS $0.76 Beats $0.67 Estimate, Sales $556.5M Miss $558.67M Estimate",2019-01-31,CRS,2019-01-31 13:08:00+00:00,CARPENTER TECHNOLOGY CORP,20618.0,14428510,0.04234667494893074,0.010579772293567657,-0.022217518548406923,-0.03390583948341086,-0.04134383912210393,-0.04113135914541077,-0.03433088036570531,0.07171423171442015,0.04397881403565407,0.03610607752446948,0.03256662199064775,0.06257328730931766,0.10289466225747534,0.2234214347141319,0.03966978554547973,0.92,0.12,-1.08,0.01,20618,252,4.2347%,0.0001,1.5272,0.8924,0.3044,1.7498%,2.4482%,48.9180%,3.0807%,13
"Cirrus Logic shares indicated lower after the company issued Q4 guidance well below estimates, offsetting strong Q1 earnings.",2019-01-31,CRUS,2019-01-31 17:07:00+00:00,CIRRUS LOGIC INC,75603.0,17275510,-0.03355871886014938,0.008344482630491257,0.011574704382857792,0.043068596458122776,0.030686387815592076,0.05464330197217748,0.11359346150061223,0.2710632313382584,0.023429106920957565,-0.00026013227169463526,0.006282667744031301,0.09828567639042363,0.08220715750272767,0.06956039081528465,0.026709422817855266,0.92,0.12,-1.08,0.01,75603,252,-3.3559%,-0.0008,1.2916,0.5847,0.0665,2.1771%,2.6287%,31.4066%,-4.6093%,18
Canadian Solar Reports Securing Of 295M Brazilian Reais Financing For Salgueiro Project In Brazil,2019-01-31,CSIQ,2019-01-31 12:17:00+00:00,CANADIAN SOLAR INC,91607.0,13663510,0.03255147486925125,-0.14681983393616393,-0.22349074797690682,-0.1894788269119012,-0.16814932909959834,-0.0983960879592174,-0.006736916313971775,0.06301638082013516,-0.21237072473462293,-0.2832529024207878,-0.29584811688400525,-0.3686555631539983,-0.37144091055714,-0.3745070685960402,-0.38055050343232877,0.92,0.12,-1.08,0.01,91607,252,3.2551%,0.0016,0.8893,0.6618,0.0048,2.4476%,2.6678%,15.8229%,2.3834%,14
Consolidated Tomoka Reports Minto Communities Has Terminated Contract To Buy Land From Co. For Second Phase Of Development In Daytona Beach,2019-01-31,CTO,2019-01-31 21:29:00+00:00,C T O REALTY GROWTH INC NEW,26650.0,22948Q10,0.02175002917647362,-0.011462269350886456,-0.0011462207279665515,0.0029474420730855044,-0.014082185738122699,-0.011785932036547098,-0.04114533559582545,0.01445707463944923,0.011850359849631786,0.004200268559118703,-0.0036672980705919622,-0.0020036552750690717,-0.00993868669800324,0.1072619636512202,0.03329690218820436,0.92,0.12,-1.08,0.01,26650,252,2.1750%,-0.0002,0.6034,0.7207,0.0953,1.5888%,1.7587%,18.3893%,1.6430%,21
CEL-SCI Shares Spike To Session High; Traders Circulating Word Zacks Initiated Stock With A Buy Rating And $14 Price Target; BZ NOTE: Zacks Research Does Not Normally Move Stocks,2019-01-31,CVM,2019-01-31 16:10:00+00:00,CEL SCI CORP,44813.0,15083760,0.02456146478652954,-0.013698616996407398,-0.02054800707021265,-0.017123352983200002,-0.02739731608005569,-0.02739731587730687,-0.006849311165042837,1.3287670939222629,0.04014594852924347,0.03636360323262977,0.03636360323262977,0.036363602723061605,-0.03716220587295105,-0.06557378512026502,-0.09810131663616017,0.92,0.12,-1.08,0.01,44813,252,2.4561%,0.0042,1.4925,1.531,0.2284,7.4705%,7.6858%,5.5252%,1.1426%,29
Deutsche Bank Q4 Earnings Preview,2019-01-31,DB,2019-01-31 18:51:00+00:00,DEUTSCHE BANK A G,89199.0,D1819089,-0.04413346201181412,-0.0033783481922000647,-0.009009000351915541,0.0022521967380733088,-0.058558608829278325,-0.0608108050184315,1.157892448588882e-09,-0.06306311220954552,0.006500587332993746,0.0021574435333837627,0.005411276130451448,0.026519311949220192,0.07647738789522585,0.05568179438228382,-0.0491300337757945,0.92,0.12,-1.08,0.01,89199,252,-4.4133%,-0.002,1.3043,0.5606,1.3529,1.8275%,2.2814%,35.8372%,-4.2783%,5
Source Says A Domestic Merger Between Deutsche Bank And Commerzbank Is The More Likely Option And Easier To Sell To Politician,2019-01-31,DB,2019-01-31 17:28:00+00:00,DEUTSCHE BANK A G,89199.0,D1819089,-0.04413346201181412,-0.0033783481922000647,-0.009009000351915541,0.0022521967380733088,-0.058558608829278325,-0.0608108050184315,1.157892448588882e-09,-0.06306311220954552,0.006500587332993746,0.0021574435333837627,0.005411276130451448,0.026519311949220192,0.07647738789522585,0.05568179438228382,-0.0491300337757945,0.92,0.12,-1.08,0.01,89199,252,-4.4133%,-0.002,1.3043,0.5606,1.3529,1.8275%,2.2814%,35.8372%,-4.2783%,21
Sources Says Here Are Two Paths For Deutsche - Either A Domestic Merger With Commerzbank Or With A European Bank,2019-01-31,DB,2019-01-31 17:28:00+00:00,DEUTSCHE BANK A G,89199.0,D1819089,-0.04413346201181412,-0.0033783481922000647,-0.009009000351915541,0.0022521967380733088,-0.058558608829278325,-0.0608108050184315,1.157892448588882e-09,-0.06306311220954552,0.006500587332993746,0.0021574435333837627,0.005411276130451448,0.026519311949220192,0.07647738789522585,0.05568179438228382,-0.0491300337757945,0.92,0.12,-1.08,0.01,89199,252,-4.4133%,-0.002,1.3043,0.5606,1.3529,1.8275%,2.2814%,35.8372%,-4.2783%,20
"Bank Executives, Analysts, Government Officials And Investors Thought Until Some Months Ago That Deutsche Bank And Commerzbank Had More Time To Do Their Homework",2019-01-31,DB,2019-01-31 17:27:00+00:00,DEUTSCHE BANK A G,89199.0,D1819089,-0.04413346201181412,-0.0033783481922000647,-0.009009000351915541,0.0022521967380733088,-0.058558608829278325,-0.0608108050184315,1.157892448588882e-09,-0.06306311220954552,0.006500587332993746,0.0021574435333837627,0.005411276130451448,0.026519311949220192,0.07647738789522585,0.05568179438228382,-0.0491300337757945,0.92,0.12,-1.08,0.01,89199,252,-4.4133%,-0.002,1.3043,0.5606,1.3529,1.8275%,2.2814%,35.8372%,-4.2783%,24
Sources Say Time Is Running Out For Deutsche Bank To Turn Around On Its Own; Ability To Do So Is Questionable,2019-01-31,DB,2019-01-31 17:26:00+00:00,DEUTSCHE BANK A G,89199.0,D1819089,-0.04413346201181412,-0.0033783481922000647,-0.009009000351915541,0.0022521967380733088,-0.058558608829278325,-0.0608108050184315,1.157892448588882e-09,-0.06306311220954552,0.006500587332993746,0.0021574435333837627,0.005411276130451448,0.026519311949220192,0.07647738789522585,0.05568179438228382,-0.0491300337757945,0.92,0.12,-1.08,0.01,89199,252,-4.4133%,-0.002,1.3043,0.5606,1.3529,1.8275%,2.2814%,35.8372%,-4.2783%,21
"Deutsche Bank Source Tells Reuters  Impression That Deutsche Bank  Has Only One Option, A Merger With Commerzbank Is Completely False; Says Deutsche Bank Continues To Focus On Sustainable Profitability Of The Bank",2019-01-31,DB,2019-01-31 11:34:00+00:00,DEUTSCHE BANK A G,89199.0,D1819089,-0.04413346201181412,-0.0033783481922000647,-0.009009000351915541,0.0022521967380733088,-0.058558608829278325,-0.0608108050184315,1.157892448588882e-09,-0.06306311220954552,0.006500587332993746,0.0021574435333837627,0.005411276130451448,0.026519311949220192,0.07647738789522585,0.05568179438228382,-0.0491300337757945,0.92,0.12,-1.08,0.01,89199,252,-4.4133%,-0.002,1.3043,0.5606,1.3529,1.8275%,2.2814%,35.8372%,-4.2783%,32
Deckers Outdoor Corp shares are trading higher after the company beat Q3 earnings estimates and issued strong FY19 guidance.,2019-01-31,DECK,2019-01-31 22:30:00+00:00,DECKERS OUTDOOR CORP,79686.0,24353710,0.01038307044655085,0.10455436259508133,0.08625925818277014,0.08485799165893115,0.09544577430425316,0.11062675428754964,0.1036979911410556,0.2271701677960365,0.016877304762601852,0.00904833211317646,0.01411930917064641,0.0289760749995418,0.11644852971517872,0.043760215969310456,-0.00031454499280147985,0.92,0.12,-1.08,0.01,79686,252,1.0383%,0.0016,0.7506,0.9287,-0.3331,1.9626%,2.2452%,23.5886%,-0.1361%,19
"Deckers Sees FY19 Adj. EPS $7.85-$7.95 vs $6.91 Estimate, Sales $1.986B-$2B vs $1.97B Est.",2019-01-31,DECK,2019-01-31 21:06:00+00:00,DECKERS OUTDOOR CORP,79686.0,24353710,0.01038307044655085,0.10455436259508133,0.08625925818277014,0.08485799165893115,0.09544577430425316,0.11062675428754964,0.1036979911410556,0.2271701677960365,0.016877304762601852,0.00904833211317646,0.01411930917064641,0.0289760749995418,0.11644852971517872,0.043760215969310456,-0.00031454499280147985,0.92,0.12,-1.08,0.01,79686,252,1.0383%,0.0016,0.7506,0.9287,-0.3331,1.9626%,2.2452%,23.5886%,-0.1361%,14
"Deckers Q4 Adj. EPS $0.00-$0.10 vs $0.27 Estimate, Sales $360M-$374M vs $392M Est.",2019-01-31,DECK,2019-01-31 21:06:00+00:00,DECKERS OUTDOOR CORP,79686.0,24353710,0.01038307044655085,0.10455436259508133,0.08625925818277014,0.08485799165893115,0.09544577430425316,0.11062675428754964,0.1036979911410556,0.2271701677960365,0.016877304762601852,0.00904833211317646,0.01411930917064641,0.0289760749995418,0.11644852971517872,0.043760215969310456,-0.00031454499280147985,0.92,0.12,-1.08,0.01,79686,252,1.0383%,0.0016,0.7506,0.9287,-0.3331,1.9626%,2.2452%,23.5886%,-0.1361%,13
"Deckers Outdoor Q3 EPS $6.59 Beats $5.25 Estimate, Sales $873.8M Beat $819.85M Estimate",2019-01-31,DECK,2019-01-31 21:05:00+00:00,DECKERS OUTDOOR CORP,79686.0,24353710,0.01038307044655085,0.10455436259508133,0.08625925818277014,0.08485799165893115,0.09544577430425316,0.11062675428754964,0.1036979911410556,0.2271701677960365,0.016877304762601852,0.00904833211317646,0.01411930917064641,0.0289760749995418,0.11644852971517872,0.043760215969310456,-0.00031454499280147985,0.92,0.12,-1.08,0.01,79686,252,1.0383%,0.0016,0.7506,0.9287,-0.3331,1.9626%,2.2452%,23.5886%,-0.1361%,13
Q3 Earnings Preview For Deckers Outdoor,2019-01-31,DECK,2019-01-31 13:51:00+00:00,DECKERS OUTDOOR CORP,79686.0,24353710,0.01038307044655085,0.10455436259508133,0.08625925818277014,0.08485799165893115,0.09544577430425316,0.11062675428754964,0.1036979911410556,0.2271701677960365,0.016877304762601852,0.00904833211317646,0.01411930917064641,0.0289760749995418,0.11644852971517872,0.043760215969310456,-0.00031454499280147985,0.92,0.12,-1.08,0.01,79686,252,1.0383%,0.0016,0.7506,0.9287,-0.3331,1.9626%,2.2452%,23.5886%,-0.1361%,6
Diageo shares are trading higher after the company reported a year-over-year improvement in sales and operating profit for the six months ended December 31.,2019-01-31,DEO,2019-01-31 17:27:00+00:00,DIAGEO PLC,76592.0,25243Q20,0.05581679195165634,-0.007730053737759701,0.0015722602090990634,0.0020963469122601275,0.006681980094071838,0.01539473377676126,0.07896352066312096,0.0979970872280489,0.007666616700589657,0.012110575279276059,0.014667669849761644,0.00731556509134168,0.024372980769147956,0.022561727391783082,0.04646785115405572,0.92,0.12,-1.08,0.01,76592,252,5.5817%,0.0003,0.452,-0.4316,-0.2431,0.8449%,1.0435%,34.4431%,5.0066%,24
"Diageo Earlier Reported 1H Sales £6.9B, Up 5.8% YoY And Operating Profit £2.4B, Up 11% YoY",2019-01-31,DEO,2019-01-31 17:01:00+00:00,DIAGEO PLC,76592.0,25243Q20,0.05581679195165634,-0.007730053737759701,0.0015722602090990634,0.0020963469122601275,0.006681980094071838,0.01539473377676126,0.07896352066312096,0.0979970872280489,0.007666616700589657,0.012110575279276059,0.014667669849761644,0.00731556509134168,0.024372980769147956,0.022561727391783082,0.04646785115405572,0.92,0.12,-1.08,0.01,76592,252,5.5817%,0.0003,0.452,-0.4316,-0.2431,0.8449%,1.0435%,34.4431%,5.0066%,16
