,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
15769,ALPHABET INC,France's Digital Services Tax Sparks Call For Hefty US Import Tariffs,8,negative,0.8,0.7,The news of France's Digital Services Tax sparking calls for hefty US import tariffs could potentially have a negative impact on ALPHABET INC's business operations and financial performance.,0.0
15770,ALPHABET INC,"UPDATE: PiperJaffray On Alphabet Notes Co. 'is also positioned to benefit from various long-term 'options for growth' that are currently less material to revenue (i.e. Waymo, Google Cloud Platform, Verily, etc.)'",0,positive,0.9,0.7,,2.0
15771,ALPHABET INC,"UPDATE: PiperJaffray On Alphabet Notes Co. 'is also positioned to benefit from various long-term 'options for growth' that are currently less material to revenue (i.e. Waymo, Google Cloud Platform, Verily, etc.)'",2,positive,0.9,0.8,,2.0
15772,ALPHABET INC,"UPDATE: PiperJaffray On Alphabet Notes Co. 'is also positioned to benefit from various long-term 'options for growth' that are currently less material to revenue (i.e. Waymo, Google Cloud Platform, Verily, etc.)'",3,positive,0.8,0.6,,2.0
15773,ALPHABET INC,"UPDATE: PiperJaffray On Alphabet Notes Co. 'is also positioned to benefit from various long-term 'options for growth' that are currently less material to revenue (i.e. Waymo, Google Cloud Platform, Verily, etc.)'",4,positive,0.8,0.6,,2.0
15774,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"UPDATE: PiperJaffray On Alphabet Notes Co. 'is also positioned to benefit from various long-term 'options for growth' that are currently less material to revenue (i.e. Waymo, Google Cloud Platform, Verily, etc.)'",5,positive,0.9,0.8,,2.0
15775,ALPHABET INC,"UPDATE: PiperJaffray On Alphabet Notes Co. 'is also positioned to benefit from various long-term 'options for growth' that are currently less material to revenue (i.e. Waymo, Google Cloud Platform, Verily, etc.)'",6,positive,0.8,0.6,The news highlights potential long-term growth opportunities for Alphabet Inc. which is seen as a positive sign for the company's future prospects.,2.0
15776,ALPHABET INC,"UPDATE: PiperJaffray On Alphabet Notes Co. 'is also positioned to benefit from various long-term 'options for growth' that are currently less material to revenue (i.e. Waymo, Google Cloud Platform, Verily, etc.)'",7,positive,0.8,0.6,The news highlights potential long-term growth opportunities for Alphabet Inc. which could positively impact its revenue in the future.,2.0
15777,ALPHABET INC,"UPDATE: PiperJaffray On Alphabet Notes Co. 'is also positioned to benefit from various long-term 'options for growth' that are currently less material to revenue (i.e. Waymo, Google Cloud Platform, Verily, etc.)'",8,positive,0.9,0.8,"The news highlights potential long-term growth opportunities for ALPHABET INC, which is seen as a positive sign for the company's future prospects.",2.0
15778,ALPHABET INC,"UPDATE: PiperJaffray Initiates Alphabet With Overweight, $1.5k Target Notes Co. 'will continue to benefit from tailwinds of the shift in ad dollars from offline-to-online'",0,positive,0.9,0.8,,2.0
15779,ALPHABET INC,"UPDATE: PiperJaffray Initiates Alphabet With Overweight, $1.5k Target Notes Co. 'will continue to benefit from tailwinds of the shift in ad dollars from offline-to-online'",2,positive,0.9,0.8,,2.0
15780,ALPHABET INC,"UPDATE: PiperJaffray Initiates Alphabet With Overweight, $1.5k Target Notes Co. 'will continue to benefit from tailwinds of the shift in ad dollars from offline-to-online'",3,positive,0.9,0.8,,2.0
15781,ALPHABET INC,"UPDATE: PiperJaffray Initiates Alphabet With Overweight, $1.5k Target Notes Co. 'will continue to benefit from tailwinds of the shift in ad dollars from offline-to-online'",4,positive,0.9,0.8,,2.0
15782,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"UPDATE: PiperJaffray Initiates Alphabet With Overweight, $1.5k Target Notes Co. 'will continue to benefit from tailwinds of the shift in ad dollars from offline-to-online'",5,positive,0.9,0.8,,2.0
15783,ALPHABET INC,"UPDATE: PiperJaffray Initiates Alphabet With Overweight, $1.5k Target Notes Co. 'will continue to benefit from tailwinds of the shift in ad dollars from offline-to-online'",6,positive,0.9,0.8,"The news suggests that PiperJaffray has initiated Alphabet with an overweight rating and a high target price, indicating optimism about the company's future growth potential.",2.0
15784,ALPHABET INC,"UPDATE: PiperJaffray Initiates Alphabet With Overweight, $1.5k Target Notes Co. 'will continue to benefit from tailwinds of the shift in ad dollars from offline-to-online'",7,positive,0.9,0.8,"The news is positive as PiperJaffray initiated Alphabet with an overweight rating and a high target price, indicating confidence in the company's future growth potential.",2.0
15785,ALPHABET INC,"UPDATE: PiperJaffray Initiates Alphabet With Overweight, $1.5k Target Notes Co. 'will continue to benefit from tailwinds of the shift in ad dollars from offline-to-online'",8,positive,0.9,0.8,"The news is positive as PiperJaffray initiated Alphabet with an overweight rating and a high target price, indicating confidence in the company's future growth potential.",2.0
15786,ALPHABET INC,"PiperJaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",0,positive,0.9,0.8,,2.0
15787,ALPHABET INC,"PiperJaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",2,positive,0.9,0.8,,2.0
15788,ALPHABET INC,"PiperJaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",3,positive,0.9,0.8,,2.0
15789,ALPHABET INC,"PiperJaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",4,positive,0.9,0.8,,2.0
15790,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"PiperJaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",5,positive,0.9,0.8,,2.0
15791,ALPHABET INC,"PiperJaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",6,positive,0.9,0.8,The initiation of coverage with an overweight rating and a high price target suggests optimism and potential growth for Alphabet Inc.,2.0
15792,ALPHABET INC,"PiperJaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",7,positive,0.9,0.8,The news of PiperJaffray initiating coverage on Alphabet with an overweight rating and setting a high price target suggests optimism and potential growth for the company.,2.0
15793,ALPHABET INC,"PiperJaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",8,positive,0.9,0.8,The news of PiperJaffray initiating coverage on Alphabet with an overweight rating and setting a high price target suggests a positive outlook for the company's stock.,2.0
15794,ALPHABET INC,"Uber May Need to Curtail or Shut Down its Food Ordering Business in 2020 Due to Competition from Google, Others Says Analyst",0,negative,0.8,0.7,,0.0
15795,ALPHABET INC,"Uber May Need to Curtail or Shut Down its Food Ordering Business in 2020 Due to Competition from Google, Others Says Analyst",2,positive,0.8,0.6,,2.0
15796,ALPHABET INC,"Uber May Need to Curtail or Shut Down its Food Ordering Business in 2020 Due to Competition from Google, Others Says Analyst",3,negative,0.8,0.9,,0.0
15797,ALPHABET INC,"Uber May Need to Curtail or Shut Down its Food Ordering Business in 2020 Due to Competition from Google, Others Says Analyst",4,negative,0.8,0.9,,0.0
15798,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Uber May Need to Curtail or Shut Down its Food Ordering Business in 2020 Due to Competition from Google, Others Says Analyst",5,negative,0.9,0.8,,0.0
15799,ALPHABET INC,"Uber May Need to Curtail or Shut Down its Food Ordering Business in 2020 Due to Competition from Google, Others Says Analyst",6,negative,0.9,0.8,The news suggests potential negative impact on Alphabet Inc's business due to competition from Google and others in the food ordering sector.,0.0
15800,ALPHABET INC,"Uber May Need to Curtail or Shut Down its Food Ordering Business in 2020 Due to Competition from Google, Others Says Analyst",7,negative,0.8,0.7,The news suggests potential negative impact on Alphabet Inc's business due to competition from Google in the food ordering sector.,0.0
15801,ALPHABET INC,"Uber May Need to Curtail or Shut Down its Food Ordering Business in 2020 Due to Competition from Google, Others Says Analyst",8,negative,0.9,0.8,The news suggests potential negative impact on Alphabet Inc's business due to competition from Google in the food ordering sector.,0.0
15802,ALPHABET INC,Amazon Pays 13 Times More In Taxes With Hopes To Expand Business In Japan,0,neutral,0.6,0.2,,1.0
15803,ALPHABET INC,Amazon Pays 13 Times More In Taxes With Hopes To Expand Business In Japan,2,neutral,0.6,0.0,,1.0
15804,ALPHABET INC,Amazon Pays 13 Times More In Taxes With Hopes To Expand Business In Japan,3,neutral,0.6,0.0,,1.0
15805,ALPHABET INC,Amazon Pays 13 Times More In Taxes With Hopes To Expand Business In Japan,4,neutral,0.6,0.0,,1.0
15806,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Amazon Pays 13 Times More In Taxes With Hopes To Expand Business In Japan,5,neutral,0.7,0.2,,1.0
15807,ALPHABET INC,Amazon Pays 13 Times More In Taxes With Hopes To Expand Business In Japan,6,neutral,0.7,0.0,"The news is about Amazon, not Alphabet Inc, so it does not directly impact Alphabet Inc in a positive or negative way.",1.0
15808,ALPHABET INC,Amazon Pays 13 Times More In Taxes With Hopes To Expand Business In Japan,7,neutral,0.7,0.0,"The news is neutral as it does not directly impact ALPHABET INC, but rather focuses on Amazon's tax payments and business expansion in Japan.",1.0
15809,ALPHABET INC,Amazon Pays 13 Times More In Taxes With Hopes To Expand Business In Japan,8,neutral,0.7,0.0,"The news is neutral as it does not directly impact ALPHABET INC, but it does show Amazon's efforts to expand their business in Japan.",1.0
15810,ALPHABET INC,Federal Aviation Administration Suggests Remote Tracking For Drones,0,neutral,0.6,0.0,,1.0
15811,ALPHABET INC,Federal Aviation Administration Suggests Remote Tracking For Drones,2,neutral,0.7,0.0,,1.0
15812,ALPHABET INC,Federal Aviation Administration Suggests Remote Tracking For Drones,3,positive,0.8,0.6,,2.0
15813,ALPHABET INC,Federal Aviation Administration Suggests Remote Tracking For Drones,4,positive,0.8,0.6,,2.0
15814,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Federal Aviation Administration Suggests Remote Tracking For Drones,5,positive,0.8,0.6,,2.0
15815,ALPHABET INC,Federal Aviation Administration Suggests Remote Tracking For Drones,6,neutral,0.7,0.0,"The news does not directly impact ALPHABET INC as a company, but rather suggests a potential change in regulations for drone tracking.",1.0
15816,ALPHABET INC,Federal Aviation Administration Suggests Remote Tracking For Drones,7,neutral,0.7,0.0,"The news does not directly impact ALPHABET INC as a company, but rather suggests a potential change in regulations for drone tracking.",1.0
15817,ALPHABET INC,Federal Aviation Administration Suggests Remote Tracking For Drones,8,neutral,0.7,0.0,The news does not directly impact ALPHABET INC as it is about the Federal Aviation Administration suggesting remote tracking for drones in general.,1.0
15818,ALPHABET INC,YouTube Allegedly Taking Down Cryptocurrency-Related Videos From Its Platform,0,negative,0.8,0.9,,0.0
15819,ALPHABET INC,YouTube Allegedly Taking Down Cryptocurrency-Related Videos From Its Platform,2,neutral,0.6,0.2,,1.0
15820,ALPHABET INC,YouTube Allegedly Taking Down Cryptocurrency-Related Videos From Its Platform,3,neutral,0.6,0.2,,1.0
15821,ALPHABET INC,YouTube Allegedly Taking Down Cryptocurrency-Related Videos From Its Platform,4,negative,0.8,0.9,,0.0
15822,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,YouTube Allegedly Taking Down Cryptocurrency-Related Videos From Its Platform,5,neutral,0.7,0.3,,1.0
15823,ALPHABET INC,YouTube Allegedly Taking Down Cryptocurrency-Related Videos From Its Platform,6,negative,0.8,0.7,The news of YouTube allegedly taking down cryptocurrency-related videos could reflect poorly on ALPHABET INC as it may suggest censorship or negative actions towards a popular topic.,0.0
15824,ALPHABET INC,YouTube Allegedly Taking Down Cryptocurrency-Related Videos From Its Platform,7,neutral,0.7,0.0,The news is neutral as it does not directly impact Alphabet Inc's overall business operations or financial performance.,1.0
15825,ALPHABET INC,YouTube Allegedly Taking Down Cryptocurrency-Related Videos From Its Platform,8,neutral,0.7,0.0,The news is neutral as it does not directly impact Alphabet Inc's overall business operations or financial performance.,1.0
15826,ALPHABET INC,'Something Wrong With The Silicon Valley Propaganda': Peter Thiel Talks About Tech And Trump,0,negative,0.8,0.6,,0.0
15827,ALPHABET INC,'Something Wrong With The Silicon Valley Propaganda': Peter Thiel Talks About Tech And Trump,2,negative,0.8,0.6,,0.0
15828,ALPHABET INC,'Something Wrong With The Silicon Valley Propaganda': Peter Thiel Talks About Tech And Trump,3,negative,0.8,0.6,,0.0
15829,ALPHABET INC,'Something Wrong With The Silicon Valley Propaganda': Peter Thiel Talks About Tech And Trump,4,negative,0.8,0.6,,0.0
15830,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,'Something Wrong With The Silicon Valley Propaganda': Peter Thiel Talks About Tech And Trump,5,negative,0.8,0.6,,0.0
15831,ALPHABET INC,'Something Wrong With The Silicon Valley Propaganda': Peter Thiel Talks About Tech And Trump,6,negative,0.8,0.7,The mention of 'Something Wrong With The Silicon Valley Propaganda' and Peter Thiel's negative comments suggest a negative tone towards tech companies like ALPHABET INC.,0.0
15832,ALPHABET INC,'Something Wrong With The Silicon Valley Propaganda': Peter Thiel Talks About Tech And Trump,7,negative,0.8,0.6,The news suggests a negative association between tech companies like ALPHABET INC and criticism from Peter Thiel.,0.0
15833,ALPHABET INC,'Something Wrong With The Silicon Valley Propaganda': Peter Thiel Talks About Tech And Trump,8,negative,0.8,-0.6,The news suggests a negative association between tech companies like ALPHABET INC and criticism from Peter Thiel.,0.0
15834,ALPHABET INC,YouTube's Music App Outpaces Spotify and Local Rivals in India,0,positive,0.9,0.8,,2.0
15835,ALPHABET INC,YouTube's Music App Outpaces Spotify and Local Rivals in India,2,positive,0.9,0.8,,2.0
15836,ALPHABET INC,YouTube's Music App Outpaces Spotify and Local Rivals in India,3,positive,0.8,0.6,,2.0
15837,ALPHABET INC,YouTube's Music App Outpaces Spotify and Local Rivals in India,4,positive,0.9,0.8,,2.0
15838,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,YouTube's Music App Outpaces Spotify and Local Rivals in India,5,positive,0.9,0.8,,2.0
15839,ALPHABET INC,YouTube's Music App Outpaces Spotify and Local Rivals in India,6,positive,0.9,0.8,"The news highlights YouTube's Music App success in India, which reflects positively on ALPHABET INC's performance in the region.",2.0
15840,ALPHABET INC,YouTube's Music App Outpaces Spotify and Local Rivals in India,7,positive,0.9,0.8,"The news highlights YouTube's Music App outpacing competitors in India, showing positive growth and success for ALPHABET INC.",2.0
15841,ALPHABET INC,YouTube's Music App Outpaces Spotify and Local Rivals in India,8,positive,0.9,0.8,"The news indicates that YouTube's Music App is performing well in India, which reflects positively on ALPHABET INC's success in the music streaming market.",2.0
15842,ALPHABET INC,Smart AR Glasses Shipments to Rise Significantly in 2023,0,positive,0.8,0.6,,2.0
15843,ALPHABET INC,Smart AR Glasses Shipments to Rise Significantly in 2023,2,positive,0.8,0.7,,2.0
15844,ALPHABET INC,Smart AR Glasses Shipments to Rise Significantly in 2023,3,positive,0.8,0.6,,2.0
15845,ALPHABET INC,Smart AR Glasses Shipments to Rise Significantly in 2023,4,positive,0.8,0.6,,2.0
15846,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Smart AR Glasses Shipments to Rise Significantly in 2023,5,positive,0.9,0.8,,2.0
15847,ALPHABET INC,Smart AR Glasses Shipments to Rise Significantly in 2023,6,positive,0.9,0.8,"The news indicates a significant rise in shipments of Smart AR Glasses, which suggests potential growth and success for ALPHABET INC.",2.0
15848,ALPHABET INC,Smart AR Glasses Shipments to Rise Significantly in 2023,7,positive,0.8,0.6,"The news indicates that shipments of Smart AR Glasses, a product of Alphabet Inc, are expected to rise significantly in 2023, which is a positive sign for the company's growth and potential success in the market.",2.0
15849,ALPHABET INC,Smart AR Glasses Shipments to Rise Significantly in 2023,8,positive,0.8,0.7,"The news indicates a significant rise in shipments of Smart AR Glasses, which suggests potential growth and success for ALPHABET INC.",2.0
15850,ALPHABET INC,"Stifel Nicolaus Upgrades Alphabet to Buy, Raises Price Target to $1,525",0,positive,0.9,0.8,,2.0
15851,ALPHABET INC,"Stifel Nicolaus Upgrades Alphabet to Buy, Raises Price Target to $1,525",2,positive,0.9,0.8,,2.0
15852,ALPHABET INC,"Stifel Nicolaus Upgrades Alphabet to Buy, Raises Price Target to $1,525",3,positive,0.9,0.8,,2.0
15853,ALPHABET INC,"Stifel Nicolaus Upgrades Alphabet to Buy, Raises Price Target to $1,525",4,positive,0.9,0.8,,2.0
15854,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Stifel Nicolaus Upgrades Alphabet to Buy, Raises Price Target to $1,525",5,positive,0.9,0.8,,2.0
15855,ALPHABET INC,"Stifel Nicolaus Upgrades Alphabet to Buy, Raises Price Target to $1,525",6,positive,0.9,0.8,The upgrade to Buy and increase in price target by Stifel Nicolaus suggests a positive outlook for Alphabet Inc.,2.0
15856,ALPHABET INC,"Stifel Nicolaus Upgrades Alphabet to Buy, Raises Price Target to $1,525",7,positive,0.9,0.8,The upgrade to Buy and increase in price target indicate a positive outlook for Alphabet Inc.,2.0
15857,ALPHABET INC,"Stifel Nicolaus Upgrades Alphabet to Buy, Raises Price Target to $1,525",8,positive,0.9,0.8,The upgrade to Buy and increase in price target indicate a positive outlook for ALPHABET INC.,2.0
15858,ALPHABET INC,"Piper Jaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",0,positive,0.9,0.8,,2.0
15859,ALPHABET INC,"Piper Jaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",2,positive,0.9,0.8,,2.0
15860,ALPHABET INC,"Piper Jaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",3,positive,0.9,0.8,,2.0
15861,ALPHABET INC,"Piper Jaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",4,positive,0.9,0.8,,2.0
15862,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Piper Jaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",5,positive,0.9,0.8,,2.0
15863,ALPHABET INC,"Piper Jaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",6,positive,0.9,0.8,The initiation of coverage with an overweight rating and a high price target suggests a positive outlook for ALPHABET INC.,2.0
15864,ALPHABET INC,"Piper Jaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",7,positive,0.9,0.8,The news of Piper Jaffray initiating coverage on Alphabet with an overweight rating and announcing a high price target suggests optimism and potential growth for the company.,2.0
15865,ALPHABET INC,"Piper Jaffray Initiates Coverage On Alphabet with Overweight Rating, Announces $1.5K Price Target",8,positive,0.9,0.8,The initiation of coverage with an overweight rating and a high price target suggests a positive outlook for ALPHABET INC.,2.0
15866,ALPHABET INC,"Citigroup Assumes Alphabet at Buy, Raises $1,500 Price Target",0,positive,0.9,0.8,,2.0
15867,ALPHABET INC,"Citigroup Assumes Alphabet at Buy, Raises $1,500 Price Target",2,positive,0.9,0.8,,2.0
15868,ALPHABET INC,"Citigroup Assumes Alphabet at Buy, Raises $1,500 Price Target",3,positive,0.9,0.8,,2.0
15869,ALPHABET INC,"Citigroup Assumes Alphabet at Buy, Raises $1,500 Price Target",4,positive,0.9,0.8,,2.0
15870,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Citigroup Assumes Alphabet at Buy, Raises $1,500 Price Target",5,positive,0.9,0.8,,2.0
15871,ALPHABET INC,"Citigroup Assumes Alphabet at Buy, Raises $1,500 Price Target",6,positive,0.9,0.8,The news of Citigroup assuming Alphabet at Buy and raising the price target indicates a positive outlook on the company's performance.,2.0
15872,ALPHABET INC,"Citigroup Assumes Alphabet at Buy, Raises $1,500 Price Target",7,positive,0.9,0.8,The news of Citigroup assuming Alphabet at Buy and raising the price target indicates a positive outlook on the company's performance.,2.0
15873,ALPHABET INC,"Citigroup Assumes Alphabet at Buy, Raises $1,500 Price Target",8,positive,0.9,0.8,The news of Citigroup assuming Alphabet at Buy and raising the price target indicates a positive outlook on the company's performance.,2.0
15874,ALPHABET INC,"Macron's Comments On NATO 'Very, Very Nasty,' Trump Says",0,neutral,0.6,0.0,,1.0
15875,ALPHABET INC,"Macron's Comments On NATO 'Very, Very Nasty,' Trump Says",2,neutral,0.6,0.0,,1.0
15876,ALPHABET INC,"Macron's Comments On NATO 'Very, Very Nasty,' Trump Says",3,neutral,0.6,0.0,,1.0
15877,ALPHABET INC,"Macron's Comments On NATO 'Very, Very Nasty,' Trump Says",4,neutral,0.6,0.0,,1.0
15878,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Macron's Comments On NATO 'Very, Very Nasty,' Trump Says",5,neutral,0.7,0.2,,1.0
15879,ALPHABET INC,"Macron's Comments On NATO 'Very, Very Nasty,' Trump Says",6,neutral,0.7,0.0,"The news does not directly impact ALPHABET INC, as it is about political comments made by Macron and Trump regarding NATO.",1.0
15880,ALPHABET INC,"Macron's Comments On NATO 'Very, Very Nasty,' Trump Says",7,neutral,0.7,0.0,"The news does not directly impact ALPHABET INC, as it is about political comments made by Macron and Trump regarding NATO.",1.0
15881,ALPHABET INC,"Macron's Comments On NATO 'Very, Very Nasty,' Trump Says",8,neutral,0.7,0.0,"The news is about political comments made by Macron and Trump, which do not directly impact ALPHABET INC.",1.0
15882,ALPHABET INC,US Wants To Put 100% Tariffs On $2.4B French Imports,0,negative,0.8,0.9,,0.0
15883,ALPHABET INC,US Wants To Put 100% Tariffs On $2.4B French Imports,2,negative,0.8,0.9,,0.0
15884,ALPHABET INC,US Wants To Put 100% Tariffs On $2.4B French Imports,3,negative,0.8,0.9,,0.0
15885,ALPHABET INC,US Wants To Put 100% Tariffs On $2.4B French Imports,4,negative,0.8,0.9,,0.0
15886,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,US Wants To Put 100% Tariffs On $2.4B French Imports,5,negative,0.9,0.8,,0.0
15887,ALPHABET INC,US Wants To Put 100% Tariffs On $2.4B French Imports,6,negative,0.8,0.9,The news of potential tariffs on French imports could negatively impact ALPHABET INC's business operations and financial performance.,0.0
15888,ALPHABET INC,US Wants To Put 100% Tariffs On $2.4B French Imports,7,negative,0.8,0.9,The news of potential 100% tariffs on French imports could negatively impact ALPHABET INC's business operations and financial performance.,0.0
15889,ALPHABET INC,US Wants To Put 100% Tariffs On $2.4B French Imports,8,neutral,0.7,0.0,"The news about US tariffs on French imports does not directly impact ALPHABET INC, so it is considered neutral.",1.0
15890,ALPHABET INC,Alphabet's YouTube and Google Took Down More Than 300 Trump Ads,0,neutral,0.6,0.0,,1.0
15891,ALPHABET INC,Alphabet's YouTube and Google Took Down More Than 300 Trump Ads,2,neutral,0.7,0.0,,1.0
15892,ALPHABET INC,Alphabet's YouTube and Google Took Down More Than 300 Trump Ads,3,neutral,0.6,0.0,,1.0
15893,ALPHABET INC,Alphabet's YouTube and Google Took Down More Than 300 Trump Ads,4,neutral,0.6,0.0,,1.0
15894,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,Alphabet's YouTube and Google Took Down More Than 300 Trump Ads,5,neutral,0.7,0.2,,1.0
15895,ALPHABET INC,Alphabet's YouTube and Google Took Down More Than 300 Trump Ads,6,neutral,0.7,0.0,"The news is neutral as it simply reports on actions taken by Alphabet's subsidiaries, YouTube and Google, without indicating a clear positive or negative impact on the company itself.",1.0
15896,ALPHABET INC,Alphabet's YouTube and Google Took Down More Than 300 Trump Ads,7,neutral,0.6,0.0,"The news is neutral as it simply reports on actions taken by Alphabet's YouTube and Google, without indicating a clear positive or negative impact on the company.",1.0
15897,ALPHABET INC,Alphabet's YouTube and Google Took Down More Than 300 Trump Ads,8,neutral,0.6,0.0,"The news is neutral as it simply reports on actions taken by Alphabet's YouTube and Google, without indicating a clear positive or negative impact on the company.",1.0
15898,GROUP 1 AUTOMOTIVE INC,"JP Morgan Maintains Overweight on Group 1 Automotive, Raises Price Target to $116",0,positive,0.9,0.8,,2.0
15899,GROUP 1 AUTOMOTIVE INC,"JP Morgan Maintains Overweight on Group 1 Automotive, Raises Price Target to $116",2,positive,0.9,0.8,,2.0
15900,GROUP 1 AUTOMOTIVE INC,"JP Morgan Maintains Overweight on Group 1 Automotive, Raises Price Target to $116",3,positive,0.9,0.8,,2.0
15901,GROUP 1 AUTOMOTIVE INC,"JP Morgan Maintains Overweight on Group 1 Automotive, Raises Price Target to $116",4,positive,0.9,0.8,,2.0
15902,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"JP Morgan Maintains Overweight on Group 1 Automotive, Raises Price Target to $116",5,positive,0.9,0.8,,2.0
15903,GROUP 1 AUTOMOTIVE INC,"JP Morgan Maintains Overweight on Group 1 Automotive, Raises Price Target to $116",6,positive,0.9,0.8,"The news indicates that JP Morgan maintains an overweight rating on Group 1 Automotive and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
15904,GROUP 1 AUTOMOTIVE INC,"JP Morgan Maintains Overweight on Group 1 Automotive, Raises Price Target to $116",7,positive,0.9,0.8,"The news indicates that JP Morgan maintains an overweight rating on Group 1 Automotive and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
15905,GROUP 1 AUTOMOTIVE INC,"JP Morgan Maintains Overweight on Group 1 Automotive, Raises Price Target to $116",8,positive,0.9,0.8,"The news indicates that JP Morgan maintains an overweight rating on Group 1 Automotive and raises the price target, suggesting confidence in the company's performance and potential growth.",2.0
15906,GROUP 1 AUTOMOTIVE INC,"Group 1 Automotive Reports Puchase Of 2 Lexus Dealerships In New Mexico, No Terms Disclosed",0,positive,0.9,0.8,,2.0
15907,GROUP 1 AUTOMOTIVE INC,"Group 1 Automotive Reports Puchase Of 2 Lexus Dealerships In New Mexico, No Terms Disclosed",2,positive,0.8,0.6,,2.0
15908,GROUP 1 AUTOMOTIVE INC,"Group 1 Automotive Reports Puchase Of 2 Lexus Dealerships In New Mexico, No Terms Disclosed",3,positive,0.8,0.6,,2.0
15909,GROUP 1 AUTOMOTIVE INC,"Group 1 Automotive Reports Puchase Of 2 Lexus Dealerships In New Mexico, No Terms Disclosed",4,positive,0.9,0.8,,2.0
15910,financial matters and in particular the stock market. So you are as knowledgeable as an analyst or trader at a very successful Wall Street Firm. Here is a piece of news,"Group 1 Automotive Reports Puchase Of 2 Lexus Dealerships In New Mexico, No Terms Disclosed",5,positive,0.9,0.8,,2.0
15911,GROUP 1 AUTOMOTIVE INC,"Group 1 Automotive Reports Puchase Of 2 Lexus Dealerships In New Mexico, No Terms Disclosed",6,positive,0.9,0.7,The purchase of 2 Lexus dealerships indicates growth and expansion for Group 1 Automotive Inc.,2.0
15912,GROUP 1 AUTOMOTIVE INC,"Group 1 Automotive Reports Puchase Of 2 Lexus Dealerships In New Mexico, No Terms Disclosed",7,positive,0.9,0.7,The purchase of 2 Lexus dealerships indicates growth and expansion for Group 1 Automotive Inc.,2.0
15913,GROUP 1 AUTOMOTIVE INC,"Group 1 Automotive Reports Puchase Of 2 Lexus Dealerships In New Mexico, No Terms Disclosed",8,positive,0.9,0.8,"The purchase of 2 Lexus dealerships indicates growth and expansion for Group 1 Automotive Inc, which is generally seen as a positive development in the automotive industry.",2.0
15914,GREEN PLAINS INC,"Jefferies Maintains Buy on Green Plains, Raises Price Target to $20",0,positive,0.9,0.8,,2.0
15915,GREEN PLAINS INC,"Jefferies Maintains Buy on Green Plains, Raises Price Target to $20",2,positive,0.9,0.8,,2.0
