"prompt","model","W","V","coef","t","lci","uci"
8,"gpt-5-nano","Democrat","Banking, Finance & Domestic Commerce",-0.01155762927,-1.85572427534,-0.02376447348,0.00064921493
9,"gpt-5-nano","Democrat","Banking, Finance & Domestic Commerce",-0.01168974513,-1.8938413693,-0.02378763243,0.00040814217
10,"gpt-5-nano","Democrat","Banking, Finance & Domestic Commerce",-0.00870626798,-1.54842532744,-0.01972647759,0.00231394163
11,"gpt-5-nano","Democrat","Banking, Finance & Domestic Commerce",-0.01256605793,-2.10601531241,-0.02426066472,-0.00087145114
12,"gpt-5-nano","Democrat","Banking, Finance & Domestic Commerce",-0.00994715366,-1.60837291955,-0.02206875971,0.0021744524
1,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.01199138355,1.47828401538,-0.0039072392,0.02789000631
2,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.01073666371,1.31552933257,-0.00525953923,0.02673286665
3,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.01696201234,2.08448712863,0.00101327712,0.03291074755
4,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.00719903354,0.888850635,-0.00867522689,0.02307329397
5,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.01187297668,1.43981109543,-0.00428928707,0.02803524043
6,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.01376270779,1.70232526807,-0.00208291943,0.029608335
7,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.01259332944,1.55317708732,-0.00329827259,0.02848493147
8,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.0167428543,2.04021600691,0.00065858121,0.03282712739
9,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.01759423185,2.12245563136,0.00134698491,0.03384147879
10,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.01125600448,1.41614804158,-0.0043224257,0.02683443466
11,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.01197462354,1.41159224996,-0.00465187102,0.02860111811
12,"gpt-5-mini","DW1","Banking, Finance & Domestic Commerce",0.00822811848,0.92700955613,-0.00916848307,0.02562472002
1,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.02163963219,2.66470649443,0.00572309511,0.03755616928
2,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.01554404334,1.92625635592,-0.00027200577,0.03136009246
3,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.012927389,1.58390938934,-0.00306924378,0.02892402179
4,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.01354358772,1.68305840843,-0.00222826192,0.02931543735
5,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.01883355752,2.31308677926,0.00287518762,0.03479192742
6,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.01463597415,1.82222960397,-0.00110626939,0.03037821769
7,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.01765291977,2.16322975512,0.00165873936,0.03364710017
8,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.01783117648,2.12793398062,0.00140751671,0.03425483626
9,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.01712277263,2.10081398079,0.00114800381,0.03309754145
10,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.01081440623,1.44780229314,-0.00382560838,0.02545442083
11,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.01632536811,2.06294206068,0.00081493079,0.03183580543
12,"gpt-5-nano","DW1","Banking, Finance & Domestic Commerce",0.00966785511,1.19826496666,-0.00614554873,0.02548125895
1,"gpt-5-mini","Senate","Defense",-0.00644085427,-1.27340265972,-0.0163543269,0.00347261835
2,"gpt-5-mini","Senate","Defense",-0.00861395198,-1.68969636781,-0.01860570906,0.0013778051
3,"gpt-5-mini","Senate","Defense",-0.01257954809,-2.48660328008,-0.02249486567,-0.00266423052
4,"gpt-5-mini","Senate","Defense",-0.0095736498,-1.9215216515,-0.01933883188,0.00019153229
5,"gpt-5-mini","Senate","Defense",-0.00717281153,-1.41553037705,-0.01710439088,0.00275876782
6,"gpt-5-mini","Senate","Defense",-0.01214037374,-2.40240506185,-0.02204490469,-0.00223584279
7,"gpt-5-mini","Senate","Defense",-0.00993147503,-1.94189890391,-0.01995534051,9.239044e-05
8,"gpt-5-mini","Senate","Defense",-0.00847730764,-1.63937055372,-0.01861242787,0.00165781259
9,"gpt-5-mini","Senate","Defense",-0.00681170646,-1.33547327081,-0.01680868627,0.00318527336
10,"gpt-5-mini","Senate","Defense",-0.01349679285,-2.30255095527,-0.02498545409,-0.00200813162
11,"gpt-5-mini","Senate","Defense",-0.01129445382,-2.00437803384,-0.02233863926,-0.00025026837
12,"gpt-5-mini","Senate","Defense",-0.01969396934,-3.16557479167,-0.03188748021,-0.00750045847
1,"gpt-5-nano","Senate","Defense",-0.00582932697,-1.25803091987,-0.0149111951,0.00325254116
2,"gpt-5-nano","Senate","Defense",-0.00412792479,-0.88463247677,-0.01327362554,0.00501777597
3,"gpt-5-nano","Senate","Defense",-0.0009984091,-0.21873122864,-0.00994475792,0.00794793973
4,"gpt-5-nano","Senate","Defense",-0.00410843056,-0.91436972466,-0.01291490755,0.00469804642
5,"gpt-5-nano","Senate","Defense",-0.00255341983,-0.56378547938,-0.01143021976,0.0063233801
6,"gpt-5-nano","Senate","Defense",-0.00453457797,-0.98555445349,-0.01355245565,0.00448329971
7,"gpt-5-nano","Senate","Defense",-0.00471349059,-1.00834734744,-0.0138752857,0.00444830452
8,"gpt-5-nano","Senate","Defense",-0.00260543522,-0.54620343964,-0.01195462423,0.00674375379
9,"gpt-5-nano","Senate","Defense",-0.00354235898,-0.76048554154,-0.01267191589,0.00558719792
10,"gpt-5-nano","Senate","Defense",-0.00340571464,-0.71853038295,-0.01269561832,0.00588418903
11,"gpt-5-nano","Senate","Defense",-0.00486316187,-1.0832209209,-0.01366249536,0.00393617161
12,"gpt-5-nano","Senate","Defense",-0.01097570941,-2.08093751874,-0.02131335529,-0.00063806354
1,"gpt-5-mini","Democrat","Defense",-0.00528797913,-1.06994528248,-0.01497468817,0.00439872991
2,"gpt-5-mini","Democrat","Defense",-0.00481637568,-0.96234207857,-0.0146256972,0.00499294585
3,"gpt-5-mini","Democrat","Defense",-0.00440664927,-0.87782460671,-0.01424560093,0.00543230238
4,"gpt-5-mini","Democrat","Defense",-0.00393839053,-0.80278314345,-0.01355381862,0.00567703757
5,"gpt-5-mini","Democrat","Defense",-0.00362398823,-0.73239490988,-0.01332215285,0.0060741764
6,"gpt-5-mini","Democrat","Defense",-0.00573951435,-1.14355627864,-0.01557658282,0.00409755412
7,"gpt-5-mini","Democrat","Defense",-0.00458057395,-0.90961218401,-0.01445045051,0.00528930261
8,"gpt-5-mini","Democrat","Defense",-0.00392668406,-0.77551779713,-0.01385058183,0.00599721371
9,"gpt-5-mini","Democrat","Defense",-0.00580975316,-1.1641894585,-0.01559072727,0.00397122095
10,"gpt-5-mini","Democrat","Defense",-0.00285805071,-0.49721950381,-0.01412405376,0.00840795235
11,"gpt-5-mini","Democrat","Defense",-0.00231453609,-0.41989941986,-0.01311809323,0.00848902105
12,"gpt-5-mini","Democrat","Defense",-0.00442504515,-0.71966238259,-0.01647643111,0.0076263408
1,"gpt-5-nano","Democrat","Defense",-0.00168907619,-0.37423669596,-0.0105351582,0.00715700582
2,"gpt-5-nano","Democrat","Defense",-0.00403204228,-0.88858964132,-0.01292552615,0.0048614416
3,"gpt-5-nano","Democrat","Defense",-0.00088132985,-0.20184816047,-0.00943912285,0.00767646314
4,"gpt-5-nano","Democrat","Defense",-0.00028931701,-0.06660788843,-0.00880258677,0.00822395274
5,"gpt-5-nano","Democrat","Defense",4.180882e-05,0.0096127796,-0.00848265323,0.00856627086
6,"gpt-5-nano","Democrat","Defense",-0.00325774299,-0.72769426035,-0.01203211334,0.00551662735
7,"gpt-5-nano","Democrat","Defense",-0.00378787879,-0.83213734138,-0.01270961037,0.0051338528
8,"gpt-5-nano","Democrat","Defense",-0.00314235066,-0.68256656793,-0.01216549127,0.00588078995
9,"gpt-5-nano","Democrat","Defense",-0.00553047027,-1.21983970003,-0.01441649237,0.00335555184
10,"gpt-5-nano","Democrat","Defense",-0.00045989698,-0.10074900728,-0.00940670001,0.00848690605
11,"gpt-5-nano","Democrat","Defense",-0.00413907285,-0.9435427714,-0.01273691701,0.00445877132
12,"gpt-5-nano","Democrat","Defense",-0.00632818249,-1.21523126366,-0.0165344783,0.00387811333
1,"gpt-5-mini","DW1","Defense",0.0225637159,3.79953276441,0.01092437147,0.03420306033
2,"gpt-5-mini","DW1","Defense",0.02388043899,3.97369739498,0.01210178659,0.03565909139
3,"gpt-5-mini","DW1","Defense",0.02094825422,3.43126307979,0.00898244954,0.0329140589
4,"gpt-5-mini","DW1","Defense",0.0203898215,3.45067260551,0.00880850958,0.03197113342
5,"gpt-5-mini","DW1","Defense",0.02017366908,3.41455698824,0.00859393415,0.03175340402
6,"gpt-5-mini","DW1","Defense",0.0236110088,3.8981465009,0.0117395394,0.0354824782
7,"gpt-5-mini","DW1","Defense",0.02200905448,3.61536951521,0.0100775067,0.03394060226
8,"gpt-5-mini","DW1","Defense",0.02104477369,3.45840367193,0.00911817332,0.03297137405
9,"gpt-5-mini","DW1","Defense",0.02214030243,3.70568597753,0.01043013713,0.03385046774
10,"gpt-5-mini","DW1","Defense",0.02629868316,3.85446017617,0.01292600074,0.03967136557
11,"gpt-5-mini","DW1","Defense",0.0240260704,3.61853844505,0.01101246466,0.03703967614
12,"gpt-5-mini","DW1","Defense",0.03110091567,4.22111948592,0.01666003694,0.04554179441
1,"gpt-5-nano","DW1","Defense",0.01501513937,2.79505597233,0.00448614364,0.0255441351
2,"gpt-5-nano","DW1","Defense",0.01773142879,3.22656226183,0.00696053426,0.02850232333
3,"gpt-5-nano","DW1","Defense",0.01259850263,2.38486281054,0.00224461087,0.0229523944
4,"gpt-5-nano","DW1","Defense",0.01487093453,2.88101526335,0.00475418976,0.0249876793
5,"gpt-5-nano","DW1","Defense",0.01130189528,2.18102467403,0.0011455188,0.02145827175
6,"gpt-5-nano","DW1","Defense",0.0156358185,2.91505629953,0.00512293711,0.02614869989
7,"gpt-5-nano","DW1","Defense",0.01826466879,3.32209614779,0.00748891414,0.02904042344
8,"gpt-5-nano","DW1","Defense",0.01785338703,3.20449616277,0.00693373108,0.02877304298
9,"gpt-5-nano","DW1","Defense",0.01792815901,3.2547185816,0.00713197338,0.02872434463
10,"gpt-5-nano","DW1","Defense",0.01547077425,2.82005268233,0.00471843599,0.0262231125
11,"gpt-5-nano","DW1","Defense",0.01730717592,3.29339145104,0.00700732485,0.027607027
12,"gpt-5-nano","DW1","Defense",0.02455571365,3.94067258241,0.01234249031,0.03676893699
1,"gpt-5-mini","Senate","Government Operations",-0.01481403874,-2.09171664933,-0.02869497353,-0.00093310396
2,"gpt-5-mini","Senate","Government Operations",-0.01537683049,-2.16751593565,-0.0292812422,-0.00147241878
3,"gpt-5-mini","Senate","Government Operations",-0.0104645635,-1.46685302958,-0.02444699198,0.00351786498
4,"gpt-5-mini","Senate","Government Operations",-0.01438133167,-1.99090418318,-0.02853916626,-0.00022349707
5,"gpt-5-mini","Senate","Government Operations",-0.01346071468,-1.88694852966,-0.02744229159,0.00052086222
6,"gpt-5-mini","Senate","Government Operations",-0.01414712382,-1.977524347,-0.02816862157,-0.00012562608
7,"gpt-5-mini","Senate","Government Operations",-0.01474571657,-2.07543437617,-0.02867102962,-0.00082040352
8,"gpt-5-mini","Senate","Government Operations",-0.01803465066,-2.53778455315,-0.03196304569,-0.00410625563
9,"gpt-5-mini","Senate","Government Operations",-0.01053288567,-1.48109608162,-0.02447126335,0.00340549201
10,"gpt-5-mini","Senate","Government Operations",-0.01274178437,-1.80114580144,-0.02660709081,0.00112352206
11,"gpt-5-mini","Senate","Government Operations",-0.01711084623,-2.53354749313,-0.03034787551,-0.00387381695
12,"gpt-5-mini","Senate","Government Operations",-0.01189914428,-1.61994355669,-0.0262958769,0.00249758833
1,"gpt-5-nano","Senate","Government Operations",-0.01254028248,-2.0004012587,-0.0248270684,-0.00025349656
2,"gpt-5-nano","Senate","Government Operations",-0.0160536773,-2.54768623852,-0.02840395373,-0.00370340086
3,"gpt-5-nano","Senate","Government Operations",-0.01572509339,-2.46760515047,-0.02821518594,-0.00323500084
4,"gpt-5-nano","Senate","Government Operations",-0.01453118773,-2.28081029109,-0.02701824319,-0.00204413227
5,"gpt-5-nano","Senate","Government Operations",-0.0118147925,-1.83514057402,-0.02443320883,0.00080362383
6,"gpt-5-nano","Senate","Government Operations",-0.00587778536,-0.90771817312,-0.01856922192,0.0068136512
7,"gpt-5-nano","Senate","Government Operations",-0.01000279987,-1.56653708944,-0.02251774613,0.00251214639
8,"gpt-5-nano","Senate","Government Operations",-0.01184084639,-1.87669611443,-0.02420706397,0.00052537118
9,"gpt-5-nano","Senate","Government Operations",-0.00717253436,-1.10417550112,-0.01990412368,0.00555905496
10,"gpt-5-nano","Senate","Government Operations",-0.00463477458,-0.60687633302,-0.01960321339,0.01033366423
11,"gpt-5-nano","Senate","Government Operations",-0.00723411208,-0.97776170861,-0.02173519043,0.00726696626
12,"gpt-5-nano","Senate","Government Operations",-0.00756907087,-0.97270726128,-0.0228204285,0.00768228675
1,"gpt-5-mini","Democrat","Government Operations",-0.00358552412,-0.52112616503,-0.01707073864,0.00989969041
2,"gpt-5-mini","Democrat","Government Operations",-0.00869790621,-1.25704723075,-0.02225951512,0.00486370269
3,"gpt-5-mini","Democrat","Government Operations",-0.00902903204,-1.30546108612,-0.02258483834,0.00452677426
4,"gpt-5-mini","Democrat","Government Operations",-0.00334637768,-0.47769517246,-0.01707643006,0.0103836747
5,"gpt-5-mini","Democrat","Government Operations",-0.00637166366,-0.91958931746,-0.01995189023,0.00720856292
6,"gpt-5-mini","Democrat","Government Operations",-0.00413238344,-0.59518435421,-0.01774047419,0.00947570732
7,"gpt-5-mini","Democrat","Government Operations",-0.00376781056,-0.54595247142,-0.01729421327,0.00975859216
8,"gpt-5-mini","Democrat","Government Operations",-0.00370593351,-0.53476532373,-0.01728851989,0.00987665287
9,"gpt-5-mini","Democrat","Government Operations",-0.00717439294,-1.04160301435,-0.02067430756,0.00632552169
10,"gpt-5-mini","Democrat","Government Operations",0.00253695899,0.3716257201,-0.01084303057,0.01591694856
11,"gpt-5-mini","Democrat","Government Operations",0.0016322162,0.24827385789,-0.01125309117,0.01451752357
12,"gpt-5-mini","Democrat","Government Operations",0.00335473945,0.47464395542,-0.01049810418,0.01720758308
1,"gpt-5-nano","Democrat","Government Operations",-0.01586226503,-2.56608839267,-0.02797777449,-0.00374675558
2,"gpt-5-nano","Democrat","Government Operations",-0.0106344906,-1.71032711256,-0.02282117607,0.00155219487
3,"gpt-5-nano","Democrat","Government Operations",-0.01435213058,-2.2787459678,-0.0266964899,-0.00200777125
4,"gpt-5-nano","Democrat","Government Operations",-0.02270553214,-3.58808490673,-0.03510825571,-0.01030280857
5,"gpt-5-nano","Democrat","Government Operations",-0.01177336277,-1.86710457272,-0.02413226721,0.00058554168
6,"gpt-5-nano","Democrat","Government Operations",-0.01409960532,-2.24005035229,-0.02643625597,-0.00176295468
7,"gpt-5-nano","Democrat","Government Operations",-0.01131346578,-1.81380341564,-0.0235385974,0.00091166583
8,"gpt-5-nano","Democrat","Government Operations",-0.01320489665,-2.13091020499,-0.02535046796,-0.00105932534
9,"gpt-5-nano","Democrat","Government Operations",-0.01044049769,-1.65551162626,-0.02280102669,0.0019200313
10,"gpt-5-nano","Democrat","Government Operations",-0.01145394341,-1.55912153821,-0.02585263909,0.00294475227
11,"gpt-5-nano","Democrat","Government Operations",-0.01112114523,-1.55681791794,-0.02512216864,0.00287987818
12,"gpt-5-nano","Democrat","Government Operations",-0.00740684996,-0.98944975595,-0.02207880178,0.00726510187
1,"gpt-5-mini","DW1","Government Operations",0.01210700182,1.34783427851,-0.00549849161,0.02971249525
2,"gpt-5-mini","DW1","Government Operations",0.01706167248,1.89300122817,-0.00060353718,0.03472688214
3,"gpt-5-mini","DW1","Government Operations",0.01773665141,1.98227991748,0.00019967408,0.03527362874
4,"gpt-5-mini","DW1","Government Operations",0.01045167196,1.14688764834,-0.00740962478,0.0283129687
5,"gpt-5-mini","DW1","Government Operations",0.01131028612,1.26287219199,-0.00624315562,0.02886372787
6,"gpt-5-mini","DW1","Government Operations",0.01213814365,1.3458301946,-0.00553891879,0.02981520609
7,"gpt-5-mini","DW1","Government Operations",0.01522658551,1.69712543165,-0.0023581838,0.03281135482
8,"gpt-5-mini","DW1","Government Operations",0.0103185355,1.14172101682,-0.00739503695,0.02803210794
9,"gpt-5-mini","DW1","Government Operations",0.01307838357,1.47176900142,-0.00433818163,0.03049494878
10,"gpt-5-mini","DW1","Government Operations",0.00042735029,0.04790346359,-0.01705763122,0.0179123318
11,"gpt-5-mini","DW1","Government Operations",0.00293523582,0.34467894851,-0.01375553255,0.01962600419
12,"gpt-5-mini","DW1","Government Operations",0.00030837005,0.03395073668,-0.01749372331,0.0181104634
1,"gpt-5-nano","DW1","Government Operations",0.02944214251,3.61237267161,0.01346772785,0.04541655717
2,"gpt-5-nano","DW1","Government Operations",0.02404120226,2.94289249117,0.00802978128,0.04005262325
3,"gpt-5-nano","DW1","Government Operations",0.02817935742,3.39315351806,0.01190230855,0.0444564063
4,"gpt-5-nano","DW1","Government Operations",0.03255310566,3.91763634684,0.01626703185,0.04883917946
5,"gpt-5-nano","DW1","Government Operations",0.02420853579,2.93294740188,0.00803100113,0.04038607046
6,"gpt-5-nano","DW1","Government Operations",0.0280479122,3.42390165119,0.01199228229,0.04410354211
7,"gpt-5-nano","DW1","Government Operations",0.02376459109,2.88946398672,0.00764473535,0.03988444684
8,"gpt-5-nano","DW1","Government Operations",0.02464281971,3.02257872135,0.00866340492,0.04062223449
9,"gpt-5-nano","DW1","Government Operations",0.02749632137,3.30319963991,0.01118129186,0.04381135087
10,"gpt-5-nano","DW1","Government Operations",0.02380528063,2.47164654463,0.00492819127,0.04268236998
11,"gpt-5-nano","DW1","Government Operations",0.0259325293,2.79103787101,0.00772180418,0.04414325441
12,"gpt-5-nano","DW1","Government Operations",0.02352753128,2.40749102901,0.00437351849,0.04268154407
1,"gpt-5-mini","Senate","Public Lands & Water Management",0.03473468617,4.91880660256,0.02089418797,0.04857518436
2,"gpt-5-mini","Senate","Public Lands & Water Management",0.03563580893,5.04620818819,0.02179474264,0.04947687522
3,"gpt-5-mini","Senate","Public Lands & Water Management",0.03542109531,5.03119005031,0.02162235775,0.04921983286
4,"gpt-5-mini","Senate","Public Lands & Water Management",0.03565858299,5.04402060862,0.0218026645,0.04951450147
5,"gpt-5-mini","Senate","Public Lands & Water Management",0.03330329283,4.73427632578,0.01951591541,0.04709067025
6,"gpt-5-mini","Senate","Public Lands & Water Management",0.03765276807,5.31525026215,0.02376855459,0.05153698155
7,"gpt-5-mini","Senate","Public Lands & Water Management",0.03551219153,5.02245038123,0.02165389307,0.04937049
8,"gpt-5-mini","Senate","Public Lands & Water Management",0.03608801023,5.07407166497,0.022148278,0.05002774245
9,"gpt-5-mini","Senate","Public Lands & Water Management",0.03730468995,5.24120355049,0.02335448785,0.05125489204
10,"gpt-5-mini","Senate","Public Lands & Water Management",0.03491359879,4.97270813043,0.02115260691,0.04867459066
11,"gpt-5-mini","Senate","Public Lands & Water Management",0.03327723894,4.80634113955,0.01970720969,0.04684726818
12,"gpt-5-mini","Senate","Public Lands & Water Management",0.03297470893,4.72812306308,0.01930559731,0.04664382054
1,"gpt-5-nano","Senate","Public Lands & Water Management",0.03051857543,4.38793996842,0.0168868236,0.04415032726
2,"gpt-5-nano","Senate","Public Lands & Water Management",0.02897331181,4.20650449154,0.01547358828,0.04247303534
3,"gpt-5-nano","Senate","Public Lands & Water Management",0.02838774601,4.11848963337,0.0148781916,0.04189730041
4,"gpt-5-nano","Senate","Public Lands & Water Management",0.02602270874,3.76877146251,0.01248949973,0.03955591774
5,"gpt-5-nano","Senate","Public Lands & Water Management",0.02974107006,4.28194408834,0.01612776149,0.04335437864
6,"gpt-5-nano","Senate","Public Lands & Water Management",0.02608775107,3.82373786019,0.01271574326,0.03945975889
7,"gpt-5-nano","Senate","Public Lands & Water Management",0.03008914819,4.35407176809,0.01654466617,0.04363363021
8,"gpt-5-nano","Senate","Public Lands & Water Management",0.0285113634,4.14193931139,0.01501979792,0.04200292887
9,"gpt-5-nano","Senate","Public Lands & Water Management",0.02973779023,4.34743495618,0.01633103466,0.0431445458
10,"gpt-5-nano","Senate","Public Lands & Water Management",0.02515401475,3.8828520915,0.01245691432,0.03785111519
11,"gpt-5-nano","Senate","Public Lands & Water Management",0.02172843633,3.37960867413,0.00912728728,0.03432958538
12,"gpt-5-nano","Senate","Public Lands & Water Management",0.02507594547,3.85439919156,0.01232481422,0.03782707673
1,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.01071476353,-1.65570656715,-0.02339850293,0.00196897587
2,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00703057061,-1.09082961508,-0.01966285065,0.00560170944
3,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00291992775,-0.45598396672,-0.01547070509,0.00963084958
4,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00653388187,-1.01297956757,-0.01917596621,0.00610820248
5,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00292828952,-0.45638105492,-0.01550405691,0.00964747788
6,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00795370928,-1.23219491518,-0.02060510358,0.00469768502
7,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00762258345,-1.18028731512,-0.02028050906,0.00503534216
8,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00848384507,-1.30519625514,-0.02122371521,0.00425602506
9,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00672453007,-1.03674697285,-0.01943721416,0.00598815402
10,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00725801057,-1.13213263823,-0.01982318079,0.00530715965
11,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00477791157,-0.75683882068,-0.01715113336,0.00759531023
12,"gpt-5-mini","Democrat","Public Lands & Water Management",-0.00799050104,-1.25162060031,-0.02050315403,0.00452215196
1,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00364405646,-0.5726138806,-0.01611706778,0.00882895486
2,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00712087765,-1.12529037334,-0.01952359971,0.00528184441
3,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00604053783,-0.95386535926,-0.0184523908,0.00637131514
4,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00556057261,-0.87379216545,-0.01803324345,0.00691209822
5,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.0071543247,-1.12140767049,-0.01965844709,0.00534979768
6,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00542343969,-0.86363030069,-0.0177316536,0.00688477421
7,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00629306308,-0.99312593061,-0.01871261292,0.00612648676
8,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00753896582,-1.19094405665,-0.019946015,0.00486808336
9,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00683490534,-1.08981510552,-0.01912705311,0.00545724242
10,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00571944612,-0.96217627481,-0.01737002273,0.00593113049
11,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00821961335,-1.38271155658,-0.01987073904,0.00343151234
12,"gpt-5-nano","Democrat","Public Lands & Water Management",-0.00448190514,-0.75129392577,-0.01617423003,0.00721041974
1,"gpt-5-mini","DW1","Public Lands & Water Management",0.03014430773,3.63890992636,0.01390819343,0.04638042203
2,"gpt-5-mini","DW1","Public Lands & Water Management",0.02792546503,3.38498774638,0.01175615813,0.04409477193
3,"gpt-5-mini","DW1","Public Lands & Water Management",0.02104654747,2.55115558115,0.00487721803,0.03721587691
4,"gpt-5-mini","DW1","Public Lands & Water Management",0.02661622641,3.21032796646,0.01036653301,0.0428659198
5,"gpt-5-mini","DW1","Public Lands & Water Management",0.02289014429,2.78171639551,0.00676202336,0.03901826522
6,"gpt-5-mini","DW1","Public Lands & Water Management",0.02792386512,3.37441537892,0.01170482751,0.04414290273
7,"gpt-5-mini","DW1","Public Lands & Water Management",0.02785180538,3.34839956358,0.0115489316,0.04415467917
8,"gpt-5-mini","DW1","Public Lands & Water Management",0.02777568468,3.33462746845,0.0114502204,0.04410114896
9,"gpt-5-mini","DW1","Public Lands & Water Management",0.02755026741,3.303672955,0.01120557088,0.04389496395
10,"gpt-5-mini","DW1","Public Lands & Water Management",0.02738074898,3.31683664213,0.01120109117,0.04356040678
11,"gpt-5-mini","DW1","Public Lands & Water Management",0.02479536144,3.06733384276,0.00895162942,0.04063909346
12,"gpt-5-mini","DW1","Public Lands & Water Management",0.02764259164,3.37026042166,0.01156713239,0.04371805088
1,"gpt-5-nano","DW1","Public Lands & Water Management",0.0265632853,3.24507232433,0.01051954966,0.04260702094
2,"gpt-5-nano","DW1","Public Lands & Water Management",0.02904019302,3.56897950141,0.01309229183,0.04498809421
3,"gpt-5-nano","DW1","Public Lands & Water Management",0.02773419241,3.41024046531,0.01179454862,0.04367383621
4,"gpt-5-nano","DW1","Public Lands & Water Management",0.02692474336,3.29726620748,0.01092011287,0.04292937384
5,"gpt-5-nano","DW1","Public Lands & Water Management",0.0298140334,3.63343889236,0.01373162953,0.04589643727
6,"gpt-5-nano","DW1","Public Lands & Water Management",0.02785205329,3.44811275414,0.01202048825,0.04368361833
7,"gpt-5-nano","DW1","Public Lands & Water Management",0.02683122222,3.29958685846,0.01089339986,0.04276904458
8,"gpt-5-nano","DW1","Public Lands & Water Management",0.02981567132,3.66563317605,0.01387363916,0.04575770347
9,"gpt-5-nano","DW1","Public Lands & Water Management",0.02986893108,3.71099961052,0.01409365883,0.04564420332
10,"gpt-5-nano","DW1","Public Lands & Water Management",0.02638607363,3.46605813539,0.01146544853,0.04130669874
11,"gpt-5-nano","DW1","Public Lands & Water Management",0.02952354942,3.892541903,0.01465791791,0.04438918092
12,"gpt-5-nano","DW1","Public Lands & Water Management",0.02424034736,3.17616199577,0.00928197689,0.03919871782
