"","headline","magnitude","confidence","custom_id","company_name","prompt_type","explanation","input_tokens","output_tokens","headline.type.num","date","permno","ret","ret_fd1","ret_fd5","ret_fd10","ret_ld1","ret_ld2","ret_ld3","headline.type"
"23171","Shares of casino and gaming companies are trading higher after President Trump And Chinese President Xi agreed to halt new tariffs between the US and China. Note: Casinos have exposure to China's Macau region, meaning a trade truce is positive.",0.7,0.8,46343,"WYNN RESORTS LTD",8,"the news of a trade truce between the us and china is positive for casino companies with exposure to macau, such as wynn resorts ltd, likely leading to an increase in stock price.",180,70,2,"2019-07-01",89533,5.85531257092953,1.31047712638974,1.88952055223219,6.16380683511282,0.0322718173265457,2.25135711998596,4.2283111012541,"increase"
"23172","WidePoint Subsidiary Soft-ex Awarded $6M Contract Renewal with Global CSP",0.6,0.8,46359,"WIDEPOINT CORP",8,"the $6m contract renewal with a global csp is a positive development for widepoint corp, likely boosting investor confidence and leading to an increase in stock price.",151,71,2,"2019-07-01",86098,2.87081208080053,-2.30232644826174,-0.465117323556841,1.81394926002578,-1.67019199579954,-0.994784882817079,-0.900894986762935,"increase"
"23173","US Steel's Slovak Unit To Terminate 2,500 Employees By End Of 2021",0.6,0.8,46375,"UNITED STATES STEEL CORP NEW",8,"the news about us steel's slovak unit terminating 2,500 employees by the end of 2021 is likely to be perceived negatively by investors, as it suggests potential operational challenges or financial difficulties, leading to a decrease in stock price.",158,80,0,"2019-07-19",76644,2.65667159110308,2.05706991255283,0.796283226217098,-11.9442552177042,-1.74028966575861,-2.97422203793549,0.47912857789969,"decrease"
"23174","Shares of several steel companies are trading higher on reports Trump will sign an order requiring federal agencies to increase the use of US steel for government orders.",0.7,0.9,46383,"UNITED STATES STEEL CORP NEW",8,"the news that trump will sign an order requiring federal agencies to increase the use of us steel for government orders is likely to boost demand for us steel, positively impacting the stock price of united states steel corp new.",166,79,2,"2019-07-15",76644,3.25088389217853,3.55920940637589,5.27036639797671,4.51745967072648,2.61058490723372,5.04825043490131,3.05899544040709,"increase"
"23175","United States Steel Option Alert: Jul 19 $14 Calls Sweep (8) near the Ask: 771 @ $0.38 vs 7948 OI; Earnings 7/31 After Close [est] Ref=$13.9",0.5,0.7,46391,"UNITED STATES STEEL CORP NEW",8,"the option alert indicates a bullish sentiment as there is a sweep of call options near the ask price, suggesting that traders are expecting the stock price to rise.",187,70,2,"2019-07-11",76644,2.37564723938703,2.61058490723372,6.45395505610935,10.8049299335789,-1.89365837723017,-0.883001407929362,-8.67796455242324,"increase"
"23176","'Jamie Dimon backs minimum wage hike: 'We've got to give people a living wage'' -Recent Yahoo! Finance Article",0.3,0.5,46407,"SELECT SECTOR SPDR TRUST",8,"the impact of jamie dimon's support for a minimum wage hike on select sector spdr trust's stock price is uncertain because it depends on various factors such as the sectors included in the trust, investor sentiment, and potential economic implications of a wage increase.",161,82,1,"2019-07-01",86455,1.19565185159445,-0.250625470653176,0.501250923039187,0.572860157630739,1.43330143764615,2.33593291283649,2.1465578739269,"uncertain"
"23177","Trump On Twitter Criticizes France For Digital Tax On US Tech Companies",0.5,0.7,46415,"SELECT SECTOR SPDR TRUST",8,"trump's criticism of france's digital tax on us tech companies creates uncertainty and potential concerns about international trade relations, likely causing a moderate decrease in the stock price.",150,423,0,"2019-07-26",86457,0.218411185778677,-0.0605344772338867,-4.28622518206463,-4.96427968291837,-0.410871719941497,0.414285328749253,0.967901110244296,"decrease"
"23178","Representative Of New York Attorney General Attended Meeting With Justice Dept To Discuss Big Tech",0.5,0.7,46423,"SELECT SECTOR SPDR TRUST",8,"the news suggests potential regulatory scrutiny on big tech, which could negatively impact their stock prices and consequently decrease the value of sector etfs that include these companies.",152,416,0,"2019-07-25",86457,-0.410871719941497,0.218411185778677,-2.48756577843945,-3.66460875114598,0.828561373054981,1.38446118968778,2.55297748549657,"decrease"
"23179","Bipartisan Group Of Eight State Attorney's General Met With Ag Barr To Discuss Big Tech Companies 'Stifling Competition On The Internet'; Texas AG Says Officials Are Considering A Range Of Antitrust Actions Against Big Tech Firms",0.3,0.6,46431,"SELECT SECTOR SPDR TRUST",8,"the news involves potential antitrust actions against big tech firms, which could negatively impact the technology sector. however, select sector spdr trust includes various sectors, not just technology, making the overall impact on its stock price uncertain.",180,77,1,"2019-07-25",86457,-0.410871719941497,0.218411185778677,-2.48756577843945,-3.66460875114598,0.828561373054981,1.38446118968778,2.55297748549657,"uncertain"
"23180","Dept. Of Justice To Open A New Antitrust Probe Of Big Tech Cos., Will Focus On Whether Dominant Online Platforms Illegally Harm Competition",0.6,0.8,46439,"SELECT SECTOR SPDR TRUST",8,"the news of a new antitrust probe into big tech companies is likely to create negative sentiment and potential risks for these companies, leading to a decrease in the stock price of the technology select sector spdr fund (xlk).",165,436,0,"2019-07-23",86457,0.55133169516921,0.828561373054981,-0.073105361450676,-6.16546545749788,1.15255955606699,0.715698225686556,1.46693223223064,"decrease"
"23181","Trump Says Will Be Calling A Big Meeting Of Technology Companies Soon",0.3,0.5,46447,"SELECT SECTOR SPDR TRUST",8,"the announcement of a meeting with technology companies by trump could have various implications, both positive and negative, making the impact on select sector spdr trust’s stock price uncertain.",148,66,1,"2019-07-11",86457,0.37383558228612,0.732459733262658,0.608315160120254,2.30912547663811,0.791255012154579,1.14696712023128,0.375238380245602,"uncertain"
"23182","This Popular Tech ETF Is Usually A July Winner",0.5,0.7,46455,"SELECT SECTOR SPDR TRUST",8,"the news suggests that the tech etf, which is part of the select sector spdr trust, has a historical pattern of performing well in july, which is likely to positively influence investor sentiment and potentially increase the stock price.",145,75,2,"2019-07-03",86457,0.767392897978425,-0.187267828732729,0.561803506891967,1.17353620291472,0.264882808551192,1.85801750564123,1.84496436355872,"increase"
"23183","ExxonMobil Spokesperson Says 37 Workers Were Treated For 'Minor' Burns At Baytown Plant, Co. Working To Shut down Units To Isolate Source Of Fire At Baytown Olefins Plant",0.6,0.8,46463,"EXXON MOBIL CORP",8,"the news of a fire at an exxonmobil plant and the treatment of 37 workers for burns is likely to negatively impact investor sentiment, leading to a decrease in stock price.",181,66,0,"2019-07-31",11850,-1.31386583670974,-2.55513917654753,-5.19096374791501,-7.88695336311453,0.0132759974803775,0.721829882501135,0.560520708962664,"decrease"
"23184","ExxonMobil Reports 6 Non-Life Threatening Injuries At Baytown Complex",0.3,0.7,46471,"EXXON MOBIL CORP",8,"the news of 6 non-life-threatening injuries at exxonmobil's baytown complex is likely to cause a moderate decrease in stock price due to potential operational disruptions and increased safety costs.",154,308,0,"2019-07-31",11850,-1.31386583670974,-2.55513917654753,-5.19096374791501,-7.88695336311453,0.0132759974803775,0.721829882501135,0.560520708962664,"decrease"
"23185","'Fire at Exxon facility in Baytown; no shelter in place at this time' -KIII 3 News",0.3,0.7,46479,"EXXON MOBIL CORP",8,"a fire at an exxon facility is likely to be perceived negatively by investors due to potential operational disruptions and safety concerns, leading to a decrease in stock price.",161,71,0,"2019-07-31",11850,-1.31386583670974,-2.55513917654753,-5.19096374791501,-7.88695336311453,0.0132759974803775,0.721829882501135,0.560520708962664,"decrease"
"23186","Seeing Reports Of Explosion And Fire At ExxonMobil Oil Refinery In Baytown, TX",0.6,0.8,46487,"EXXON MOBIL CORP",8,"an explosion and fire at an exxonmobil oil refinery is likely to negatively impact the company's stock price due to potential operational disruptions, safety concerns, and financial costs associated with the incident.",155,76,0,"2019-07-31",11850,-1.31386583670974,-2.55513917654753,-5.19096374791501,-7.88695336311453,0.0132759974803775,0.721829882501135,0.560520708962664,"decrease"
"23187","ExxonMobil Reports Its Chemical Synthetics Unit Raised Synthetic Base Stock Production Capacity: Low-Viscosity PAO Annual Global Capacity 209K Tons, High-Viscosity PAO 92K Tons, Esters, Alkylated Naphthalenes 67K Tons",0.6,0.8,46495,"EXXON MOBIL CORP",8,"the increase in production capacity for synthetic base stocks suggests potential for higher revenue and market share, which is likely to positively impact exxonmobil's stock price.",197,69,2,"2019-07-30",11850,0.0132759974803775,-1.31386583670974,-5.82614406919528,-5.28102910497356,0.70845982991159,0.5471720689322,-0.0265449588488508,"increase"
"23188","ExxonMobil Begins Production On Beaumont High-Performance Polyethylene Line",0.6,0.8,46503,"EXXON MOBIL CORP",8,"the news about exxonmobil beginning production on a high-performance polyethylene line is likely to be perceived positively by investors as it indicates potential for increased revenue and market share in the polyethylene market.",151,66,2,"2019-07-24",11850,-0.0132707122247666,-0.570594891905785,-1.32696393953391,-6.44904547039978,0.399631075561047,0.506740753860879,0.708186041074987,"increase"
"23189","RBC Capital Downgrades Exxon Mobil to Sector Perform, Lowers Price Target to $90",0.6,0.8,46511,"EXXON MOBIL CORP",8,"a downgrade from rbc capital and a lowered price target to $90 are likely to negatively impact investor sentiment, leading to a decrease in exxon mobil's stock price.",157,63,0,"2019-07-18",11850,-0.847916025668383,0.20042962860316,0.120261840496094,-3.18011408970222,-0.59264712035656,-2.07576344061793,-2.76954012015178,"decrease"
"23190","Morgan Stanley Maintains Equal-Weight on Exxon Mobil, Lowers Price Target to $83",0.6,0.8,46519,"EXXON MOBIL CORP",8,"morgan stanley's decision to lower the price target for exxon mobil to $83 is likely to be perceived negatively by investors, leading to a decrease in the stock price.",156,73,0,"2019-07-12",11850,0.0773463456425815,-0.708483112975955,-3.40074652897853,-3.632616069679,0.077406212221831,1.49156008131006,1.42520433499194,"decrease"
"23191","Tropical Storm Barry Already Impacting Gulf Oil Production",0.6,0.8,46527,"EXXON MOBIL CORP",8,"tropical storm barry impacting gulf oil production is likely to disrupt operations and reduce output, which can negatively affect exxon mobil corp's stock price.",148,63,0,"2019-07-11",11850,0.077406212221831,0.0773463456425815,-3.51940623226349,-3.40337689447686,1.41306007280946,1.34675565023339,1.81269527944905,"decrease"
"23192","New Orleans May Face Daunting Tropical Storm, More Flooding This Week",0.4,0.7,46535,"EXXON MOBIL CORP",8,"the news about a potential tropical storm and flooding in new orleans could lead to concerns about disruptions in exxon mobil corp's operations, likely causing a decrease in the stock price.",152,369,0,"2019-07-10",11850,1.41306007280946,0.077406212221831,-2.61901528373586,-2.77383759109543,-0.0653805560432374,0.394066805944604,-0.0130849347722228,"decrease"
"23193","What The OPEC, OPEC+ Deal Means For Oil Investors",0.6,0.8,46551,"EXXON MOBIL CORP",8,"the opec, opec+ deal involving production cuts is likely to lead to higher oil prices, which is positive for exxon mobil corp's revenues and profits.",151,458,2,"2019-07-02",11850,-1.09717389568687,0.950873270630836,2.36397374191677,-0.316954375423384,-0.0913476396817714,0.975992971600759,-0.0522205504478789,"increase"
"23194","Retailers Unaffected Following Earlier Article 'Major retailers targeted by University of California in lawsuits'",0.2,0.6,46567,"SPDR SERIES TRUST",8,"the news indicates that major retailers are unaffected by lawsuits, which could be seen as neutral or slightly positive for the spdr series trust if it holds retail stocks, but the impact is uncertain without more context on the trust's specific holdings.",149,78,1,"2019-07-30",91316,-0.952380616217852,-0.117258995305747,-4.76078515463888,-5.95685025313455,0.186171778477728,0.748887663841957,-0.324147719371504,"uncertain"
"23195","Retail Economist/Goldman Chain Store Sales Up 0.6% During Last Week Of Jul., Up 2.3% Year Over Year",0.4,0.7,46575,"SPDR SERIES TRUST",8,"the news indicates a positive trend in retail sales, which can be seen as a sign of economic strength and consumer confidence, potentially boosting investor sentiment towards spdr series trust.",161,64,2,"2019-07-30",91316,-0.952380616217852,-0.117258995305747,-4.76078515463888,-5.95685025313455,0.186171778477728,0.748887663841957,-0.324147719371504,"increase"
"23196","Redbook Reports US Retail Sales During First 2 Weeks Of Jul. Up 1.1% From Jun., Up 4.8% Year Over Year",0.5,0.7,46583,"SPDR SERIES TRUST",8,"positive retail sales data indicate a healthy economy and can boost investor confidence, likely leading to an increase in stock prices for etfs within spdr series trust that are related to consumer spending.",164,372,2,"2019-07-23",91316,0.52218702621758,1.9834715873003,0.684772027066871,-4.10861365257973,-0.823913514614105,-0.683632952155622,-1.2423787396353,"increase"
"23197","US Retail Economist/Goldman Chain Store Sales Down 0.6% During Week Ended Jul. 20, 2019, Up 1.7% Year Over Year",0.2,0.5,46591,"SPDR SERIES TRUST",8,"the weekly decline in retail sales may have a slight negative impact, but the positive year-over-year growth mitigates this effect, leading to an uncertain overall impact.",169,370,1,"2019-07-23",91316,0.52218702621758,1.9834715873003,0.684772027066871,-4.10861365257973,-0.823913514614105,-0.683632952155622,-1.2423787396353,"uncertain"
"23198","Analyst: Prime Day 'Locks In' Customers For Amazon's Ecosystem",0.3,0.5,46599,"SPDR SERIES TRUST",8,"the news about amazon's prime day potentially increasing customer retention is positive for amazon, but its direct impact on spdr series trust, which is a diversified etf, is uncertain without knowing its specific holdings.",147,76,1,"2019-07-16",91316,0.185834686271846,-1.0897315107286,-1.80849191192828,-1.13610393158602,-0.254867039620876,1.34180724060953,1.36566520966517,"uncertain"
"23199","Redbook Reports US Retail Sales During First Week Of Jul. Up 1% Month Over Month, Up 4.7% Year Over Year",0.4,0.7,46607,"SPDR SERIES TRUST",8,"positive retail sales data generally boosts investor confidence and can lead to an increase in stock prices, including those within the spdr series trust.",161,382,2,"2019-07-16",91316,0.185834686271846,-1.0897315107286,-1.80849191192828,-1.13610393158602,-0.254867039620876,1.34180724060953,1.36566520966517,"increase"
"23200","US Retail Economist/Goldman Chain Store Sales Down 1.5% During Week Ended Jul. 13, 2019, Up 1.5% Year Over Year",0.3,0.6,46615,"SPDR SERIES TRUST",8,"the short-term decline in weekly sales might cause a slight decrease, but the long-term year-over-year growth provides a balanced view, making the overall impact uncertain.",169,457,1,"2019-07-16",91316,0.185834686271846,-1.0897315107286,-1.80849191192828,-1.13610393158602,-0.254867039620876,1.34180724060953,1.36566520966517,"uncertain"
"23201","6 Reasons Why Costco Is Dominating A Difficult Retail Market",0.5,0.8,46623,"SPDR SERIES TRUST",8,"positive news about costco's performance is likely to increase the stock price of etfs that hold costco as a significant component, such as the spdr s&p retail etf (xrt) or spdr s&p 500 etf (spy).",143,421,2,"2019-07-11",91316,0.0235420797253027,1.60075407475233,-0.141246127852523,0.588512378111661,-0.398682383820414,-1.02539882170745,-1.16360249958523,"increase"
"23202","Redbook Reports US Retail Sales In First 4 Weeks Jun Down 2.2% MoM, Up 5.4% YoY; Retail Sales For Week Ended Jul. 6 Up 6.2% YoY",0.3,0.5,46631,"SPDR SERIES TRUST",8,"the mixed retail sales data, with a month-over-month decrease but a year-over-year increase, creates uncertainty about the overall impact on spdr series trust's stock price.",180,378,1,"2019-07-09",91316,-0.629225047305226,-0.398682383820414,1.14915971692529,-0.68011465553871,-0.139635498635471,1.05982286176525,1.85140942269442,"uncertain"
"23203","US Retail Economist/Goldman Chain Store Sales Down 0.6% During Week Ended Jul. 6, 2019, Up 2.5% Year Over Year",0.3,0.5,46639,"SPDR SERIES TRUST",8,"the news about us retail sales being down 0.6% for the week but up 2.5% year over year provides mixed signals, making it difficult to predict the exact impact on spdr series trust’s stock price.",169,78,1,"2019-07-09",91316,-0.629225047305226,-0.398682383820414,1.14915971692529,-0.68011465553871,-0.139635498635471,1.05982286176525,1.85140942269442,"uncertain"
"23204","Redbook Reports US Retail Sales For First Four Weeks Of June Down 2.4% From May, Up 5.2% YoY; US Retail Sales For Week Ended June 29 Up 5.5% YoY",0.3,0.5,46647,"SPDR SERIES TRUST",8,"the mixed nature of the retail sales data, with a month-over-month decrease but a year-over-year increase, makes it difficult to predict the exact impact on spdr series trust's stock price.",180,79,1,"2019-07-02",91316,-0.77719739638269,0.78328512609005,0.80702627058169,1.2580081010499,0.212414818815887,0.903035275834352,2.09184644151525,"uncertain"
"23205","US Retail Economist/Goldman Chain Store Sales Down 0.6% During Week Ended Jun. 29, 2019, Up 1.9% Year Over Year",0.3,0.5,46655,"SPDR SERIES TRUST",8,"the news presents a mixed signal with a short-term decline in weekly sales but a positive year-over-year growth, leading to an uncertain impact on spdr series trust's stock price.",169,402,1,"2019-07-02",91316,-0.77719739638269,0.78328512609005,0.80702627058169,1.2580081010499,0.212414818815887,0.903035275834352,2.09184644151525,"uncertain"
"23206","Xerox Reaffirms FY19 Adj. EPS Guidance Of $3.80-$3.95 vs $3.89 Est.",0.3,0.6,46663,"XEROX HOLDINGS CORP",8,"the reaffirmation of fy19 adjusted eps guidance within the expected range suggests stability but does not provide new positive or negative information to significantly move the stock price.",165,62,1,"2019-07-30",27983,-3.41779589653015,-2.07443665713072,-10.6467295987461,-13.5143335462517,-1.42318233847618,-1.7371229742821,-3.27729134168953,"uncertain"
"23207","FDA Filed For Substantive Scientific Review 2 Modified Risk Tobacco Product Applications From 22nd Century For Vlntm King & Vlntm Menthol King",0.5,0.7,46687,"22ND CENTURY GROUP INC",8,"the fda's filing for substantive scientific review is a positive regulatory milestone, indicating progress towards potential market approval, which investors typically view favorably.",170,349,2,"2019-07-19",14523,1.04711940512061,-1.03626847267151,-3.62693966105369,-20.2072534273706,-1.03626847267151,-2.05128620458237,-2.55102407392485,"increase"
"23208","Yandex Trades Higher After Q2 Earnings Beat",0.7,0.9,46711,"YANDEX N V",8,"the news indicates that yandex's stock is trading higher after a positive earnings report, which typically leads to an increase in stock price.",143,66,2,"2019-07-26",12799,-3.56677658855915,6.2095008790493,1.3498917966116,-0.215988019809377,-3.95099222660065,-3.07847899039734,-2.98055149297428,"increase"
"23209","Yandex Shares Tick Higher Above $40 Level On Spike In Volume As Hearing Kerrisdale Capital Has Said Stock Is A New Long Idea",0.6,0.8,46751,"YANDEX N V",8,"the news indicates that yandex shares have ticked higher and there is a spike in volume, which is often a positive signal, further supported by kerrisdale capital's endorsement as a new long idea.",161,80,2,"2019-07-19",12799,-1.54001666232943,1.51282092556357,-5.025638618322,-3.7435875051465,0.101089000236243,-1.63893670752862,-2.14920678095464,"increase"
"23210","Yandex's Ride-sharing and Food Delivery JV with Uber, has Agreed to Acquire the IP and Call-centers of the Vezet Group of Companies in Russia",0.6,0.8,46759,"YANDEX N V",8,"the acquisition of ip and call centers from the vezet group is likely to strengthen yandex's position in the ride-sharing and food delivery markets, which investors may view positively.",167,75,2,"2019-07-15",12799,0.371925882063806,-0.51877242513001,-2.19861500380044,-2.81620403859066,0.900677032768726,1.28076883058037,2.23067441085243,"increase"
"23211","Goldman Sachs Initiates Coverage On Yum Brands with Neutral Rating, Announces $115 Price Target",0.3,0.6,46775,"YUM BRANDS INC",8,"goldman sachs' neutral rating and price target of $115 suggest a balanced view, leading to uncertainty in the stock price movement.",152,57,1,"2019-07-29",85348,0.0701647368259728,-0.753725366666913,0.850132372305268,2.13847704148953,1.00097199901938,1.2071657717857,0.974139670521024,"uncertain"
"23212","Morgan Stanley Maintains Equal-Weight on Yum Brands, Raises Price Target to $106",0.3,0.6,46783,"YUM BRANDS INC",8,"the raised price target by a reputable firm suggests a positive outlook, but the neutral rating tempers the impact.",151,335,2,"2019-07-18",85348,1.1541566811502,-0.468776561319828,-0.150361028204282,3.43181039847498,0.2062002196908,-0.142949747435162,0.648350792609187,"increase"
"23213","UPDATE: Longbow Downgrades Yum Brands To Underperform, Announces $91 Target As Firm Notes Co. 'is trading at nearly a 25% premium to its closest quick-service peers despite carrying similar balance sheet leverage as well as comp and unit growth profiles'",0.6,0.8,46791,"YUM BRANDS INC",8,"the downgrade to 'underperform' and the announcement of a $91 target, which is likely lower than the current trading price, suggests a negative outlook and could lead to a decrease in yum brands inc's stock price.",186,77,0,"2019-07-01",85348,-1.06623321771622,1.28779225051403,0.913325440363666,1.87231987893877,0.0994940404780209,0.499450988568362,0.326353581199545,"decrease"
"23214","Longbow Research Downgrades Yum Brands to Underperform, Announces $91 Price Target",0.7,0.9,46799,"YUM BRANDS INC",8,"a downgrade to 'underperform' by longbow research and a price target of $91 is likely to negatively impact investor sentiment, leading to a decrease in yum brands inc's stock price.",151,71,0,"2019-07-01",85348,-1.06623321771622,1.28779225051403,0.913325440363666,1.87231987893877,0.0994940404780209,0.499450988568362,0.326353581199545,"decrease"
"23215","Zebra Technologies Sees Q3 Adj. EPS $3.15-$3.35 vs $3.25 Est.",0.3,0.6,46815,"ZEBRA TECHNOLOGIES CORP",8,"the q3 adjusted eps guidance range of $3.15-$3.35 is close to the $3.25 estimate, which could lead to mixed reactions from investors.",164,269,1,"2019-07-30",76795,15.1937484741211,-3.35013642907143,-5.94408859308124,-4.55545471995522,-0.121273787226528,0.825040235213459,0.787483082445806,"uncertain"
"23216","Zera Technologies Reports $1B Buyback",0.6,0.8,46831,"ZEBRA TECHNOLOGIES CORP",8,"a $1b buyback typically signals confidence from the company in its own stock, which often leads to an increase in stock price as it reduces the number of shares available and can boost earnings per share.",149,71,2,"2019-07-30",76795,15.1937484741211,-3.35013642907143,-5.94408859308124,-4.55545471995522,-0.121273787226528,0.825040235213459,0.787483082445806,"increase"
"23217","Zions Bancorporation Announces Approved Plan To Purchase Up To $275 Million Of Common Shares During Q3 Of 2019",0.7,0.8,46855,"ZIONS BANCORPORATION N A",8,"the announcement of a $275 million share buyback plan is likely to increase zions bancorporation's stock price as it signals confidence from management and reduces the number of outstanding shares.",167,349,2,"2019-07-26",84129,2.05649677664041,-1.12931430339813,-5.77945211000914,-7.32949793576353,1.70076228678226,3.31542864015031,-2.16670265283783,"increase"
"23218","Zions Bancorp shares are trading lower after the company reported worse-than-expected Q2 EPS results.",0.6,0.8,46863,"ZIONS BANCORPORATION N A",8,"the news indicates that zions bancorp reported worse-than-expected q2 eps results, which typically leads to a decrease in stock price as it suggests the company is underperforming relative to market expectations.",162,72,0,"2019-07-23",84129,-5.30620776116848,1.58766396343708,6.18724616791861,-1.8912007940296,-1.88719946891069,-0.68072319288226,0.779854042670358,"decrease"
"23219","Keefe Bruyette & Woods Downgrades Zions Bancorp to Market Perform",0.6,0.8,46871,"ZIONS BANCORPORATION N A",8,"a downgrade from a reputable financial services firm like keefe bruyette & woods typically signals a negative outlook, which can lead to a decrease in stock price as investors may lose confidence.",159,68,0,"2019-07-23",84129,-5.30620776116848,1.58766396343708,6.18724616791861,-1.8912007940296,-1.88719946891069,-0.68072319288226,0.779854042670358,"decrease"
"23220","Wells Fargo Downgrades Zions Bancorp to Market Perform",0.6,0.8,46879,"ZIONS BANCORPORATION N A",8,"a downgrade from a major financial institution like wells fargo typically signals a negative outlook, which can lead to a decrease in stock price.",155,57,0,"2019-07-23",84129,-5.30620776116848,1.58766396343708,6.18724616791861,-1.8912007940296,-1.88719946891069,-0.68072319288226,0.779854042670358,"decrease"
"23221","Zions Bancorp Q2 EPS $0.99 Misses $1.10 Estimate",0.6,0.8,46887,"ZIONS BANCORPORATION N A",8,"the news indicates that zions bancorp's q2 eps of $0.99 missed the estimate of $1.10, which is likely to negatively impact investor sentiment and lead to a decrease in the stock price.",160,75,0,"2019-07-22",84129,-1.88719946891069,-5.30620776116848,-1.28233057729787,-8.95423233718556,1.22968284413218,2.71835427909932,1.34094705349099,"decrease"
"23222","Q2 Earnings Preview For Zions Bancorp",0.5,0.5,46895,"ZIONS BANCORPORATION N A",8,"the headline only mentions a q2 earnings preview without specific details, making it difficult to determine the exact impact on the stock price.",151,356,1,"2019-07-22",84129,-1.88719946891069,-5.30620776116848,-1.28233057729787,-8.95423233718556,1.22968284413218,2.71835427909932,1.34094705349099,"uncertain"
"23223","Zoetis Will Acquire Platinum Performance",0.5,0.7,46903,"ZOETIS INC",8,"the acquisition of platinum performance by zoetis is likely to be viewed positively as it can enhance zoetis' product offerings and market reach, assuming the financial terms are reasonable.",141,461,2,"2019-07-22",13788,1.62153225392103,0,-0.336380350637544,-2.90667817188248,-0.739521579816937,0.503855747499671,0.680983558884285,"increase"
"23224","Stifel Nicolaus Maintains Buy on Zoetis, Raises Price Target to $130",0.6,0.8,46911,"ZOETIS INC",8,"a maintained 'buy' rating and an increased price target from a reputable analyst firm like stifel nicolaus generally signals positive sentiment and confidence in the stock, likely leading to an increase in zoetis inc's stock price.",152,84,2,"2019-07-22",13788,1.62153225392103,0,-0.336380350637544,-2.90667817188248,-0.739521579816937,0.503855747499671,0.680983558884285,"increase"
"23225","Zoetis To Acquire Platinum Performance, A Leading Nutrition-Focused Animal Health Business For Equine And Petcare Markets",0.6,0.8,46919,"ZOETIS INC",8,"the acquisition of platinum performance is likely to be seen as a strategic move that strengthens zoetis's position in the equine and pet care markets, potentially leading to increased market share and revenue.",157,405,2,"2019-07-22",13788,1.62153225392103,0,-0.336380350637544,-2.90667817188248,-0.739521579816937,0.503855747499671,0.680983558884285,"increase"
"23226","BofA Downgrades Veterinary Medicine Maker Zoetis On Valuation",0.6,0.8,46935,"ZOETIS INC",8,"a downgrade from a major financial institution like bofa typically signals to investors that the stock may be overvalued, leading to a likely decrease in stock price.",149,64,0,"2019-07-01",13788,0.0704924052115529,0.898121576756239,-0.272957211803848,-0.0792429804929661,0.647388910874724,0.389203732075449,-0.324962881487456,"decrease"
"23227","Bank of America Downgrades Zoetis to Neutral, Raises Price Target to $120",0.6,0.8,46943,"ZOETIS INC",8,"a downgrade from a major financial institution like bank of america typically signals a negative outlook, which can lead to a decrease in stock price despite the raised price target.",152,63,0,"2019-07-01",13788,0.0704924052115529,0.898121576756239,-0.272957211803848,-0.0792429804929661,0.647388910874724,0.389203732075449,-0.324962881487456,"decrease"
"23228","Q3 Earnings Preview For Agilent Technologies",0.7,0.85,4708,"AGILENT TECHNOLOGIES INC",8,NA,159,24,2,"2019-08-14",87432,-3.03075555711985,6.09849095344543,10.0777572888501,6.63211822353658,1.51583701372147,-1.4568764061181,-2.66225139773268,"increase"
"23229","Agilent Announces Settlement of Key Intellectual Property Case in China",0.3,0.6,4716,"AGILENT TECHNOLOGIES INC",8,NA,135,92,1,"2019-08-01",87432,-0.28814950492233,-1.63270812481642,0.404563838365513,0.549049485070596,-1.05487937107682,-1.36421640274539,-0.129491197447607,"uncertain"
"23230","Altisource Asset Management Q2 EPS $1.81 Up From $(0.69) YoY",0.6,0.8,4724,"ALTISOURCE ASSET MANAGEMENT CORP",8,NA,141,117,2,"2019-08-07",14127,-0.900904275476932,2.27272734045982,-18.1818186061552,-9.09090970887019,2.96846628189087,10.0099131952472,38.9236633997904,"increase"
"23231","Applied Optoelectronics shares are trading higher after the company reported better-than-expected Q2 EPS and sales results.",0.4,0.7,4732,"APPLIED OPTOELECTRONICS INC",8,NA,142,92,0,"2019-08-07",14145,0.889329612255096,6.75807595252991,-8.81488369712842,-5.38687781256906,3.26530300080776,1.6064242318879,1.91338953641862,"decrease"
"23232","Applied Optoelectronics Q2 EPS $(0.26) Beats $(0.37) Estimate, Sales $43.4M Beat $42.49M Estimate",0.4,0.7,4740,"APPLIED OPTOELECTRONICS INC",8,NA,143,128,0,"2019-08-07",14145,0.889329612255096,6.75807595252991,-8.81488369712842,-5.38687781256906,3.26530300080776,1.6064242318879,1.91338953641862,"decrease"
"23233","A Preview Of Applied Optoelectronics Q2 Earnings",0.4,0.7,4748,"APPLIED OPTOELECTRONICS INC",8,NA,143,102,0,"2019-08-07",14145,0.889329612255096,6.75807595252991,-8.81488369712842,-5.38687781256906,3.26530300080776,1.6064242318879,1.91338953641862,"decrease"
"23234","AAON Q2 EPS $0.25 Misses $0.27 Estimate, Sales $119.4M Miss $128.36M Estimate",0.6,0.8,4756,"AAON INC",8,NA,142,124,0,"2019-08-01",76868,2.08661686629057,-10.1426959037781,-12.3794868546622,-12.5144651168234,-1.56946592032909,0.236777605424043,-1.85471250161423,"decrease"
"23235","Here Comes The Sun: Advance Auto Parts Analysts Bullish After Stormy Q2",0.6,0.8,4764,"ADVANCE AUTO PARTS INC",8,NA,137,150,0,"2019-08-14",89217,-4.03571017086506,0.739976903423667,-0.19049723907073,0.197808609901351,0.0492347113322466,-1.45500317292506,-1.5232272139683,"decrease"
