,company_name,headline,prompt_type,headline type,confidence,magnitude,explanation,headline type num
14974,SKECHERS U S A INC,"Skechers USA Q1 EPS $0.71 Misses $0.73 Estimate, Sales $1.28B Miss $1.3B Estimate",5,negative,0.9,0.8,,0
14975,SKECHERS U S A INC,"Skechers USA Q1 EPS $0.71 Misses $0.73 Estimate, Sales $1.28B Miss $1.3B Estimate",6,negative,0.8,0.7,"the news indicates that skechers usa inc. missed both earnings per share and sales estimates for q1, which is generally viewed as negative by investors.",0
14976,SKECHERS U S A INC,"Skechers USA Q1 EPS $0.71 Misses $0.73 Estimate, Sales $1.28B Miss $1.3B Estimate",7,negative,0.8,0.7,"the news indicates that skechers usa missed both earnings per share and sales estimates for q1, which suggests a potential decrease in performance compared to expectations.",0
14977,SKECHERS U S A INC,"Skechers USA Q1 EPS $0.71 Misses $0.73 Estimate, Sales $1.28B Miss $1.3B Estimate",8,negative,0.8,0.7,"the news indicates that skechers usa missed both earnings per share and sales estimates for q1, which is generally viewed as negative by investors.",0
14978,SCHLUMBERGER LTD,"Schlumberger shares are trading lower. While the company beat Q1 estimates, it reported a year-over-year decrease in operating margin and North American revenue.",0,negative,0.8,0.7,,0
14979,SCHLUMBERGER LTD,"Schlumberger shares are trading lower. While the company beat Q1 estimates, it reported a year-over-year decrease in operating margin and North American revenue.",2,negative,0.8,0.7,,0
14980,SCHLUMBERGER LTD,"Schlumberger shares are trading lower. While the company beat Q1 estimates, it reported a year-over-year decrease in operating margin and North American revenue.",3,negative,0.8,0.7,,0
14981,SCHLUMBERGER LTD,"Schlumberger shares are trading lower. While the company beat Q1 estimates, it reported a year-over-year decrease in operating margin and North American revenue.",4,negative,0.8,0.7,,0
14982,SCHLUMBERGER LTD,"Schlumberger shares are trading lower. While the company beat Q1 estimates, it reported a year-over-year decrease in operating margin and North American revenue.",5,negative,0.9,0.8,,0
14983,SCHLUMBERGER LTD,"Schlumberger shares are trading lower. While the company beat Q1 estimates, it reported a year-over-year decrease in operating margin and North American revenue.",6,negative,0.8,0.7,the decrease in operating margin and north american revenue despite beating q1 estimates suggests a negative trend for schlumberger ltd.,0
14984,SCHLUMBERGER LTD,"Schlumberger shares are trading lower. While the company beat Q1 estimates, it reported a year-over-year decrease in operating margin and North American revenue.",7,negative,0.8,0.7,the decrease in operating margin and north american revenue despite beating q1 estimates is a cause for concern.,0
14985,SCHLUMBERGER LTD,"Schlumberger shares are trading lower. While the company beat Q1 estimates, it reported a year-over-year decrease in operating margin and North American revenue.",8,negative,0.8,0.7,the decrease in operating margin and north american revenue despite beating q1 estimates suggests a negative trend for schlumberger ltd.,0
14986,SCHLUMBERGER LTD,"Schlumberger N.V. Common Stock Q1 EPS $0.3, Inline, Sales $7.879B Beat $7.8B Estimate",0,positive,0.8,0.6,,2
14987,SCHLUMBERGER LTD,"Schlumberger N.V. Common Stock Q1 EPS $0.3, Inline, Sales $7.879B Beat $7.8B Estimate",2,neutral,0.8,0.2,,1
14988,SCHLUMBERGER LTD,"Schlumberger N.V. Common Stock Q1 EPS $0.3, Inline, Sales $7.879B Beat $7.8B Estimate",3,positive,0.8,0.6,,2
14989,SCHLUMBERGER LTD,"Schlumberger N.V. Common Stock Q1 EPS $0.3, Inline, Sales $7.879B Beat $7.8B Estimate",4,neutral,0.7,0.2,,1
14990,SCHLUMBERGER LTD,"Schlumberger N.V. Common Stock Q1 EPS $0.3, Inline, Sales $7.879B Beat $7.8B Estimate",5,positive,0.8,0.6,,2
14991,SCHLUMBERGER LTD,"Schlumberger N.V. Common Stock Q1 EPS $0.3, Inline, Sales $7.879B Beat $7.8B Estimate",6,positive,0.8,0.6,the q1 eps meeting expectations and sales beating estimates suggests a solid performance by schlumberger ltd.,2
14992,SCHLUMBERGER LTD,"Schlumberger N.V. Common Stock Q1 EPS $0.3, Inline, Sales $7.879B Beat $7.8B Estimate",7,positive,0.8,0.6,"the news reports that schlumberger n.v. common stock q1 eps met expectations and sales beat estimates, indicating a solid performance.",2
14993,SCHLUMBERGER LTD,"Schlumberger N.V. Common Stock Q1 EPS $0.3, Inline, Sales $7.879B Beat $7.8B Estimate",8,positive,0.8,0.6,the q1 eps meeting expectations and sales beating estimates suggests a positive performance for schlumberger ltd.,2
14994,SONOCO PRODUCTS CO,UPDATE: Sonoco raises FY19 Adj. EPS Guidance From $3.47-$3.57 To $3.52-$3.62 vs $3.52 Estimate,0,positive,0.9,0.8,,2
14995,SONOCO PRODUCTS CO,UPDATE: Sonoco raises FY19 Adj. EPS Guidance From $3.47-$3.57 To $3.52-$3.62 vs $3.52 Estimate,2,positive,0.9,0.8,,2
14996,SONOCO PRODUCTS CO,UPDATE: Sonoco raises FY19 Adj. EPS Guidance From $3.47-$3.57 To $3.52-$3.62 vs $3.52 Estimate,3,positive,0.8,0.7,,2
14997,SONOCO PRODUCTS CO,UPDATE: Sonoco raises FY19 Adj. EPS Guidance From $3.47-$3.57 To $3.52-$3.62 vs $3.52 Estimate,4,positive,0.8,0.7,,2
14998,SONOCO PRODUCTS CO,UPDATE: Sonoco raises FY19 Adj. EPS Guidance From $3.47-$3.57 To $3.52-$3.62 vs $3.52 Estimate,5,positive,0.9,0.8,,2
14999,SONOCO PRODUCTS CO,UPDATE: Sonoco raises FY19 Adj. EPS Guidance From $3.47-$3.57 To $3.52-$3.62 vs $3.52 Estimate,6,positive,0.8,0.7,the news of sonoco raising its fy19 adj. eps guidance indicates a positive outlook for the company's financial performance.,2
15000,SONOCO PRODUCTS CO,UPDATE: Sonoco raises FY19 Adj. EPS Guidance From $3.47-$3.57 To $3.52-$3.62 vs $3.52 Estimate,7,positive,0.8,0.7,the news of sonoco raising its fy19 adj. eps guidance indicates a positive outlook for the company's financial performance.,2
15001,SONOCO PRODUCTS CO,UPDATE: Sonoco raises FY19 Adj. EPS Guidance From $3.47-$3.57 To $3.52-$3.62 vs $3.52 Estimate,8,positive,0.8,0.7,"the news of sonoco raising its fy19 adj. eps guidance suggests an improvement in the company's financial performance, which is generally viewed positively by investors.",2
15002,SONOCO PRODUCTS CO,Sonoco Products Sees Q2 Adj. EPS $0.93-$0.99 vs $0.97 Estimate; Raises FY19 Guidance,0,neutral,0.6,0.2,,1
15003,SONOCO PRODUCTS CO,Sonoco Products Sees Q2 Adj. EPS $0.93-$0.99 vs $0.97 Estimate; Raises FY19 Guidance,2,positive,0.8,0.6,,2
15004,SONOCO PRODUCTS CO,Sonoco Products Sees Q2 Adj. EPS $0.93-$0.99 vs $0.97 Estimate; Raises FY19 Guidance,3,positive,0.9,0.8,,2
15005,SONOCO PRODUCTS CO,Sonoco Products Sees Q2 Adj. EPS $0.93-$0.99 vs $0.97 Estimate; Raises FY19 Guidance,4,positive,0.8,0.6,,2
15006,SONOCO PRODUCTS CO,Sonoco Products Sees Q2 Adj. EPS $0.93-$0.99 vs $0.97 Estimate; Raises FY19 Guidance,5,positive,0.9,0.7,,2
15007,SONOCO PRODUCTS CO,Sonoco Products Sees Q2 Adj. EPS $0.93-$0.99 vs $0.97 Estimate; Raises FY19 Guidance,6,neutral,0.7,0.2,"the news of sonoco products meeting its q2 adjusted eps estimate and raising its fy19 guidance is generally positive, but the slight decrease in the q2 eps range compared to the estimate makes the overall sentiment neutral.",1
15008,SONOCO PRODUCTS CO,Sonoco Products Sees Q2 Adj. EPS $0.93-$0.99 vs $0.97 Estimate; Raises FY19 Guidance,7,positive,0.8,0.7,"the news indicates that sonoco products exceeded earnings estimates for q2 and raised their guidance for the fiscal year, showing strong performance and growth potential.",2
15009,SONOCO PRODUCTS CO,Sonoco Products Sees Q2 Adj. EPS $0.93-$0.99 vs $0.97 Estimate; Raises FY19 Guidance,8,positive,0.8,0.7,"the news indicates that sonoco products exceeded q2 earnings estimates and raised their full-year guidance, showing strong performance and growth potential.",2
15010,SONOCO PRODUCTS CO,"Sonoco Products Q1 Adj. EPS $0.85 Beats $0.8 Estimate, Sales $1.352B Miss $1.37B Estimate",0,neutral,0.6,0.2,,1
15011,SONOCO PRODUCTS CO,"Sonoco Products Q1 Adj. EPS $0.85 Beats $0.8 Estimate, Sales $1.352B Miss $1.37B Estimate",2,neutral,0.7,0.3,,1
15012,SONOCO PRODUCTS CO,"Sonoco Products Q1 Adj. EPS $0.85 Beats $0.8 Estimate, Sales $1.352B Miss $1.37B Estimate",3,neutral,0.6,0.2,,1
15013,SONOCO PRODUCTS CO,"Sonoco Products Q1 Adj. EPS $0.85 Beats $0.8 Estimate, Sales $1.352B Miss $1.37B Estimate",4,neutral,0.6,0.2,,1
15014,SONOCO PRODUCTS CO,"Sonoco Products Q1 Adj. EPS $0.85 Beats $0.8 Estimate, Sales $1.352B Miss $1.37B Estimate",5,neutral,0.7,0.3,,1
15015,SONOCO PRODUCTS CO,"Sonoco Products Q1 Adj. EPS $0.85 Beats $0.8 Estimate, Sales $1.352B Miss $1.37B Estimate",6,negative,0.8,0.7,"the news indicates that sonoco products missed sales estimates, which is generally viewed as negative by investors.",0
15016,SONOCO PRODUCTS CO,"Sonoco Products Q1 Adj. EPS $0.85 Beats $0.8 Estimate, Sales $1.352B Miss $1.37B Estimate",7,negative,0.8,0.7,"the news indicates that sonoco products missed sales estimates in q1, despite beating earnings estimates, which suggests a potential weakness in their revenue generation.",0
15017,SONOCO PRODUCTS CO,"Sonoco Products Q1 Adj. EPS $0.85 Beats $0.8 Estimate, Sales $1.352B Miss $1.37B Estimate",8,negative,0.8,0.7,"the news indicates that sonoco products missed sales estimates, which is a negative indicator for the company's performance.",0
15018,1ST SOURCE CORP,1st Source Corporation - Common Stock Q1 EPS $0.86 Beats $0.85 Estimate,0,positive,0.9,0.8,,2
15019,1ST SOURCE CORP,1st Source Corporation - Common Stock Q1 EPS $0.86 Beats $0.85 Estimate,2,positive,0.8,0.7,,2
15020,1ST SOURCE CORP,1st Source Corporation - Common Stock Q1 EPS $0.86 Beats $0.85 Estimate,3,positive,0.9,0.8,,2
15021,1ST SOURCE CORP,1st Source Corporation - Common Stock Q1 EPS $0.86 Beats $0.85 Estimate,4,positive,0.8,0.7,,2
15022,1ST SOURCE CORP,1st Source Corporation - Common Stock Q1 EPS $0.86 Beats $0.85 Estimate,5,positive,0.9,0.8,,2
15023,1ST SOURCE CORP,1st Source Corporation - Common Stock Q1 EPS $0.86 Beats $0.85 Estimate,6,positive,0.8,0.7,the q1 eps of $0.86 beating the estimate of $0.85 is a positive indicator of financial performance for 1st source corp.,2
15024,1ST SOURCE CORP,1st Source Corporation - Common Stock Q1 EPS $0.86 Beats $0.85 Estimate,7,positive,0.8,0.6,the q1 eps of $0.86 beating the $0.85 estimate is a positive indicator of financial performance for 1st source corp.,2
15025,1ST SOURCE CORP,1st Source Corporation - Common Stock Q1 EPS $0.86 Beats $0.85 Estimate,8,positive,0.8,0.7,the q1 eps of $0.86 beating the $0.85 estimate indicates a positive performance for 1st source corp.,2
15026,STERICYCLE INC,Baird Downgrades Stericycle to Underperform,0,negative,0.9,0.8,,0
15027,STERICYCLE INC,Baird Downgrades Stericycle to Underperform,2,negative,0.9,0.8,,0
15028,STERICYCLE INC,Baird Downgrades Stericycle to Underperform,3,negative,0.8,0.9,,0
15029,STERICYCLE INC,Baird Downgrades Stericycle to Underperform,4,negative,0.8,0.9,,0
15030,STERICYCLE INC,Baird Downgrades Stericycle to Underperform,5,negative,0.9,0.8,,0
15031,STERICYCLE INC,Baird Downgrades Stericycle to Underperform,6,negative,0.9,0.8,the downgrade to underperform by baird suggests a negative outlook for stericycle inc.,0
15032,STERICYCLE INC,Baird Downgrades Stericycle to Underperform,7,negative,0.8,0.9,the downgrade to underperform by baird suggests a negative outlook for stericycle inc.,0
15033,STERICYCLE INC,Baird Downgrades Stericycle to Underperform,8,negative,0.8,0.9,the downgrade to underperform by baird suggests a negative outlook for stericycle inc.,0
15034,SEMPRA ENERGY,"Sempra Energy Reports Its Port Arthur LNG Subsidiary Received Authorization From FERC to Site, Construct, Operate Its Nat-Gas Liquefaction-Export Facility Under Development In Jefferson County, Texas",0,positive,0.9,0.8,,2
15035,SEMPRA ENERGY,"Sempra Energy Reports Its Port Arthur LNG Subsidiary Received Authorization From FERC to Site, Construct, Operate Its Nat-Gas Liquefaction-Export Facility Under Development In Jefferson County, Texas",2,positive,0.9,0.8,,2
15036,SEMPRA ENERGY,"Sempra Energy Reports Its Port Arthur LNG Subsidiary Received Authorization From FERC to Site, Construct, Operate Its Nat-Gas Liquefaction-Export Facility Under Development In Jefferson County, Texas",3,positive,0.9,0.8,,2
15037,SEMPRA ENERGY,"Sempra Energy Reports Its Port Arthur LNG Subsidiary Received Authorization From FERC to Site, Construct, Operate Its Nat-Gas Liquefaction-Export Facility Under Development In Jefferson County, Texas",4,positive,0.9,0.8,,2
15038,SEMPRA ENERGY,"Sempra Energy Reports Its Port Arthur LNG Subsidiary Received Authorization From FERC to Site, Construct, Operate Its Nat-Gas Liquefaction-Export Facility Under Development In Jefferson County, Texas",5,positive,0.9,0.8,,2
15039,SEMPRA ENERGY,"Sempra Energy Reports Its Port Arthur LNG Subsidiary Received Authorization From FERC to Site, Construct, Operate Its Nat-Gas Liquefaction-Export Facility Under Development In Jefferson County, Texas",6,positive,0.9,0.8,"the news of receiving authorization from ferc to site, construct, and operate its nat-gas liquefaction-export facility is a positive development for sempra energy.",2
15040,SEMPRA ENERGY,"Sempra Energy Reports Its Port Arthur LNG Subsidiary Received Authorization From FERC to Site, Construct, Operate Its Nat-Gas Liquefaction-Export Facility Under Development In Jefferson County, Texas",7,positive,0.9,0.8,"the news indicates that sempra energy's subsidiary received authorization to proceed with a significant project, which is a positive development for the company.",2
15041,SEMPRA ENERGY,"Sempra Energy Reports Its Port Arthur LNG Subsidiary Received Authorization From FERC to Site, Construct, Operate Its Nat-Gas Liquefaction-Export Facility Under Development In Jefferson County, Texas",8,positive,0.9,0.8,"the news indicates that sempra energy's subsidiary received authorization to proceed with a significant project, which is likely to have a positive impact on the company's future growth and revenue.",2
15042,S & T BANCORP INC,S&T Bancorp Q1 EPS $0.66 Misses $0.74 Estimate,0,negative,0.8,0.7,,0
15043,S & T BANCORP INC,S&T Bancorp Q1 EPS $0.66 Misses $0.74 Estimate,2,negative,0.8,0.7,,0
15044,S & T BANCORP INC,S&T Bancorp Q1 EPS $0.66 Misses $0.74 Estimate,3,negative,0.8,0.7,,0
15045,S & T BANCORP INC,S&T Bancorp Q1 EPS $0.66 Misses $0.74 Estimate,4,negative,0.8,0.7,,0
15046,S & T BANCORP INC,S&T Bancorp Q1 EPS $0.66 Misses $0.74 Estimate,5,negative,0.9,0.8,,0
15047,S & T BANCORP INC,S&T Bancorp Q1 EPS $0.66 Misses $0.74 Estimate,6,negative,0.8,0.7,the news that s&t bancorp's q1 eps missed estimates suggests a negative performance compared to expectations.,0
15048,S & T BANCORP INC,S&T Bancorp Q1 EPS $0.66 Misses $0.74 Estimate,7,negative,0.8,0.7,the news of s&t bancorp missing the eps estimate suggests a negative performance in the first quarter.,0
15049,S & T BANCORP INC,S&T Bancorp Q1 EPS $0.66 Misses $0.74 Estimate,8,negative,0.8,0.7,the news of s&t bancorp missing the eps estimate suggests a negative performance in the first quarter.,0
15050,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,0,positive,0.8,0.6,,2
15051,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,2,positive,0.8,0.6,,2
15052,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,3,positive,0.8,0.6,,2
15053,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,4,positive,0.8,0.6,,2
15054,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,5,positive,0.8,0.6,,2
15055,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,6,positive,0.8,0.7,"the news of canopy growth acquiring acreage holdings, leading to a spike in cannabis stocks, is likely positive for constellation brands as it indicates growth and potential opportunities in the cannabis industry.",2
15056,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,7,positive,0.8,0.6,"the news of canopy growth acquiring acreage holdings has caused a spike in cannabis stocks, which is likely to benefit constellation brands as a major investor in canopy growth.",2
15057,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,8,positive,0.8,0.7,"the news of canopy growth acquiring acreage holdings has caused a spike in cannabis stocks, which is likely to have a positive impact on constellation brands as they have a significant stake in canopy growth.",2
15058,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,0,positive,0.8,0.6,,2
15059,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,2,positive,0.8,0.6,,2
15060,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,3,positive,0.8,0.6,,2
15061,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,4,positive,0.8,0.6,,2
15062,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,5,positive,0.9,0.8,,2
15063,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,6,positive,0.8,0.7,"the news of canopy growth acquiring acreage holdings, leading to a spike in cannabis stocks, including constellation brands, is seen as a positive development for the company's investment in the cannabis industry.",2
15064,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,7,positive,0.8,0.6,"the news of canopy growth acquiring acreage holdings has caused constellation brands' shares to trade higher, indicating a positive reaction from investors.",2
15065,CONSTELLATION BRANDS INC,Shares of Constellation Brands are trading higher after Canopy Growth announced it will acquire Acreage Holdings. Several other cannabis stocks spiked on the announcement this morning but have sold off.,8,positive,0.8,0.7,"the news of canopy growth acquiring acreage holdings has caused a spike in cannabis stocks, which is likely to benefit constellation brands as they have a significant investment in canopy growth.",2
15066,TARGA RESOURCES CORP,Targa Resources Option Alert: Jul 19 $43 Calls Sweep (38) near the Ask: 586 @ $0.8 vs 1179 OI; Earnings 5/2 Before Open [est] Ref=$38.81,0,positive,0.8,0.6,,2
15067,TARGA RESOURCES CORP,Targa Resources Option Alert: Jul 19 $43 Calls Sweep (38) near the Ask: 586 @ $0.8 vs 1179 OI; Earnings 5/2 Before Open [est] Ref=$38.81,2,positive,0.8,0.6,,2
15068,TARGA RESOURCES CORP,Targa Resources Option Alert: Jul 19 $43 Calls Sweep (38) near the Ask: 586 @ $0.8 vs 1179 OI; Earnings 5/2 Before Open [est] Ref=$38.81,3,positive,0.8,0.6,,2
15069,TARGA RESOURCES CORP,Targa Resources Option Alert: Jul 19 $43 Calls Sweep (38) near the Ask: 586 @ $0.8 vs 1179 OI; Earnings 5/2 Before Open [est] Ref=$38.81,4,positive,0.8,0.6,,2
15070,TARGA RESOURCES CORP,Targa Resources Option Alert: Jul 19 $43 Calls Sweep (38) near the Ask: 586 @ $0.8 vs 1179 OI; Earnings 5/2 Before Open [est] Ref=$38.81,5,positive,0.9,0.8,,2
15071,TARGA RESOURCES CORP,Targa Resources Option Alert: Jul 19 $43 Calls Sweep (38) near the Ask: 586 @ $0.8 vs 1179 OI; Earnings 5/2 Before Open [est] Ref=$38.81,6,positive,0.8,0.6,the option alert for targa resources corp suggests bullish sentiment with a high volume of call options being purchased near the ask price.,2
15072,TARGA RESOURCES CORP,Targa Resources Option Alert: Jul 19 $43 Calls Sweep (38) near the Ask: 586 @ $0.8 vs 1179 OI; Earnings 5/2 Before Open [est] Ref=$38.81,7,positive,0.8,0.6,the news of targa resources corp having a high number of call options purchased at a higher strike price suggests bullish sentiment and potential positive expectations for the company's upcoming earnings report.,2
15073,TARGA RESOURCES CORP,Targa Resources Option Alert: Jul 19 $43 Calls Sweep (38) near the Ask: 586 @ $0.8 vs 1179 OI; Earnings 5/2 Before Open [est] Ref=$38.81,8,positive,0.8,0.6,"the news indicates a bullish sentiment with a large number of call options being purchased, suggesting investors are optimistic about targa resources corp's upcoming earnings report.",2
15074,TRAVELERS COMPANIES INC,The Travelers Companies shares are trading higher after the company reported better-than-expected Q1 EPS and sales; the company also raised its quarterly dividend from $0.77 to $0.82.,0,positive,0.9,0.8,,2
15075,TRAVELERS COMPANIES INC,The Travelers Companies shares are trading higher after the company reported better-than-expected Q1 EPS and sales; the company also raised its quarterly dividend from $0.77 to $0.82.,2,positive,0.9,0.8,,2
15076,TRAVELERS COMPANIES INC,The Travelers Companies shares are trading higher after the company reported better-than-expected Q1 EPS and sales; the company also raised its quarterly dividend from $0.77 to $0.82.,3,positive,0.9,0.8,,2
15077,TRAVELERS COMPANIES INC,The Travelers Companies shares are trading higher after the company reported better-than-expected Q1 EPS and sales; the company also raised its quarterly dividend from $0.77 to $0.82.,4,positive,0.9,0.8,,2
15078,TRAVELERS COMPANIES INC,The Travelers Companies shares are trading higher after the company reported better-than-expected Q1 EPS and sales; the company also raised its quarterly dividend from $0.77 to $0.82.,5,positive,0.9,0.8,,2
15079,TRAVELERS COMPANIES INC,The Travelers Companies shares are trading higher after the company reported better-than-expected Q1 EPS and sales; the company also raised its quarterly dividend from $0.77 to $0.82.,6,positive,0.9,0.8,"the news of better-than-expected q1 eps, increased sales, and raised dividend indicates a positive performance for travelers companies inc.",2
15080,TRAVELERS COMPANIES INC,The Travelers Companies shares are trading higher after the company reported better-than-expected Q1 EPS and sales; the company also raised its quarterly dividend from $0.77 to $0.82.,7,positive,0.9,0.8,"the news of better-than-expected q1 eps, increased sales, and raised dividend indicates a strong performance and growth for travelers companies inc.",2
15081,TRAVELERS COMPANIES INC,The Travelers Companies shares are trading higher after the company reported better-than-expected Q1 EPS and sales; the company also raised its quarterly dividend from $0.77 to $0.82.,8,positive,0.9,0.8,"the news of better-than-expected q1 eps, increased sales, and raised dividend indicates a positive performance for travelers companies inc.",2
15082,TRAVELERS COMPANIES INC,Travelers Raises Qtr. Dividend From $0.77 To $0.82/Share,0,positive,0.9,0.8,,2
15083,TRAVELERS COMPANIES INC,Travelers Raises Qtr. Dividend From $0.77 To $0.82/Share,2,positive,0.9,0.8,,2
15084,TRAVELERS COMPANIES INC,Travelers Raises Qtr. Dividend From $0.77 To $0.82/Share,3,positive,0.9,0.8,,2
15085,TRAVELERS COMPANIES INC,Travelers Raises Qtr. Dividend From $0.77 To $0.82/Share,4,positive,0.9,0.8,,2
15086,TRAVELERS COMPANIES INC,Travelers Raises Qtr. Dividend From $0.77 To $0.82/Share,5,positive,0.9,0.8,,2
15087,TRAVELERS COMPANIES INC,Travelers Raises Qtr. Dividend From $0.77 To $0.82/Share,6,positive,0.9,0.8,the increase in dividend from $0.77 to $0.82 per share indicates financial strength and confidence in the company's future performance.,2
15088,TRAVELERS COMPANIES INC,Travelers Raises Qtr. Dividend From $0.77 To $0.82/Share,7,positive,0.9,0.8,the increase in dividend from $0.77 to $0.82 per share indicates financial strength and confidence in the company's future prospects.,2
15089,TRAVELERS COMPANIES INC,Travelers Raises Qtr. Dividend From $0.77 To $0.82/Share,8,positive,0.9,0.8,the increase in dividend from $0.77 to $0.82 per share indicates financial strength and confidence in the company's future prospects.,2
15090,TRAVELERS COMPANIES INC,"Travelers Companies Q1 EPS $2.83 Beats $2.78 Estimate, Total Sales $7.671B Up From $7.286B YoY",0,positive,0.9,0.8,,2
15091,TRAVELERS COMPANIES INC,"Travelers Companies Q1 EPS $2.83 Beats $2.78 Estimate, Total Sales $7.671B Up From $7.286B YoY",2,positive,0.8,0.7,,2
15092,TRAVELERS COMPANIES INC,"Travelers Companies Q1 EPS $2.83 Beats $2.78 Estimate, Total Sales $7.671B Up From $7.286B YoY",3,positive,0.9,0.8,,2
15093,TRAVELERS COMPANIES INC,"Travelers Companies Q1 EPS $2.83 Beats $2.78 Estimate, Total Sales $7.671B Up From $7.286B YoY",4,positive,0.9,0.8,,2
15094,TRAVELERS COMPANIES INC,"Travelers Companies Q1 EPS $2.83 Beats $2.78 Estimate, Total Sales $7.671B Up From $7.286B YoY",5,positive,0.9,0.8,,2
15095,TRAVELERS COMPANIES INC,"Travelers Companies Q1 EPS $2.83 Beats $2.78 Estimate, Total Sales $7.671B Up From $7.286B YoY",6,positive,0.8,0.7,the news of travelers companies beating eps estimates and showing an increase in total sales year over year is generally positive for the company.,2
15096,TRAVELERS COMPANIES INC,"Travelers Companies Q1 EPS $2.83 Beats $2.78 Estimate, Total Sales $7.671B Up From $7.286B YoY",7,positive,0.8,0.7,the news of travelers companies beating eps estimates and showing an increase in total sales year-over-year is a positive indicator of the company's performance.,2
15097,TRAVELERS COMPANIES INC,"Travelers Companies Q1 EPS $2.83 Beats $2.78 Estimate, Total Sales $7.671B Up From $7.286B YoY",8,positive,0.9,0.8,"the news reports that travelers companies beat eps estimates and had an increase in total sales year over year, indicating strong performance.",2
15098,TRX GOLD CORP,Tanzanian Gold Reports Subscription Deals For Sale Of ~606K Common Shares At $0.5774/Share,0,positive,0.8,0.6,,2
15099,TRX GOLD CORP,Tanzanian Gold Reports Subscription Deals For Sale Of ~606K Common Shares At $0.5774/Share,2,positive,0.8,0.6,,2
15100,TRX GOLD CORP,Tanzanian Gold Reports Subscription Deals For Sale Of ~606K Common Shares At $0.5774/Share,3,positive,0.8,0.7,,2
15101,TRX GOLD CORP,Tanzanian Gold Reports Subscription Deals For Sale Of ~606K Common Shares At $0.5774/Share,4,positive,0.8,0.7,,2
15102,TRX GOLD CORP,Tanzanian Gold Reports Subscription Deals For Sale Of ~606K Common Shares At $0.5774/Share,5,neutral,0.7,0.3,,1
15103,TRX GOLD CORP,Tanzanian Gold Reports Subscription Deals For Sale Of ~606K Common Shares At $0.5774/Share,6,positive,0.8,0.6,the news of subscription deals for the sale of common shares at a set price indicates investor interest and potential growth for trx gold corp.,2
15104,TRX GOLD CORP,Tanzanian Gold Reports Subscription Deals For Sale Of ~606K Common Shares At $0.5774/Share,7,positive,0.8,0.6,the news of subscription deals for the sale of common shares at a price above the current market value indicates investor interest and potential for growth for trx gold corp.,2
15105,TRX GOLD CORP,Tanzanian Gold Reports Subscription Deals For Sale Of ~606K Common Shares At $0.5774/Share,8,positive,0.8,0.7,the news of subscription deals for the sale of common shares at a price above the current market value indicates investor interest and potential for growth for trx gold corp.,2
15106,UNILEVER PLC,"Unilever Reports Purchase Of OLLY Nutrition, No Terms Disclosed",0,positive,0.9,0.8,,2
15107,UNILEVER PLC,"Unilever Reports Purchase Of OLLY Nutrition, No Terms Disclosed",2,positive,0.8,0.6,,2
