"return_type","question","mag_v_conf","model","prompt","W","V","coef","se","t","return"
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona2","5 days","Increase",2.62985487722077,0.302590962687035,8.69112168409599,0.282102102901273
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona2","5 days","Decrease",-4.05557850238733,0.246737109367757,-16.4368404605996,0.282102102901273
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona3","5 days","Increase",2.54707768404476,0.285283796772822,8.92822415032935,0.282102102901273
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona3","5 days","Decrease",-4.09389908942331,0.253307615231127,-16.1617687083268,0.282102102901273
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona4","5 days","Increase",2.55142710108605,0.301294942398098,8.4682042147089,0.282102102901273
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona4","5 days","Decrease",-4.17377884857502,0.254652600866591,-16.3900892210467,0.282102102901273
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","base_blanks","10 days","Increase",-2.57252605279349,1.30721012431827,-1.96795144478788,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","base_blanks","10 days","Decrease",0.0421193534469199,0.84607288427152,0.0497821809798162,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","base_json","10 days","Increase",-2.80477864558946,1.21369731546228,-2.3109375046456,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","base_json","10 days","Decrease",-0.361842299827073,0.550777712436941,-0.656966125637302,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","cot1","10 days","Increase",-3.17252910691792,1.04726945007788,-3.02933414765607,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","cot1","10 days","Decrease",1.15082337562868,0.687962873400724,1.67279866417784,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","cot2","10 days","Increase",-2.70436785529307,0.957307681382163,-2.82497248051796,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","cot2","10 days","Decrease",0.441815368249522,0.670899836713413,0.658541475302596,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","cot3","10 days","Increase",-2.14463780344083,0.95179430816569,-2.25325764720531,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","cot3","10 days","Decrease",1.04740894098178,0.653997650881294,1.60154847585514,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","persona1","10 days","Increase",-1.89552079342713,0.827994302257386,-2.28929207394219,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","persona1","10 days","Decrease",0.0990307726606604,0.559757231647891,0.176917361780427,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","persona2","10 days","Increase",-1.65285788740942,0.610777617428209,-2.70615333673994,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","persona2","10 days","Decrease",0.318054117436833,0.60237204663018,0.528002783688432,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","persona3","10 days","Increase",-1.33382687707015,0.675963891159872,-1.97322208259004,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","persona3","10 days","Decrease",0.908393501147581,0.547865956088255,1.65805794474525,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","persona4","10 days","Increase",-1.41766310965244,0.575918506037228,-2.46156894559106,0.215314425485284
"Abnormal Returns (CAPM)","q4","magnitude","GPT-5-Nano","persona4","10 days","Decrease",0.503848349543214,0.702724208902032,0.716993015411337,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","base_blanks","10 days","Increase",-5.31990428624852,1.40662054892119,-3.78204647325011,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","base_blanks","10 days","Decrease",5.92771921476837,1.54514819226008,3.83634349408125,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","base_json","10 days","Increase",-9.92843919687635,1.83083234011255,-5.42291010451891,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","base_json","10 days","Decrease",12.903309919844,2.28790972334629,5.63978105786956,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","cot1","10 days","Increase",-11.1328625631789,1.93454379784998,-5.75477411033639,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","cot1","10 days","Decrease",14.7097400965386,1.9028733863949,7.7302779058816,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","cot2","10 days","Increase",-10.0010443983271,1.94660408487348,-5.13768797468496,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","cot2","10 days","Decrease",14.9390830494648,2.5216546263339,5.92431766565271,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","cot3","10 days","Increase",-6.51491204539619,1.66392810226979,-3.91538074061559,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","cot3","10 days","Decrease",16.5626069543736,2.0467840514589,8.09201485743851,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","persona1","10 days","Increase",-6.35584401875445,1.85742201940674,-3.42186318044432,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","persona1","10 days","Decrease",16.2916877972177,1.99450977341515,8.16826671614742,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","persona2","10 days","Increase",-6.46258201729138,2.51970889867921,-2.56481295147982,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","persona2","10 days","Decrease",17.1353781412042,2.13865740379786,8.0122127605735,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","persona3","10 days","Increase",-7.38169087794788,2.07202191350125,-3.56255444493562,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","persona3","10 days","Decrease",16.3138021703007,2.56264633168164,6.36599829192793,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","persona4","10 days","Increase",-8.83399691220228,2.01907719513022,-4.37526456814472,0.215314425485284
"Abnormal Returns (CAPM)","q4","confidence","GPT-5-Nano","persona4","10 days","Decrease",15.4712912796899,2.49397188534501,6.20347461436986,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","base_blanks","10 days","Increase",2.65321674200474,0.38313222088755,6.92506815495287,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","base_blanks","10 days","Decrease",-4.09861704969318,0.321614508783079,-12.7438810680571,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","base_json","10 days","Increase",2.56531277578524,0.3594052499885,7.13766083235379,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","base_json","10 days","Decrease",-3.9418998684499,0.315048659171074,-12.5120350577636,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","cot1","10 days","Increase",2.5699380231916,0.363094934220039,7.07786802014206,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","cot1","10 days","Decrease",-4.04938010902212,0.317600750344405,-12.7499072487423,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","cot2","10 days","Increase",2.50302552921019,0.320281938312517,7.81506925553775,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","cot2","10 days","Decrease",-3.99483011530635,0.327269064339632,-12.2065619717744,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","cot3","10 days","Increase",2.58476438956843,0.314236932428903,8.22552705561826,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","cot3","10 days","Decrease",-4.19660153621068,0.34622150571379,-12.1211463382632,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona1","10 days","Increase",2.58844370939161,0.364712452575784,7.09721779750242,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona1","10 days","Decrease",-3.8875462820794,0.33514209624919,-11.5996955488065,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona2","10 days","Increase",2.55809471540115,0.319154857259371,8.01521473734688,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona2","10 days","Decrease",-4.06932770466984,0.327851451102944,-12.4121082611652,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona3","10 days","Increase",2.455021511726,0.295293346207645,8.31383958783708,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona3","10 days","Decrease",-4.08560122577632,0.314820340956078,-12.9775643256365,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona4","10 days","Increase",2.46509662489556,0.31555930174955,7.81183318390036,0.215314425485284
"Abnormal Returns (CAPM)","q4","no_interaction","GPT-5-Nano","persona4","10 days","Decrease",-4.14268767311434,0.318656341800764,-13.0004871382868,0.215314425485284
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","base_blanks","1 day","Positive",0.455746921204594,0.531908617214281,0.856814321962742,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","base_blanks","1 day","Negative",-0.00726323093611008,0.326362847121038,-0.0222550789717077,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","base_json","1 day","Positive",0.0851673991616984,0.366790345124808,0.232196404004905,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","base_json","1 day","Negative",0.441469961472021,0.40574449503259,1.0880491710345,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot1","1 day","Positive",0.0366400429954736,0.322692140295787,0.113544888207963,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot1","1 day","Negative",0.591154182166148,0.40903520124561,1.44524036162644,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot2","1 day","Positive",0.0716468730978641,0.316348664982437,0.226480718993525,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot2","1 day","Negative",0.568972535575987,0.405501556834161,1.40313280180249,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot3","1 day","Positive",-0.335519226142118,0.360886478344448,-0.92970849914161,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot3","1 day","Negative",0.671888650260205,0.42254922852698,1.59008372255803,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona1","1 day","Positive",-0.323711446099896,0.328969570397584,-0.984016380933552,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona1","1 day","Negative",0.284663661123429,0.422652530751442,0.673516991882954,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona2","1 day","Positive",-0.22152206594711,0.339049844131826,-0.653361356098958,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona2","1 day","Negative",0.508635063667143,0.437562887514424,1.1624273405737,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona3","1 day","Positive",0.0066181665758242,0.335856525320645,0.0197053386695577,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona3","1 day","Negative",0.930420375142195,0.421743364050708,2.2061292588123,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona4","1 day","Positive",-0.874055087603056,0.496152327921446,-1.7616668075806,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona4","1 day","Negative",-0.368888923446265,0.969407211252753,-0.380530409887868,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","base_blanks","1 day","Positive",-0.281083267479595,1.72617913000636,-0.162835514920493,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","base_blanks","1 day","Negative",-0.597011478532789,1.13271403439912,-0.527062842343514,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","base_json","1 day","Positive",-0.394006100437199,0.894569451559124,-0.440442158795491,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","base_json","1 day","Negative",-0.213615585710963,1.27865479610807,-0.167062749352804,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot1","1 day","Positive",-1.4221926767989,0.966933441125629,-1.47082789394821,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot1","1 day","Negative",-2.98208045638569,1.3838565888673,-2.15490570365138,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot2","1 day","Positive",0.161059564402506,1.06940987636058,0.150606019228684,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot2","1 day","Negative",-1.92660466115589,1.55186036819612,-1.24148067741131,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot3","1 day","Positive",-1.36337789346176,0.950408975778673,-1.43451706392476,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot3","1 day","Negative",-0.893495402398695,1.28050917640284,-0.697765716063566,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona1","1 day","Positive",-2.00746911204297,0.865619415859558,-2.31911285174855,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona1","1 day","Negative",-0.351567510579427,1.1937035397888,-0.294518277663505,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona2","1 day","Positive",-1.39867707442593,0.82359771147338,-1.69825274517065,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona2","1 day","Negative",0.785618820451283,1.21555474105134,0.646304764334839,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona3","1 day","Positive",-1.20857884639835,0.825790978451644,-1.46354086922145,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona3","1 day","Negative",0.260697594665003,1.4040188314399,0.185679557016798,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona4","1 day","Positive",-3.19348443831097,1.31934249412781,-2.42051207516219,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona4","1 day","Negative",-1.82877908974145,2.12367505032583,-0.861138849590414,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","base_blanks","1 day","Positive",0.331944107071326,0.0672436473955045,4.93643816075209,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","base_blanks","1 day","Negative",-0.566142345055263,0.0683583588016367,-8.281976849358,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","base_json","1 day","Positive",0.401945525598124,0.0609821519611085,6.59119943577041,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","base_json","1 day","Negative",-0.631213324836628,0.0707346968848311,-8.92367328390984,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot1","1 day","Positive",0.374533302485558,0.063185317858085,5.92753688961041,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot1","1 day","Negative",-0.632565301288877,0.0718682801924581,-8.80173143972435,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot2","1 day","Positive",0.403581025190437,0.0620261950337874,6.50662232256219,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot2","1 day","Negative",-0.636511276595687,0.0713882031326123,-8.9161969158026,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot3","1 day","Positive",0.373366636105568,0.0617882062582793,6.04268449782905,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot3","1 day","Negative",-0.639460038333152,0.0707368892098541,-9.03997964111873,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona1","1 day","Positive",0.376674626685856,0.0623980624643725,6.03663978991217,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona1","1 day","Negative",-0.64228189448592,0.0716514344014325,-8.96397817924325,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona2","1 day","Positive",0.470584112948889,0.0643058038319181,7.31791043587446,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona2","1 day","Negative",-0.564332664347951,0.0736990773896715,-7.65725548183102,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona3","1 day","Positive",0.465929038965414,0.0648200203803678,7.18804215474346,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona3","1 day","Negative",-0.532481383526359,0.0740656688258126,-7.189314455239,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona4","1 day","Positive",0.499721295268298,0.0648361858187098,7.70744436857501,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona4","1 day","Negative",-0.512157710459756,0.0738178705385093,-6.93812631986686,0.0445997162731278
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","base_blanks","5 days","Positive",-0.177542481022059,1.00455110431251,-0.176738127368408,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","base_blanks","5 days","Negative",-0.527078143422478,0.616361810791907,-0.855144063428076,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","base_json","5 days","Positive",0.941459681801019,0.692932970520778,1.35865909381316,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","base_json","5 days","Negative",-0.10526201043073,0.766524369990483,-0.137323762363924,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot1","5 days","Positive",0.460839838384298,0.609623647771279,0.755941538798701,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot1","5 days","Negative",0.125477495366488,0.772741261134036,0.162379701560576,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot2","5 days","Positive",0.382523175451845,0.59766957541917,0.640024507159438,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot2","5 days","Negative",-0.85851755258958,0.766103891471586,-1.12062810559607,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot3","5 days","Positive",0.321349441272442,0.681726853743,0.471375653618576,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","cot3","5 days","Negative",0.352477458221812,0.798209889815511,0.441584929877628,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona1","5 days","Positive",0.271251157655854,0.621492422236622,0.436451271086585,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona1","5 days","Negative",0.391534211675715,0.7984791565484,0.490349946476007,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona2","5 days","Positive",0.230326805767585,0.640615282572516,0.359539979818562,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona2","5 days","Negative",0.432887793670406,0.82675004185907,0.523601780166825,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona3","5 days","Positive",0.308044610545033,0.634585933064018,0.485426156639935,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona3","5 days","Negative",0.285002005962442,0.796865286253306,0.357653935839597,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona4","5 days","Positive",-0.97508002724762,0.937329027847647,-1.04027507767113,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","magnitude","GPT-3.5-Turbo","persona4","5 days","Negative",-0.967412224362287,1.831400293371,-0.528236359830216,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","base_blanks","5 days","Positive",-1.49961524596444,3.25990457545753,-0.460018142019991,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","base_blanks","5 days","Negative",-1.51626591225026,2.13914048619569,-0.708820164937756,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","base_json","5 days","Positive",-1.81768716828462,1.68962567913744,-1.07579281655601,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","base_json","5 days","Negative",-8.20129413735448,2.41507014854023,-3.3958823690118,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot1","5 days","Positive",-3.54619776405034,1.82627046190333,-1.94177031169551,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot1","5 days","Negative",-11.1515565925476,2.61372324533173,-4.26654069533374,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot2","5 days","Positive",0.87492399644072,2.02024708358676,0.433077717843985,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot2","5 days","Negative",-2.54964517995479,2.93165553478112,-0.869694665592815,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot3","5 days","Positive",-3.2996660162316,1.79497898816103,-1.83827556645225,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","cot3","5 days","Negative",-8.82447169750689,2.4184189379181,-3.64885982289878,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona1","5 days","Positive",-0.836389834493998,1.63519594111601,-0.51149211752762,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona1","5 days","Negative",-6.06938245934872,2.25496233956372,-2.69156710640365,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona2","5 days","Positive",-1.94224761647644,1.55599582513176,-1.24823446509696,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona2","5 days","Negative",-4.75248862889625,2.29650723398851,-2.06944204597268,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona3","5 days","Positive",-0.445498701778485,1.55999916989213,-0.285576242844597,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona3","5 days","Negative",-0.397089625969013,2.65232760918012,-0.149713641932702,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona4","5 days","Positive",-3.13537179455963,2.49252466372579,-1.25791003803867,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","confidence","GPT-3.5-Turbo","persona4","5 days","Negative",-2.08213567271596,4.01208364335717,-0.518966167657886,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","base_blanks","5 days","Positive",0.293909048675437,0.126990510924526,2.31441740438477,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","base_blanks","5 days","Negative",-0.300160488564798,0.129095658049659,-2.32510134809752,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","base_json","5 days","Positive",0.291645423365545,0.115194524471513,2.53176463641436,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","base_json","5 days","Negative",-0.333736696773883,0.133616960196506,-2.49771208896736,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot1","5 days","Positive",0.241950064801416,0.119355576040764,2.02713666866123,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot1","5 days","Negative",-0.343003465204879,0.135757487217139,-2.52658967277626,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot2","5 days","Positive",0.286008441933887,0.117175520710902,2.44085488332954,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot2","5 days","Negative",-0.343663655555183,0.134861567280129,-2.54826977385884,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot3","5 days","Positive",0.334208835116484,0.116706782432041,2.86366248946239,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","cot3","5 days","Negative",-0.317683013317928,0.133609231257261,-2.3777025758515,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona1","5 days","Positive",0.277938020976331,0.117869494743327,2.3580148670491,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona1","5 days","Negative",-0.319644329928862,0.135349048303441,-2.36162968218474,0.316035394956831
"Realized Returns (Company and Date Fixed Effects)","q1","no_interaction","GPT-3.5-Turbo","persona2","5 days","Positive",0.384062214906938,0.121487065330935,3.16134243477476,0.316035394956831
