ID,BillID,PromptingStrategyID,Description,PromptingStrategyName,ResponseFormat,AddExplanation,AddExamples,Model,Temperature,Major,MajorText,MajorLLM,MajorTextLLM,ConfidenceLLM,ExplanationLLM,InputTokens,OutputTokens
13834,85-S-1504,10,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,7,Environment,20,Public Lands and Water Management,0.95,,1631,15
13835,85-S-1504,11,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,7,Environment,20,Public Lands and Water Management,0.95,,1543,15
13836,85-S-1504,12,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,7,Environment,20,Public Lands and Water Management,0.92,,1662,15
13837,85-S-1504,13,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Base Prompt,Fill-in-the-Blanks,False,False,gpt-4o,0,7,Environment,20,Public Lands and Water Management,0.85,,250,6
13838,85-S-1504,14,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Base Prompt,JSON,False,False,gpt-4o,0,7,Environment,20,Public Lands and Water Management,0.95,,252,18
13839,85-S-1504,15,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Persona,JSON,False,False,gpt-4o,0,7,Environment,20,Public Lands and Water Management,0.95,,259,18
13840,85-S-1504,16,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Persona,JSON,False,False,gpt-4o,0,7,Environment,20,Public Lands and Water Management,0.95,,271,18
13841,85-S-1504,17,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Persona,JSON,False,False,gpt-4o,0,7,Environment,20,Public Lands and Water Management,0.95,,266,18
13842,85-S-1504,18,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Persona,JSON,False,False,gpt-4o,0,7,Environment,20,Public Lands and Water Management,0.95,,268,18
13843,85-S-1504,19,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,7,Environment,20,Public Lands and Water Management,0.95,"The bill pertains to funding for a water-filtration plant, which falls under the management and development of public water resources.",270,47
13844,85-S-1504,20,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,7,Environment,20,Public Lands and Water Management,0.95,"The bill pertains to funding for a water-filtration plant, which falls under the management and provision of public water resources.",278,47
13845,85-S-1504,21,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,7,Environment,20,Public Lands and Water Management,0.95,"The bill pertains to funding for a water-filtration plant, which falls under public lands and water management.",275,44
13846,85-S-1504,22,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Few-Shot,JSON,False,True,gpt-4o,0,7,Environment,7,Environment,0.88,,1634,18
13847,85-S-1504,23,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Few-Shot,JSON,False,True,gpt-4o,0,7,Environment,7,Environment,0.90,,1546,18
13848,85-S-1504,24,"A bill to provide for an additional payment of $165,000 to the village of Highland Falls, N. Y., toward the cost of the water-filtration plant constructed by such village.",Few-Shot,JSON,False,True,gpt-4o,0,7,Environment,7,Environment,0.89,,1665,18
13849,91-S-2580,1,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Base Prompt,Fill-in-the-Blanks,False,False,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.90,,247,6
13850,91-S-2580,2,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Base Prompt,JSON,False,False,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.85,,250,19
13851,91-S-2580,3,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.85,,257,19
13852,91-S-2580,4,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.85,,269,19
13853,91-S-2580,5,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.95,,264,19
13854,91-S-2580,6,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.85,,266,19
13855,91-S-2580,7,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.90,"The bill focuses on increasing the authority of savings and loan associations to aid in providing housing, which falls under Banking, Finance, and Domestic Commerce.",268,53
13856,91-S-2580,8,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.90,"The bill focuses on increasing the authority of savings and loan associations, which falls under Banking, Finance, and Domestic Commerce.",277,48
13857,91-S-2580,9,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.90,"The bill focuses on increasing the authority of savings and loan associations, which falls under Banking, Finance, and Domestic Commerce.",273,48
13858,91-S-2580,10,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.98,,1629,15
13859,91-S-2580,11,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.98,,1541,15
13860,91-S-2580,12,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.92,,1660,15
13861,91-S-2580,13,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Base Prompt,Fill-in-the-Blanks,False,False,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.85,,249,6
13862,91-S-2580,14,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Base Prompt,JSON,False,False,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.85,,251,18
13863,91-S-2580,15,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Persona,JSON,False,False,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.85,,258,18
13864,91-S-2580,16,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Persona,JSON,False,False,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.85,,270,18
13865,91-S-2580,17,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Persona,JSON,False,False,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.85,,265,18
13866,91-S-2580,18,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Persona,JSON,False,False,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.85,,267,18
13867,91-S-2580,19,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.85,"The bill focuses on increasing the authority of savings and loan associations to aid in providing housing, which directly relates to community development and housing issues.",269,51
13868,91-S-2580,20,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.90,"The bill focuses on increasing the authority of savings and loan associations to aid in providing housing, which directly relates to community development and housing issues.",277,51
13869,91-S-2580,21,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.85,"The bill focuses on increasing the authority of savings and loan associations to aid in providing housing, which directly relates to community development and housing issues.",274,51
13870,91-S-2580,22,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Few-Shot,JSON,False,True,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.95,,1633,18
13871,91-S-2580,23,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Few-Shot,JSON,False,True,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",13,Community Development and Housing Issues,0.90,,1545,18
13872,91-S-2580,24,"A bill to increase the authority of savings and loan associations to aid in providing housing in inner cities and elsewhere, to enable such associations to obtain additional working capital, and for other purposes",Few-Shot,JSON,False,True,gpt-4o,0,14,"Banking, Finance, and Domestic Commerce",14,"Banking, Finance, and Domestic Commerce",0.94,,1664,18
13873,90-HR-8534,1,To amend the Older Americans Act of 19065 to provide for an older American community service program,Base Prompt,Fill-in-the-Blanks,False,False,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.95,,230,6
13874,90-HR-8534,2,To amend the Older Americans Act of 19065 to provide for an older American community service program,Base Prompt,JSON,False,False,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.85,,233,19
13875,90-HR-8534,3,To amend the Older Americans Act of 19065 to provide for an older American community service program,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.85,,240,19
13876,90-HR-8534,4,To amend the Older Americans Act of 19065 to provide for an older American community service program,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.85,,252,19
13877,90-HR-8534,5,To amend the Older Americans Act of 19065 to provide for an older American community service program,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.85,,247,19
13878,90-HR-8534,6,To amend the Older Americans Act of 19065 to provide for an older American community service program,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.85,,249,19
13879,90-HR-8534,7,To amend the Older Americans Act of 19065 to provide for an older American community service program,Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.85,"The bill focuses on amending the Older Americans Act to provide community service programs for older Americans, which falls under social welfare.",251,49
13880,90-HR-8534,8,To amend the Older Americans Act of 19065 to provide for an older American community service program,Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.90,"The bill focuses on amending the Older Americans Act to provide community service programs for older Americans, which falls under social welfare.",260,49
13881,90-HR-8534,9,To amend the Older Americans Act of 19065 to provide for an older American community service program,Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.85,"The bill focuses on amending the Older Americans Act to provide community service programs for older Americans, which falls under social welfare.",256,49
13882,90-HR-8534,10,To amend the Older Americans Act of 19065 to provide for an older American community service program,Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.98,,1612,15
13883,90-HR-8534,11,To amend the Older Americans Act of 19065 to provide for an older American community service program,Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.98,,1524,15
13884,90-HR-8534,12,To amend the Older Americans Act of 19065 to provide for an older American community service program,Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,12,Social Welfare,12,Social Welfare,0.92,,1643,15
13885,90-HR-8534,13,To amend the Older Americans Act of 19065 to provide for an older American community service program,Base Prompt,Fill-in-the-Blanks,False,False,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.85,,233,6
13886,90-HR-8534,14,To amend the Older Americans Act of 19065 to provide for an older American community service program,Base Prompt,JSON,False,False,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.95,,235,18
13887,90-HR-8534,15,To amend the Older Americans Act of 19065 to provide for an older American community service program,Persona,JSON,False,False,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.90,,242,18
13888,90-HR-8534,16,To amend the Older Americans Act of 19065 to provide for an older American community service program,Persona,JSON,False,False,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.95,,254,18
13889,90-HR-8534,17,To amend the Older Americans Act of 19065 to provide for an older American community service program,Persona,JSON,False,False,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.95,,249,18
13890,90-HR-8534,18,To amend the Older Americans Act of 19065 to provide for an older American community service program,Persona,JSON,False,False,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.95,,251,18
13891,90-HR-8534,19,To amend the Older Americans Act of 19065 to provide for an older American community service program,Chain-of-Thoughts,JSON,True,False,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.95,"The bill aims to amend the Older Americans Act to provide for a community service program for older Americans, which falls under social welfare as it addresses the well-being and support of elderly citizens.",253,60
13892,90-HR-8534,20,To amend the Older Americans Act of 19065 to provide for an older American community service program,Chain-of-Thoughts,JSON,True,False,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.90,"The bill aims to amend the Older Americans Act to provide for a community service program for older Americans, which falls under social welfare as it focuses on the well-being and support of elderly citizens.",261,61
13893,90-HR-8534,21,To amend the Older Americans Act of 19065 to provide for an older American community service program,Chain-of-Thoughts,JSON,True,False,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.95,"The bill aims to amend the Older Americans Act to provide for a community service program for older Americans, which falls under social welfare as it pertains to services and support for the elderly.",258,59
13894,90-HR-8534,22,To amend the Older Americans Act of 19065 to provide for an older American community service program,Few-Shot,JSON,False,True,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.95,,1617,18
13895,90-HR-8534,23,To amend the Older Americans Act of 19065 to provide for an older American community service program,Few-Shot,JSON,False,True,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.94,,1529,18
13896,90-HR-8534,24,To amend the Older Americans Act of 19065 to provide for an older American community service program,Few-Shot,JSON,False,True,gpt-4o,0,12,Social Welfare,12,Social Welfare,0.95,,1648,18
13897,91-HR-14821,1,To provide for orderly trade in bicycles,Base Prompt,Fill-in-the-Blanks,False,False,gpt-3.5-turbo-0125,0,17,Foreign Trade,10,Transportation,0.90,,218,6
13898,91-HR-14821,2,To provide for orderly trade in bicycles,Base Prompt,JSON,False,False,gpt-3.5-turbo-0125,0,17,Foreign Trade,10,Transportation,0.85,,221,19
13899,91-HR-14821,3,To provide for orderly trade in bicycles,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,17,Foreign Trade,17,Foreign Trade,0.85,,228,19
13900,91-HR-14821,4,To provide for orderly trade in bicycles,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,17,Foreign Trade,10,Transportation,0.85,,240,19
13901,91-HR-14821,5,To provide for orderly trade in bicycles,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,17,Foreign Trade,17,Foreign Trade,0.85,,235,19
13902,91-HR-14821,6,To provide for orderly trade in bicycles,Persona,JSON,False,False,gpt-3.5-turbo-0125,0,17,Foreign Trade,17,Foreign Trade,0.85,,237,19
13903,91-HR-14821,7,To provide for orderly trade in bicycles,Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,17,Foreign Trade,10,Transportation,0.85,"The bill focuses on regulating trade in bicycles, which falls under the category of transportation.",239,41
13904,91-HR-14821,8,To provide for orderly trade in bicycles,Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,17,Foreign Trade,10,Transportation,0.90,"The bill focuses on regulating trade in bicycles, which falls under the category of transportation.",248,41
13905,91-HR-14821,9,To provide for orderly trade in bicycles,Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,17,Foreign Trade,10,Transportation,0.90,"The bill focuses on regulating trade in bicycles, which falls under the category of Transportation.",244,41
13906,91-HR-14821,10,To provide for orderly trade in bicycles,Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,17,Foreign Trade,17,Foreign Trade,0.90,,1600,15
13907,91-HR-14821,11,To provide for orderly trade in bicycles,Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,17,Foreign Trade,17,Foreign Trade,0.95,,1512,15
13908,91-HR-14821,12,To provide for orderly trade in bicycles,Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,17,Foreign Trade,17,Foreign Trade,0.85,,1631,15
13909,91-HR-14821,13,To provide for orderly trade in bicycles,Base Prompt,Fill-in-the-Blanks,False,False,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.85,,221,6
13910,91-HR-14821,14,To provide for orderly trade in bicycles,Base Prompt,JSON,False,False,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.85,,223,18
13911,91-HR-14821,15,To provide for orderly trade in bicycles,Persona,JSON,False,False,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.85,,230,18
13912,91-HR-14821,16,To provide for orderly trade in bicycles,Persona,JSON,False,False,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.85,,242,18
13913,91-HR-14821,17,To provide for orderly trade in bicycles,Persona,JSON,False,False,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.85,,237,18
13914,91-HR-14821,18,To provide for orderly trade in bicycles,Persona,JSON,False,False,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.95,,239,18
13915,91-HR-14821,19,To provide for orderly trade in bicycles,Chain-of-Thoughts,JSON,True,False,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.95,"The bill is focused on regulating trade, specifically in bicycles, which falls under the category of foreign trade.",241,44
13916,91-HR-14821,20,To provide for orderly trade in bicycles,Chain-of-Thoughts,JSON,True,False,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.90,"The bill aims to regulate the trade of bicycles, which falls under the category of foreign trade.",249,42
13917,91-HR-14821,21,To provide for orderly trade in bicycles,Chain-of-Thoughts,JSON,True,False,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.95,"The bill is focused on regulating trade, specifically in bicycles, which falls under the category of Foreign Trade.",246,44
13918,91-HR-14821,22,To provide for orderly trade in bicycles,Few-Shot,JSON,False,True,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.89,,1605,18
13919,91-HR-14821,23,To provide for orderly trade in bicycles,Few-Shot,JSON,False,True,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.90,,1517,18
13920,91-HR-14821,24,To provide for orderly trade in bicycles,Few-Shot,JSON,False,True,gpt-4o,0,17,Foreign Trade,17,Foreign Trade,0.95,,1636,18
13921,86-S-1804,1,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Base Prompt,Fill-in-the-Blanks,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.95,,244,6
13922,86-S-1804,2,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Base Prompt,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,247,19
13923,86-S-1804,3,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,254,19
13924,86-S-1804,4,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,266,19
13925,86-S-1804,5,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,261,19
13926,86-S-1804,6,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Persona,JSON,False,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.85,,263,19
13927,86-S-1804,7,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.90,"The bill pertains to amending the Interstate Commerce Act, which falls under the category of Transportation.",265,44
13928,86-S-1804,8,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.90,"The bill pertains to amending the Interstate Commerce Act, specifically related to water-carrier certificates and permits, which falls under the category of Transportation.",274,54
13929,86-S-1804,9,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Chain-of-Thoughts,JSON,True,False,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.95,"The bill pertains to amending the Interstate Commerce Act, specifically related to water-carrier certificates and permits, which falls under the category of Transportation.",270,54
13930,86-S-1804,10,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.95,,1626,15
13931,86-S-1804,11,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.98,,1538,15
13932,86-S-1804,12,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Few-Shot,JSON,False,True,gpt-3.5-turbo-0125,0,10,Transportation,10,Transportation,0.92,,1657,15
13933,86-S-1804,13,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Base Prompt,Fill-in-the-Blanks,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,246,6
13934,86-S-1804,14,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Base Prompt,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,248,18
13935,86-S-1804,15,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Persona,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,255,18
13936,86-S-1804,16,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Persona,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,267,18
13937,86-S-1804,17,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Persona,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,262,18
13938,86-S-1804,18,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Persona,JSON,False,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,,264,18
13939,86-S-1804,19,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,"The bill pertains to the regulation of water-carrier certificates or permits, which falls under the domain of transportation.",266,45
13940,86-S-1804,20,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,"The bill pertains to the regulation of water-carrier certificates or permits, which falls under the domain of transportation.",274,45
13941,86-S-1804,21,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Chain-of-Thoughts,JSON,True,False,gpt-4o,0,10,Transportation,10,Transportation,0.95,"The bill pertains to the regulation of water-carrier certificates or permits, which falls under the domain of transportation.",271,45
13942,86-S-1804,22,"A bill to amend part III of the Interstate Commerce Act to authorize the Interstate Commerce Commission to revoke, amend, or suspend water-carrier certificates or permits under certain conditions.",Few-Shot,JSON,False,True,gpt-4o,0,10,Transportation,10,Transportation,0.95,,1630,18
